resolution,parcel_idx,rho,r2,label,hemi,network,x,y,z
400,363,0.5986448970260791,0.9999095092364884,7Networks_RH_SomMot_4-rh,rh,SomMot,39.71924394478828,-21.259226856056166,3.87016308458452
400,364,0.5999293958733273,0.9999019849051682,7Networks_RH_SomMot_40-rh,rh,SomMot,10.677242035366314,-34.10032670977853,72.53431116032327
400,365,0.6000998578555226,0.999905366920848,7Networks_RH_SomMot_5-rh,rh,SomMot,38.31698875996604,-9.508908070735078,13.669518731423278
400,366,0.6041762228197386,0.9998891866104012,7Networks_RH_SomMot_6-rh,rh,SomMot,35.73026431974817,-23.47255503232362,13.909120812963266
400,367,0.6044664942997486,0.9998862583942533,7Networks_RH_SomMot_7-rh,rh,SomMot,60.02697238660839,-27.96783253134113,10.53669749808638
400,368,0.6056837709357046,0.9998778696647165,7Networks_RH_SomMot_8-rh,rh,SomMot,62.91798085915415,-37.91018609937869,9.375149672360797
400,369,0.5927598130175726,0.9999326573011995,7Networks_RH_SomMot_9-rh,rh,SomMot,39.65330003591684,-15.134071417038257,17.82500345156743
400,370,0.6113718423677537,0.9998816739345636,7Networks_RH_Vis_1-rh,rh,Vis,33.73421924152402,-38.76331486486799,-23.52695965246342
400,371,0.6071735767364216,0.999869249298243,7Networks_RH_Vis_10-rh,rh,Vis,42.00011734654484,-85.393584712311,-10.430461916392192
400,372,0.6041568938560753,0.9998856869748801,7Networks_RH_Vis_11-rh,rh,Vis,9.3143160225989,-73.61334473694656,-5.402652717239465
400,373,0.6051930262747741,0.9998856358746584,7Networks_RH_Vis_12-rh,rh,Vis,11.603607693186133,-56.83899196154295,-3.7746265772944607
400,374,0.6075880685377121,0.9998693299709105,7Networks_RH_Vis_13-rh,rh,Vis,24.974504228786376,-97.4432663410708,-9.269698006822171
400,375,0.6060000541667899,0.9998832426464809,7Networks_RH_Vis_14-rh,rh,Vis,17.59583367624755,-46.90128453061922,-2.5144432037822537
400,376,0.6026834322465457,0.9998840835988904,7Networks_RH_Vis_15-rh,rh,Vis,9.230852150714432,-92.25688443710716,0.04916290388899
400,377,0.6038283816886685,0.9998815822041761,7Networks_RH_Vis_16-rh,rh,Vis,46.25512828862423,-70.0902906840518,5.295305901964921
400,378,0.6042046819554681,0.999887818084529,7Networks_RH_Vis_17-rh,rh,Vis,13.130108099305229,-48.858929297629366,2.5628123190546974
400,379,0.6024887652701812,0.9998838045707389,7Networks_RH_Vis_18-rh,rh,Vis,32.3130364311509,-88.13911828982219,5.241248358444906
400,380,0.5992151000536455,0.9999034137702776,7Networks_RH_Vis_19-rh,rh,Vis,10.339547792008158,-73.68011280291343,8.260370245892448
400,381,0.6085544342789698,0.999888824899077,7Networks_RH_Vis_2-rh,rh,Vis,32.11541472952472,-35.21119974912049,-16.925132261768
400,382,0.5998731623625129,0.999902589878152,7Networks_RH_Vis_20-rh,rh,Vis,22.964381222040803,-62.04981967264376,5.045612511913067
400,383,0.6032177179443371,0.9998832329197528,7Networks_RH_Vis_21-rh,rh,Vis,22.953943878527312,-98.85429485424145,8.0702184019862
400,384,0.6022644893670153,0.9998837118002895,7Networks_RH_Vis_22-rh,rh,Vis,40.80733049657356,-80.73856837441477,12.199606854949842
400,385,0.5999596417769022,0.9998952941805792,7Networks_RH_Vis_23-rh,rh,Vis,12.053622078929484,-93.16523015549988,17.63867736100133
400,386,0.5962705234551577,0.9999142348062826,7Networks_RH_Vis_24-rh,rh,Vis,16.748238741801334,-67.17483728848971,18.483881677480845
400,387,0.5965289821546543,0.9999146412496718,7Networks_RH_Vis_25-rh,rh,Vis,3.802205753045451,-80.82202438714127,21.99782957532992
400,388,0.5975845313963537,0.9999071470630119,7Networks_RH_Vis_26-rh,rh,Vis,25.90658140854097,-85.26218314909599,18.995517891897283
400,389,0.597327807551871,0.9999061037014009,7Networks_RH_Vis_27-rh,rh,Vis,32.80195320238213,-77.03491728430505,22.98504142338047
400,390,0.59460524593747,0.9999210157450485,7Networks_RH_Vis_28-rh,rh,Vis,14.670695726346162,-77.49335751291049,32.26194643246925
400,391,0.5975234540263805,0.9999059187356552,7Networks_RH_Vis_29-rh,rh,Vis,16.143456727149132,-86.62943916770764,35.24504573317061
400,392,0.6030671137804376,0.9998890396831924,7Networks_RH_Vis_3-rh,rh,Vis,34.348148072284204,-56.77809410095215,-19.407818172288977
400,393,0.595158566204356,0.9999177904138494,7Networks_RH_Vis_30-rh,rh,Vis,26.223940292994182,-74.16139449013605,34.68717503106153
400,394,0.6072527711906938,0.9998733215876381,7Networks_RH_Vis_4-rh,rh,Vis,35.16700399588354,-74.64857728140694,-15.22465385117146
400,395,0.6018447727605607,0.9998931913041148,7Networks_RH_Vis_5-rh,rh,Vis,27.712463258849787,-53.399379567567465,-9.545823355737676
400,396,0.6058222750738831,0.99988228672526,7Networks_RH_Vis_6-rh,rh,Vis,23.59006001016368,-73.18717395533686,-10.34537283130314
400,397,0.6062566946428978,0.9998862409674927,7Networks_RH_Vis_7-rh,rh,Vis,18.001350845446428,-37.05780879390296,-10.671143614504324
400,398,0.6072129081543943,0.9998757837568679,7Networks_RH_Vis_8-rh,rh,Vis,20.84336173317649,-88.07011144464666,-11.322577492107044
400,399,0.6068661527714578,0.9998735834912161,7Networks_RH_Vis_9-rh,rh,Vis,47.3416371365811,-67.99293328549,-7.595575102717007
