parcel_idx,n_subjects,total_power,spectral_exponent,spectral_exponent_r2,delta_power,theta_power,alpha_power,beta_power,gamma_power,gamma_delta_ratio,fast_slow_ratio,peak_freq
211,203,0.778167305236994,0.28187140943443767,0.777112450973915,0.1268548078680643,0.09908430312656806,0.10179219289613918,0.2962372392852335,0.15419876206098893,1.2967865993964776,2.0614302488432275,1.0517241379310345
212,203,0.7673416839589762,0.34768556199126677,0.8206384093898997,0.1262286239810686,0.10603004534338357,0.10440083699797673,0.2910087459394403,0.139673431697107,1.1827159756918224,1.9301408040996586,1.0443349753694582
213,203,0.7879666027634398,0.32426909030651424,0.7955037444874331,0.12243249733147728,0.10784556884102345,0.10746365348320368,0.30323434192226245,0.146990541185473,1.2776528605500246,2.028920951846225,1.1083743842364533
214,203,0.8281206170284521,0.3602183550671844,0.7967447809277666,0.13089540792618007,0.11652564586439075,0.11832633942791794,0.3138197301881565,0.14855349362180675,1.2006447653148224,1.9367550426199622,1.1945812807881773
215,203,0.7640921200458279,0.40952661173166455,0.8514203268634178,0.1342979879611824,0.11352758819900893,0.10283377271436607,0.2840981748164696,0.12933459635480074,1.0597815237891857,1.769034656022852,1.0812807881773399
216,203,0.775986726496654,0.34296086181583507,0.8252028679272723,0.11904216399373455,0.10901259730825887,0.10727148649742435,0.2991488430917191,0.14151163560551727,1.2551427060226665,1.9956003171653771,1.0665024630541873
217,203,0.7451472816633244,0.6716227688408948,0.9015231926415641,0.1617308275265012,0.1440931104544243,0.10424310626792721,0.24491000871381768,0.09017022870065408,0.582158497924249,1.134941425771236,1.0591133004926108
218,203,0.8314101192144047,0.4644620982672306,0.8742869241217648,0.13909990512892453,0.14485308022172746,0.11282465372174177,0.29898735335013915,0.1356451267918717,1.044793693734589,1.6121711967757022,1.0541871921182266
219,203,0.715047923404243,0.4648057918461762,0.7787142088961267,0.21220768065867524,0.09713434954866575,0.07803917582896797,0.21107306602635012,0.11659365134158396,0.6145913748799737,1.1176188403333938,1.0443349753694582
220,203,0.7341211119175105,0.3729920618621758,0.7626518452434443,0.10067350689410164,0.09843548940482691,0.13355952397937862,0.2724580218785096,0.1289945697606937,1.3476251352089759,2.081865556163349,2.544334975369458
221,203,0.8370201249700298,0.3736867570269687,0.8094164469509159,0.12066568345507726,0.1141567694715702,0.14006500495268054,0.3147360896108199,0.1473965774798818,1.2877326703092378,2.0313562293111747,1.6330049261083743
222,203,0.8620084063560225,0.5385806409622697,0.7046805296825944,0.12394874388555947,0.12205168872572024,0.2029267040052893,0.29447288961069246,0.1186083801287609,1.0131885999852317,1.7537087656155628,4.236453201970443
223,203,0.8138796269404986,0.5062558403013643,0.801710721195605,0.13249373212687246,0.12081212609104898,0.149462855880192,0.2920600249177346,0.11905088792465061,0.9572630256009619,1.6908779056262344,1.8103448275862069
224,203,0.860088671914384,0.5952203376049173,0.7817639448450151,0.14702270170207218,0.13036627667758677,0.1788244285959103,0.2928706037097784,0.1110046612290362,0.8015690754593562,1.51988767498433,2.2216748768472905
225,203,0.8641630963885237,0.5346269786904003,0.7428102008090989,0.13331226534979004,0.12424921606581668,0.18805770287655657,0.2972608845179029,0.12128302757845773,0.9700690900275486,1.6991763170913914,3.2758620689655173
226,203,0.7645986257620836,0.13897378226489984,0.6351753407939272,0.08959866094598624,0.08656906716446655,0.09980493137394039,0.3128270294949935,0.17579893678269687,2.030595994711579,2.8191108741957387,1.0320197044334976
227,203,0.7210184076923415,0.16740917775416633,0.7357655345694268,0.08315312903737704,0.08460596534014904,0.09944791331502983,0.291984137806649,0.16182726219313645,1.9763527704717734,2.727420090460572,1.1059113300492611
228,203,0.8720359315347951,0.692094204691461,0.6401814093193918,0.12585993950971752,0.1154965826445232,0.27437380367522757,0.2665884224111577,0.08971718329416899,0.7558501202142167,1.5368696543218214,6.674876847290641
229,203,0.8654014306206006,0.653164557823558,0.6414786660194681,0.11760923687444731,0.11779303598033423,0.25638396701959804,0.2787120107517161,0.09490317999450491,0.8499678104913599,1.6519322690874536,6.822660098522167
230,203,0.6947030890404765,0.5382640915273101,0.8467643777368599,0.23392873108577467,0.0917763074913935,0.07520811645810306,0.19408356823263828,0.09970636577256715,0.4960141761764278,0.9650118681707589,1.0024630541871922
231,203,0.7814667764201901,0.5004122754217456,0.8667311984030838,0.14092599532799507,0.1324608664444667,0.10692516999919598,0.2823096077133555,0.11884513693517702,0.9158644120735352,1.5483353230041081,1.0394088669950738
232,203,0.5817104407633303,0.3576643202666923,0.8480930155398736,0.0867045537177567,0.09009453576354724,0.07787390384956976,0.21944501517292245,0.10759243225953413,1.3502552504504257,1.9670810973812707,1.0344827586206897
233,203,0.756473918215397,0.5283764275170763,0.8682529937706165,0.13757146182961602,0.13441232391513733,0.1043005192574356,0.26764786920171457,0.11254174401149354,0.8951472104178584,1.4845450943451244,1.0960591133004927
234,203,0.6362783825707448,0.3711621270910043,0.8388148655916078,0.09335022610461398,0.10206939994903577,0.08717695615816842,0.23728524105887625,0.1163965593000503,1.3399163372657747,1.9140740227574549,1.1650246305418719
235,203,0.7017484355065281,0.2975883568537708,0.8239627667871483,0.11264513222264534,0.0936884220371584,0.09190242699121598,0.265695456959216,0.13781699729629227,1.2994725700641054,2.0322836992914564,1.0394088669950738
236,203,0.7593262351276687,0.5524725627370851,0.9082628012470145,0.18930391420834494,0.12217211917072499,0.09782154980356532,0.24113802514185823,0.10889062680317538,0.5990751379127218,1.147677992634435,1.0295566502463054
237,203,0.794310001435549,0.4004983901019497,0.8531121665746617,0.13834969728713895,0.12039083115941539,0.1059625570249262,0.29229605972935135,0.13731085623471714,1.0638414156658487,1.7409111593595612,1.0788177339901477
238,203,0.6384830769073196,0.32036357765515583,0.8109774931955234,0.10020878829488655,0.08855305588010436,0.0846140550242005,0.24438750168386067,0.12071967602426756,1.3254525588561532,2.050276648906555,1.0812807881773399
239,203,0.7581874773914528,0.542661265661765,0.9118892513777374,0.1604649675538196,0.1250521472903225,0.10780588402096597,0.2548222952603496,0.110042183265995,0.7047566694632375,1.3040906826995087,1.0714285714285714
240,203,0.7224322688397934,0.35425223881530044,0.8632201438322429,0.10985930216007274,0.10849363048198271,0.09753640976396478,0.27326152558746847,0.13328140084630483,1.308654688168108,1.9611583879382295,1.0985221674876848
241,203,0.7082520597943032,0.4051568277911371,0.8648463099969856,0.11617846732848916,0.11108176788082676,0.09515471776477483,0.26305807994989866,0.12277902687031375,1.165520887646258,1.811624518250019,1.0935960591133005
242,203,0.8311804300200416,0.43234835772219715,0.8802140573860241,0.13675874674113486,0.13689012010944435,0.11265048948141523,0.30481990900299716,0.14006116468504987,1.1062038191808383,1.7199493067318605,1.1280788177339902
243,203,0.7133008267530667,0.4577257654250475,0.8134774637823002,0.20042479444290437,0.09853280299238112,0.08121692535988836,0.2163371363153574,0.11678916764253554,0.6282886622006086,1.1552328751137777,1.019704433497537
244,203,0.7270186252502806,0.41272387205816924,0.8095421519019762,0.1844783957176992,0.09752568297028077,0.08478155930245312,0.23511373250716333,0.12511925475268432,0.7376316856053785,1.3315956311803918,1.0024630541871922
245,203,0.7373282643396086,0.3916295844138327,0.7895413357600832,0.179111845793433,0.09515815465378749,0.08648268924401195,0.24582419977187983,0.1307513748764963,0.807794409020624,1.4478487712961894,1.0517241379310345
246,203,0.7378166485019457,0.2722089988630433,0.7901469877373691,0.11031646557795037,0.09518229800994953,0.0992504412349592,0.28498167004562697,0.1480857736334596,1.410695359083557,2.1690253509563235,1.2339901477832513
247,203,0.7812956650010776,0.44933634127666205,0.8055762656079464,0.12114843306628412,0.11313860977415503,0.1440454564706476,0.27510074677506796,0.1278624189149227,1.09598021082282,1.774847217731865,2.1625615763546797
248,203,0.8427110797827374,0.42442390645677186,0.6869829801641212,0.1132234950219779,0.11062644569116874,0.18518496852811053,0.2956598769177872,0.13801629362369308,1.2729064011863898,2.004052144120869,4.679802955665025
249,203,0.8181880863656557,0.4332272061890858,0.7771941488644036,0.12228892450009703,0.11355854485193208,0.15682545789405097,0.2904929104840743,0.13502224863550136,1.1528843118520362,1.8605884729823967,2.6379310344827585
250,203,0.8168646291777141,0.3681199819489769,0.8034844586274518,0.11507591403093254,0.11309016528420067,0.13927741617609407,0.3030168045658513,0.14640432912063545,1.3293252182852646,2.0356038530998593,1.9876847290640394
251,203,0.6628574844715036,0.37035019218138204,0.7137450977410945,0.08601792919145983,0.08725019309530888,0.13053786253010713,0.24273720296910498,0.1163142966855228,1.4139301951331236,2.1357948110704226,3.958128078817734
252,203,0.6806219038476101,0.30801940700172264,0.7787707542467396,0.13601442734482036,0.08609647521367228,0.08244258920147891,0.2434041305328739,0.13266428155476465,1.0425483715314474,1.747294724215282,1.0024630541871922
253,203,0.6647219751719796,0.20379310434380105,0.7520008200759213,0.09413318608050864,0.07880704651317057,0.08702061565195006,0.25999147545510665,0.14476965147124363,1.589321528535346,2.3768159852783093,1.0024630541871922
254,203,0.6661733557962036,0.372082930076061,0.7932200118830188,0.15431566985739767,0.08633271115831433,0.08005960983761941,0.2242391739667731,0.12122619097609907,0.8252071057593205,1.4730328787305644,1.0024630541871922
255,203,0.7849997791097754,0.3272422019443625,0.8320800439841582,0.14073479709102224,0.10124460202848948,0.10670888749263524,0.2847511260095446,0.15156036648808374,1.1177341990629108,1.838997810195592,1.0024630541871922
256,203,0.7528494468074381,0.14981835866968968,0.6628185125716567,0.08836915739632852,0.08596886221530413,0.09976308154597022,0.3078837913292165,0.17086455432061878,1.9869314624504624,2.7864532445976433,1.1330049261083743
257,203,0.7826814126108258,0.3868222491616999,0.8386251086142041,0.14269276275822426,0.1045814730233675,0.11855179067184822,0.27690636779981126,0.1399490183575746,1.0286341790452542,1.731684036412119,1.1403940886699508
258,203,0.769812790129465,0.1837541649014557,0.7560759889088348,0.08989871882912542,0.09157770537308996,0.10875391333863745,0.3095434719834391,0.17003898060517303,1.9224067710141934,2.6680421861660726,1.1699507389162562
259,203,0.7818904546687662,0.5115505263102884,0.842843637597179,0.15166556118037738,0.11393481313955407,0.1375625134116136,0.2589941830671816,0.11973338387003946,0.8194658399773352,1.4634737307596828,1.3448275862068966
260,203,0.835820691527634,0.41753419106904227,0.7054826800448359,0.12562075624829933,0.10535046688608517,0.17703087140015686,0.2909261968387868,0.13689240015430582,1.116594804936725,1.876451802952071,3.6600985221674875
261,203,0.7980010760957431,0.410229842612734,0.7348205952680185,0.11652402045661701,0.10485578263754206,0.16020416996956666,0.282940071354349,0.1334770316776683,1.1753143790813734,1.9121097925266333,2.9827586206896552
262,203,0.8447401406664141,0.6569259331593733,0.6518710267405482,0.12904161311003015,0.11082314808623316,0.2547178590657672,0.25749486694726365,0.09266265345712,0.7596502968965331,1.5127141646941755,6.179802955665025
263,203,0.8212939046225172,0.5680250117388489,0.6661436563234862,0.11877877612070808,0.10947668627012294,0.2203955469091292,0.2670850686140488,0.1055578267085082,0.9230191311285156,1.6737179102641577,5.588669950738916
264,203,0.8555719971891863,0.7037583787816025,0.642489133022195,0.12435150437420533,0.11356761888411726,0.27022377405165715,0.26155809502262706,0.08587100485657954,0.7330167680141645,1.5195014313942978,6.352216748768473
265,203,0.8253896209771124,0.5321263622544343,0.7640748342034916,0.13110197609553836,0.12162786602336247,0.1767338862427673,0.27983626990797855,0.11608962270746577,0.9119108012022549,1.5995752630018252,3.2389162561576357
266,203,0.8103774463472802,0.5290644427311686,0.8222069420474023,0.1346516833417217,0.1359133378029752,0.13966686639110062,0.2835585894156384,0.11658696939584427,0.8904925466489033,1.5195529572730886,1.5862068965517242
267,203,0.8429319963691019,0.6812868716365419,0.6797013762122569,0.12753995607309637,0.11954493234820135,0.24255780119030526,0.2630243711480177,0.09026493560948115,0.7402494045194179,1.4805102134251311,5.798029556650246
268,203,0.8642309356742587,0.6934625868151555,0.6845818494321017,0.13583843930862496,0.12498912300449075,0.2465174344558879,0.2660991724872834,0.09078676641797152,0.7079455886714532,1.4233590710360824,5.583743842364532
269,203,0.8427847551563109,0.5183592501568246,0.705115882710699,0.12197969121032007,0.1298000282921764,0.17053874639947175,0.304091357380778,0.11637493187356467,1.0080045337608734,1.7501659053976169,4.689655172413793
270,203,0.7993553387767413,0.6565730439476346,0.824849397291021,0.14588875440373592,0.15276047444115945,0.13411301544323806,0.2697288681769932,0.09686422631161468,0.7045051195889076,1.285696257686072,2.0123152709359604
271,203,0.8119408544694021,0.5166531845978846,0.7708534149516151,0.12334907311097737,0.13904850185908668,0.14106493180979449,0.2902921786106002,0.11818616907894339,1.024135638399492,1.636602981195048,2.9729064039408866
272,203,0.7466771454816081,0.24679532876496377,0.7664302764118858,0.10049808537687777,0.09226214431949947,0.1112051014316254,0.289091099235793,0.1536207151178125,1.5607190873940533,2.3276909560972214,1.3226600985221675
273,203,0.7867697648218767,0.6209403156410185,0.6892303517936292,0.11784669579918171,0.1116423211640172,0.2060216553528853,0.2568766147117934,0.0943824777939991,0.8525626694597104,1.602323432611907,5.1330049261083746
274,203,0.773363916447845,0.7508190151453827,0.7645647289353052,0.14453783011845212,0.12239305925043964,0.18509728020699107,0.24367783322815567,0.07765791364380642,0.5674931179563546,1.2588208700870065,2.8793103448275863
275,203,0.7901107337453693,0.6194416504424929,0.6642661393546029,0.11019231957225968,0.10901066867134775,0.21942007842962197,0.2574729354427149,0.0940147316294251,0.9011958835936598,1.6736973508548476,5.948275862068965
276,203,0.8111476058389955,0.6634231704818745,0.6933620687784489,0.12776151001016142,0.12153614998410021,0.19827718053838914,0.275628006572882,0.08794475873346273,0.7402784079990236,1.5464826737120618,4.068965517241379
277,203,0.8317010015796448,0.6198130050359592,0.7204926360281275,0.13131870559926678,0.12408789869579623,0.19602303639392,0.2792781088555699,0.1009932520350917,0.8289477392173644,1.571666051981378,3.7192118226600983
278,203,0.805234381949318,0.4943730608899905,0.6395100217094534,0.10119211959217554,0.10649494529442949,0.20331166103181003,0.27990909723213686,0.11432655879876602,1.1800152736462217,1.9662242148895182,6.307881773399015
279,203,0.7852073775005654,0.5750269887420505,0.6812533813791838,0.11171709514327761,0.11177652064677573,0.194726633906979,0.266725490419888,0.10026163738364514,0.9531079131283248,1.7177242355796913,4.815270935960591
280,203,0.8589159563719092,0.5181383685243098,0.6779096255967196,0.11251163730082676,0.12510279630947804,0.20116038724482108,0.3008370048299023,0.11930413068688095,1.1144750840655486,1.8495048494420832,5.229064039408867
281,203,0.7077169380130426,0.4950517505834335,0.6789645597845516,0.09305866528747875,0.10096952764822084,0.16266767514915398,0.24867701054539082,0.1023440593827984,1.1619998877406683,1.8957357911200898,4.701970443349754
282,203,0.7616074800407007,0.55627846559022,0.6707465822946125,0.10413775341334407,0.11190323868140407,0.18090498537893832,0.26548053762153645,0.0991809649454778,1.0245678760731023,1.78623235452927,4.869458128078818
283,203,0.7697406573815156,0.2210786803010343,0.7806248129630824,0.09402509802299848,0.09437303996442166,0.11281304672766355,0.304701734351862,0.16382773831456995,1.7914023819891975,2.529599825257001,1.3916256157635467
284,203,0.8115288164643117,0.3424148039302216,0.7993351509365733,0.11277973579391593,0.10821528719541813,0.13783836960354337,0.30089970340735084,0.1517957204640835,1.3867177027147002,2.0947052673678495,1.8497536945812807
285,203,0.7155667351142145,0.3907680723731812,0.6782022428658775,0.09072536016938769,0.09337014000855257,0.15113838628790502,0.2588349892488133,0.121497859399556,1.4078816711112438,2.140247578652436,4.647783251231527
286,203,0.8089221357152898,0.7074427891696319,0.7042967913807697,0.12809591363426914,0.11903785623887586,0.22588089876999862,0.24936400725782357,0.08654345981432265,0.712975966425967,1.4269199823376717,5.448275862068965
287,203,0.8500741466322729,0.4041155966108892,0.8071790060282441,0.1247314502145248,0.11946977020862665,0.143097072948332,0.3189344732680182,0.14384137999277122,1.2224245399627158,1.9625815599181609,1.9211822660098523
288,203,0.750296569556089,0.48963396529806275,0.6444396292910576,0.0960793410984428,0.0981679891029302,0.18769233259176168,0.2601682078803842,0.10818869888257025,1.1772354798427256,1.9598757991408975,6.009852216748769
289,203,0.7806853548902373,0.7157862394255182,0.7963178933352558,0.14883251490445545,0.1271360152733921,0.1694285311692613,0.25147992757079224,0.08380836597233624,0.5934781715882905,1.2663452996675932,1.9630541871921183
290,203,0.8341007527276652,0.6819103987565659,0.72128699992756,0.14335018372023908,0.12758252136362688,0.19238586959516288,0.2814925706892696,0.08928960735936697,0.6699542743250224,1.4519165747273843,3.4532019704433496
291,203,0.8316836497537645,0.5091452267005826,0.8245453689851466,0.14435903743224598,0.13224473096546419,0.13428325701936836,0.29747580762294124,0.1233208167137448,0.9006853993319293,1.5784966517303614,1.6724137931034482
292,203,0.735234076017112,0.4370586918068752,0.7968418895882156,0.19654044388178263,0.09690385054613491,0.08722725614741034,0.230442093116249,0.12412043232553509,0.6807023685070087,1.2556175684815043,1.0172413793103448
293,203,0.6914423850171045,0.4611221272767451,0.7883684213621747,0.20469879622452544,0.09275617405830773,0.07524932987194287,0.20589748213808512,0.11284060272424337,0.6164864059507679,1.1285375442010084,1.0024630541871922
294,203,0.6542145130569873,0.4732142583944625,0.7798894496936866,0.2069102482866039,0.08321653117927806,0.06857317531093333,0.1922678306735007,0.10324672760667138,0.5396527100994803,1.0605125631716694,1.0123152709359606
295,203,0.583743149136751,0.5111503704396139,0.8019279030327234,0.19737660477784857,0.0744585115714602,0.060293437109436195,0.16444322509061082,0.08717137058739519,0.4930262073993945,0.9777023341430745,1.0098522167487685
296,203,0.7288672972755278,0.3954494062516746,0.7980322514031924,0.18733735690679384,0.09017410614986317,0.08569174820718256,0.23823854946222656,0.12742553654946173,0.7537189210370564,1.3813448922965421,1.0123152709359606
297,203,0.7277297056705727,0.31592310678896085,0.7854579590315159,0.13753182541669487,0.09346999795478743,0.0912862694910978,0.26601996442710274,0.1394216483808899,1.102146384207761,1.8329380104789617,1.041871921182266
298,203,0.7158983256784286,0.4177893214120101,0.8158863203049542,0.16825095394356823,0.09118764687867746,0.09840785548439865,0.2367302406700955,0.12132162870168876,0.7616307340907619,1.4168857978322627,1.0049261083743843
299,203,0.7108233765027182,0.2458091838405308,0.7478055036602508,0.12156691606545597,0.086058846267776,0.08878370108794818,0.26599187977254135,0.14842203330899664,1.2865182987625303,2.040269231453187,1.0024630541871922
300,203,0.6518078343757507,0.40781753735331683,0.7790700045287307,0.16910587108837755,0.08600776899114748,0.07482269460776793,0.20815911639455129,0.11371238329390641,0.7170330035605321,1.3067894018272992,1.0024630541871922
301,203,0.7914562213686916,0.25685503356705996,0.7642734615259432,0.127724583185577,0.0966532525431665,0.10630713550461332,0.29821696237869366,0.1625542877566412,1.32990998748575,2.099114687684042,1.0049261083743843
302,203,0.771370030214709,0.387279813722338,0.7698102233407901,0.19412481836860657,0.09961047482072678,0.08885391233281845,0.2521890353685047,0.1365917893240524,0.7532740507905406,1.3712431090197785,1.0098522167487685
303,203,0.7804380728344579,0.17389550535956513,0.6749865536215516,0.10475164929962909,0.09047006809847336,0.10142715213875479,0.3108787615447302,0.17291044175287046,1.7015393351258772,2.518492109186614,1.0024630541871922
304,203,0.7957005507191433,0.40288793006495277,0.7806193484964552,0.15727138853637937,0.10093667724985575,0.12486805765643559,0.276126558971701,0.13649786830477154,0.9158024191384689,1.6419494349675887,1.1551724137931034
305,203,0.7449651416461718,0.5624219107744897,0.8580200232923747,0.21595453247510987,0.10767231692268245,0.09919050774387773,0.21359812449727722,0.10854966000722453,0.536298313610066,1.0328208614228673,1.0
306,203,0.7394894543216269,0.4423504803522122,0.8178684750280105,0.188732324442754,0.10405869438166286,0.08800848402163189,0.23304750552775025,0.12564244594782803,0.719482234599409,1.2760956722449712,1.064039408866995
307,203,0.7940578586357069,0.3666079824746285,0.8385024855237003,0.15100289458659358,0.10590584120300861,0.11201520829920837,0.27839628889447154,0.14673762565242493,1.004762022944619,1.6866652133874454,1.0541871921182266
308,203,0.7529480340395459,0.3857022418604582,0.8430949855716245,0.1606316405380607,0.10313423309443667,0.09662026786878858,0.2565412260709982,0.13602066646726169,0.8901166703165947,1.5253977322034658,1.0492610837438423
309,203,0.8116332130341567,0.49915716819063577,0.8746887916505529,0.18119339187910163,0.12007210840790633,0.1140053457875285,0.2714013560174974,0.12496101094212282,0.7247106394891988,1.3530007591294269,1.0369458128078817
310,203,0.8264259738841627,0.491640538724091,0.8576922455563851,0.1551938661355594,0.12549285485202008,0.12984672820250445,0.2874996637107878,0.12839286098329097,0.865872776223464,1.5274995915576957,1.3300492610837438
311,203,0.7880895863725126,0.31894461829451315,0.8259414547027307,0.12422739960320722,0.10435863694675027,0.11178498439331692,0.29648710518940674,0.15123146023983136,1.2820120290153316,2.0216137115386705,1.1921182266009853
312,203,0.793343670381306,0.33890774028499165,0.8513928486878626,0.12708716491933209,0.10884820823375081,0.11049367761187795,0.2985003969416971,0.1484142226746479,1.2311122762391167,1.9491188055422248,1.0911330049261083
313,203,0.7596929190615815,0.6870484620841412,0.882034387633732,0.15905325984354662,0.15232428923506308,0.10967358694077865,0.24915828891169867,0.08948349413049439,0.5866770875218658,1.1273969488750304,1.0935960591133005
314,203,0.7913918370885834,0.7318583926919568,0.8296388188539401,0.15160609168598382,0.15984785125923942,0.1390948194893803,0.25571521572969813,0.08512785892428179,0.5859595880571752,1.136966398513717,1.832512315270936
315,203,0.828784492312497,0.35995974339751974,0.7414617746735153,0.11629627525019036,0.10769624789250362,0.1556190458757461,0.30110921657306655,0.14806370672099034,1.3003721095165495,2.028703768527918,3.3275862068965516
316,203,0.8390864873403158,0.45964205962350724,0.8473472900320244,0.13317523893472694,0.1472859048899025,0.12034538997605336,0.30032967570742164,0.13795027783221123,1.105908389360016,1.6480516202725612,1.3842364532019704
317,203,0.855144385897903,0.720588689867565,0.6997370001163788,0.13659779042224685,0.1317159604343222,0.2342862682492674,0.2663202702432886,0.08622409654877779,0.6654046912777393,1.3730172393388935,4.9655172413793105
318,203,0.8130771679672298,0.5096223797529159,0.752588926474982,0.12212062610984492,0.12074522500912582,0.17248318939038307,0.2798003356665158,0.11792779179136009,0.9996009335615542,1.6774411788489645,3.955665024630542
319,203,0.7575305327618151,0.39327526984048855,0.8118371116820342,0.10651240615433166,0.12189970182328297,0.11593198332956903,0.2793949333178691,0.13379150813676233,1.3274730389480174,1.8932823741774842,2.0566502463054186
320,203,0.6669631570240183,0.4224867965137259,0.8193562754292607,0.09943446199602594,0.11068972316034607,0.0994808171088208,0.2433647663834105,0.11399338837541492,1.2263576091043034,1.7897184552213508,1.8497536945812807
321,203,0.7894096855687163,0.42720957546125243,0.855761242505632,0.13928390836102686,0.11893235082858558,0.10785634275636481,0.2934594053916391,0.12987767823110002,1.01528422602644,1.7273807608368894,1.0517241379310345
322,203,0.7917496826865885,0.49563470370754087,0.8070988462225326,0.1287539281556944,0.12794526640688797,0.12652271576261828,0.2898579676940247,0.1186698046673631,0.9841330023009508,1.6655208572317657,2.1551724137931036
323,203,0.8070579815177047,0.27864370736704464,0.8134556012940206,0.10621964947368429,0.10376297359414213,0.12390083040716222,0.3116816436805088,0.16149288436220732,1.5702358428955077,2.3021467392942587,1.2142857142857142
324,203,0.7648037060195018,0.48897910020342833,0.8262817350166528,0.13154071932232422,0.11222488754437802,0.1394359987924089,0.2616201448133232,0.1199819555470676,0.9481485051890792,1.6120556314685714,1.6231527093596059
325,203,0.7873990634678243,0.3130955251669821,0.8191509333387009,0.10775466441474249,0.10488102963518686,0.12403847909282896,0.29915856447081085,0.15156632585425506,1.4623093292812295,2.172636442490252,1.4507389162561577
326,203,0.8154037168738452,0.4147430405335164,0.8237049495598521,0.12594800698402614,0.1164104720441981,0.13908974895997997,0.29512109362378314,0.1388343952618578,1.1549065894382204,1.847180782040533,1.874384236453202
327,203,0.81221703998058,0.3549197941739838,0.8127329449812861,0.11731426596230161,0.11068573074662208,0.13013762820824165,0.3067824419358706,0.14729697312754392,1.315758186741273,2.0515402722976543,1.5467980295566504
328,203,0.7500270716396145,0.3294512801706881,0.7938013738126681,0.10251908746345799,0.10035801404818488,0.12020551210545799,0.2877427767056222,0.1392016813168913,1.4331929531953098,2.1707556611816425,1.6921182266009853
329,203,0.7307704634647239,0.3451437118380818,0.8260557638795638,0.104151617046872,0.09902715587569406,0.11556976779105718,0.27807348683024957,0.13394843592085115,1.351512746077792,2.0906562030910463,1.5665024630541873
330,203,0.7193254097712023,0.3652988314037422,0.8492823460335495,0.13431679749586867,0.09621078256083344,0.09869698785414642,0.2567628584929414,0.13333798336741226,1.0441469326012034,1.741493440134422,1.0369458128078817
331,203,0.8247369711974963,0.7304459739936179,0.8291748087869434,0.1782086553625012,0.1356627311240997,0.1740987986037102,0.24596573376413008,0.09080105234305508,0.5321596909838288,1.1095896097877578,1.7167487684729064
332,203,0.8391366187456499,0.567767009890356,0.84345487321186,0.16447808025263003,0.12866390209245365,0.14893796346208338,0.2793888837143008,0.1176677892241821,0.7566419030469835,1.4084334811677652,1.729064039408867
333,203,0.7763697119256805,0.32279725927697406,0.8178667607707794,0.11902337499631037,0.10239896931284863,0.11479972778733329,0.2916178823317945,0.1485297574973938,1.3143778897041782,2.050163778542047,1.438423645320197
334,203,0.8452314918669874,0.5700460499991604,0.8218129665495942,0.1578622619886215,0.12974509471687629,0.15676148969428388,0.2842807716515218,0.11658187381568404,0.7763740146060842,1.4472952818476486,1.7315270935960592
335,203,0.7910152199133137,0.2886433249885634,0.7904230059518403,0.10949361500709084,0.10173989006805872,0.11856990605091784,0.3060153227846573,0.15519648600258912,1.4853742703571808,2.251756686388242,1.6477832512315271
336,203,0.6173745327458309,0.3320668946941925,0.7838257693862174,0.08321349549983668,0.08411549430278485,0.09805169183274187,0.23805931024459273,0.11393454086587475,1.4279144642072168,2.157937723728289,1.9334975369458127
337,203,0.7863363495185466,0.41931250198899445,0.7930258387639402,0.11772410125489584,0.11222232423973702,0.13484660608733046,0.29063863561705117,0.13090468231953206,1.1800676477915963,1.905980984745668,2.061576354679803
338,203,0.7562854939302066,0.3673094715207547,0.7888308181578921,0.10586394435512572,0.10365570065996568,0.12618613937200696,0.2866990402904129,0.1338806692526953,1.3260249383772853,2.0692085026882503,1.8891625615763548
339,203,0.8196951433753726,0.6028572498246932,0.7849593464404718,0.13923855988579018,0.13318998287530684,0.15814524097873287,0.28489605157628217,0.10422530805926061,0.7922962756447554,1.4952610503329395,2.793103448275862
340,203,0.7999483492679579,0.498092536451294,0.758083578548091,0.12073991780286786,0.1168799866936185,0.15296016596851433,0.2932900979215927,0.11607818088136444,1.0170424075322866,1.7939907629548093,3.044334975369458
341,203,0.7525496709120286,0.2407233226437033,0.7761642266721377,0.1012217032830405,0.09216935822106088,0.10772510314001185,0.2955833880680407,0.15585011819987457,1.601689503566442,2.385199213863035,1.167487684729064
342,203,0.8294577461678705,0.6231596371393757,0.7911491689289336,0.1419200595557817,0.145845851915904,0.15944923930453578,0.2790303996508226,0.1032121957408265,0.7605114090949131,1.382482346583123,2.6773399014778323
343,203,0.7658250408374134,0.5087661904315575,0.7010862318738825,0.10888282963001746,0.11082179403448483,0.15903786291455405,0.28088132817725964,0.10620122608109753,1.0405775393557846,1.852601494298242,4.596059113300493
344,203,0.823630403258101,0.5627963826106446,0.6539877581156063,0.11587334678753512,0.12100381028944314,0.19165326616165054,0.29345331340072983,0.10164666661874217,0.9348170487946657,1.7655000973568566,5.6600985221674875
345,203,0.7825668987624625,0.5369039203937497,0.6507175827963546,0.11013787891386395,0.10832928673290543,0.18046548151701772,0.2828848184401536,0.10074943315852174,0.9875828959499924,1.866647965793231,4.687192118226601
346,203,0.8214350877439288,0.5310194195645095,0.8283777317957315,0.13376990427391108,0.1483178513502765,0.13278392183441784,0.2852648460640745,0.12129856422124902,0.9518235532171153,1.5032760710677688,1.9088669950738917
