parcel,x,y,z,tau_fmri,spectral_exp,alff,falff,rho_fmri,coverage,n_subjects
355,24.29729729729729,9.900900900900893,57.860360360360374,3.4700006634791976,-0.5885789347790044,3.3401101905449986,0.8638142131373318,0.5824607291680126,1.0,200
356,13.12460063897764,-71.49520766773162,38.990415335463254,3.867893973096993,-0.8529327283942921,3.401571891429839,0.8916975883791232,0.5698423510137346,0.955,200
357,5.737089201877936,-63.990610328638496,43.64319248826291,4.001478889165999,-1.0686370940939407,3.515237650682267,0.9208875403243065,0.5584789443523025,0.95,200
358,6.356164383561648,-26.31506849315069,27.9041095890411,3.8169613302044714,-0.8005613558982414,3.372894188244552,0.9014630510668838,0.5704163929120588,1.0,200
359,4.778625954198475,1.3893129770992374,30.320610687022906,4.448641654985024,-0.7356074343320357,3.101728597353752,0.9062699882303213,0.5701484876343449,1.0,200
360,7.487058823529409,34.86117647058825,25.18117647058824,4.2386297451780255,-0.9776105206581392,3.381006142131754,0.9152973678153125,0.563269511607065,1.0,200
361,4.849397590361448,28.265060240963862,48.12048192771084,3.5799685249682915,-0.6904741593150702,3.3927809857867057,0.8771848389340972,0.5791952738191506,1.0,200
362,54.43654822335025,-45.68527918781726,19.675126903553306,3.0201249872859997,-0.3107313192319887,3.3105575331885277,0.8363722783895337,0.5973346799439344,1.0,200
363,48.42826552462527,-64.11134903640257,21.700214132762312,3.298594741379799,-0.4927017460469009,3.3065607724318142,0.8532796740322951,0.5894053908657585,1.0,200
364,53.2034632034632,-53.290043290043286,25.818181818181813,3.2621431937337606,-0.460921240159694,3.3251557120987214,0.850263430223208,0.5895199351768359,1.0,200
365,56.05042016806723,-45.3781512605042,32.260504201680675,2.9363289316577412,-0.2550796369863227,3.3023503864803216,0.8312152387956931,0.5987761227878368,1.0,200
366,47.52488687782805,-64.28054298642533,41.6606334841629,3.355356620872482,-0.4977474856793485,3.3369493987039234,0.8564989165217322,0.5888965606239717,0.98,200
367,49.12676056338028,8.570422535211264,-32.82394366197183,3.517929916335301,-0.6591682315012183,3.364991776010411,0.8697587927884138,0.5834818965963774,0.995,200
368,60.48601398601399,-7.5314685314685335,-22.91958041958042,3.909553681356217,-0.779504379498816,3.3513902997389344,0.8845206730385408,0.5783831462777379,1.0,200
369,47.659574468085104,16.047872340425528,-20.122340425531917,4.079552286316762,-0.9694296460232722,3.4162998452030946,0.9030485508163122,0.5688302862852523,1.0,200
370,54.78290598290598,-4.061538461538461,-14.184615384615384,3.7327347548281384,-0.7603738206320118,3.4042224833421244,0.880952109152514,0.5761041263107307,1.0,200
371,62.88955223880597,-23.09850746268657,-7.468656716417911,3.9571683534941333,-1.0177416519142495,3.509866929660071,0.9110606014559736,0.5664088622311683,1.0,200
372,48.99363057324841,-20.063694267515928,-7.375796178343947,3.219157114348149,-0.41649280458628374,3.30435640485541,0.8464333515389744,0.5927936143775523,1.0,200
373,63.282828282828284,-37.56565656565657,0.19191919191919737,4.067372774676898,-1.066963930057251,3.469681694829744,0.9141289324406852,0.5614089517370747,1.0,200
374,50.4,-33.14,1.5466666666666669,3.838501661317805,-0.7845587708437298,3.359232746892887,0.8879712259126709,0.5777659687612133,1.0,200
375,34.97752808988764,23.044943820224717,-17.230337078651687,3.8689253877853176,-0.8066663609789568,3.4093169531300282,0.8908442092951803,0.5755567017282452,0.995,200
376,35.111111111111114,37.701388888888886,-13.652777777777779,4.316861948263425,-1.1040267928368912,3.453149136763749,0.9185379293412139,0.5618545799739353,0.995,200
377,48.03305785123967,31.574380165289256,-7.793388429752071,4.507917191311739,-1.1918399537159363,3.4220358374216304,0.9241654579517321,0.5556042992624796,1.0,200
378,53.33976833976834,23.783783783783775,6.447876447876453,3.703794952552031,-0.665745224010747,3.329855045965187,0.8726997292721623,0.5842999081734624,1.0,200
379,5.360856269113157,40.40366972477065,-10.247706422018346,4.429786871451295,-1.160296023635094,3.47742351861853,0.9210055468716746,0.5632494379030277,1.0,200
380,9.370919881305639,66.64688427299703,1.0504451038575695,4.03017008602093,-0.8716940629226931,3.3462460287797047,0.9026035740348894,0.5732624814487468,1.0,200
381,7.638888888888886,42.02777777777777,4.178571428571431,4.195248726081427,-0.988156705250039,3.386604966975349,0.9214845265857616,0.5664391028181701,1.0,200
382,7.422145328719722,53.98615916955018,12.82352941176471,3.6254000920672995,-0.8209983306675532,3.518554422591395,0.9281431589812513,0.5730391198325039,1.0,200
383,17.530927835051543,64.91237113402062,16.170103092783506,3.8446010856091215,-0.6111326388662852,3.2384458573471293,0.8837698299043636,0.578262942390706,1.0,200
384,5.730769230769226,24.769230769230774,18.243589743589737,4.062991188650836,-0.8541142621508113,3.352569368157508,0.9071845840001639,0.5696955841693048,1.0,200
385,6.332225913621258,57.607973421926914,29.435215946843854,3.510440797939924,-0.6759502648066186,3.4642110981311034,0.9185133618593798,0.5773966370314284,1.0,200
386,16.35924932975871,52.750670241286855,35.860589812332435,4.262248106407688,-0.9197726396414382,3.311144198436807,0.9106885086376237,0.565849004582908,1.0,200
387,4.78745644599303,44.50871080139373,40.05574912891986,3.581429858220099,-0.7756291833244727,3.487949553141557,0.9135949762730747,0.5737420727598495,1.0,200
388,26.249388753056238,34.528117359413216,39.30073349633251,3.9487776157413776,-0.942667429821684,3.441421922554243,0.9178298363192057,0.5662048432792228,1.0,200
389,13.923766816143498,39.112107623318394,52.152466367713004,3.9222615376661025,-0.9248895923490358,3.4700799385256715,0.9222946757508295,0.5664371412966094,1.0,200
390,23.95876288659794,25.716494845360813,50.77835051546391,4.231365252129348,-1.05058832939954,3.4051593934495865,0.9197659958310339,0.5624614578928202,1.0,200
391,11.965853658536588,19.70243902439023,62.83902439024391,4.244651477467395,-1.1638813828722285,3.4719211680907818,0.9254735397875509,0.5527710860468965,1.0,200
392,12.585858585858588,-54.868686868686865,15.585858585858588,3.872566950498513,-0.9451808021048475,3.45454216101333,0.9093134212269848,0.5657121850580581,1.0,200
393,7.321428571428569,-43.67857142857143,19.75,4.096746671738989,-0.9667371162046251,3.3812188776814804,0.9016828675720285,0.5631771788307901,1.0,200
394,16.493670886075947,-63.35443037974684,27.506329113924053,4.142515164071029,-1.0948801874634626,3.452226974817066,0.9210644035958359,0.5557499304013427,1.0,200
395,5.819548872180448,-52.24812030075188,22.94736842105263,3.875541041177863,-0.8859801394781195,3.3887445751972503,0.8913892152827947,0.5671375614362631,1.0,200
396,4.895348837209298,-63.33720930232558,31.34883720930233,4.169442722583144,-1.1581264134965843,3.490172297975296,0.9262725128796938,0.5549807409787892,0.995,200
397,6.69740634005764,-38.79538904899135,34.835734870317,4.267002384081993,-1.1985167474387886,3.5201334825051527,0.9296959631853419,0.5534088492187234,1.0,200
398,4.102941176470594,-19.69852941176471,37.044117647058826,4.168225436189803,-1.159915102034155,3.4720349723845514,0.9225656744489693,0.5546816106346758,1.0,200
399,9.892857142857139,-52.60714285714286,35.13095238095238,4.258326221543053,-1.1625521171424118,3.4577414013765755,0.9245238126149515,0.5545682397465093,0.985,200
400,7.2116182572614065,-49.64315352697095,44.43983402489627,,,,,,0.0,200
