parcel_name,tau,tau_r2,rho,rho_max,x,y,z,network,hierarchy,hemi
7Networks_RH_Default_PFCdPFCm_4-rh,33.22782694872594,0.9064193326761,0.573095104502255,0.9750000039426494,10.946304478279469,49.57516123252764,14.449669609168001,Default,5,rh
7Networks_RH_Default_PFCdPFCm_5-rh,30.374217658823298,0.8942362196916609,0.5757579148989082,0.9753320784513305,16.92244860944949,58.501252387309194,16.274833785976064,Default,5,rh
7Networks_RH_Default_PFCdPFCm_6-rh,23.108934677888286,0.928629741408632,0.5681665096733339,0.9739644138134471,6.521936556797658,21.197980918661983,20.918819042625,Default,5,rh
7Networks_RH_Default_PFCdPFCm_7-rh,24.157567864713684,0.9049566058522751,0.5731752268565705,0.9745901676769853,8.563856353463086,52.6519797608122,29.366493691597974,Default,5,rh
7Networks_RH_Default_PFCdPFCm_8-rh,24.832201182097407,0.9100988242076746,0.5732434174958564,0.9748804139116385,17.46276493563696,46.55700766042043,33.01180371543731,Default,5,rh
7Networks_RH_Default_PFCdPFCm_9-rh,24.1633357644463,0.9140271975782255,0.5706031631052867,0.9744935072066744,8.093701712575486,40.50585298065209,37.711269751360476,Default,5,rh
7Networks_RH_Default_PFCv_1-rh,39.606344690666106,0.907324660102624,0.5759951266872658,0.9758741416795013,32.29503285734964,22.286920026826436,-15.333492482995846,Default,5,rh
7Networks_RH_Default_PFCv_2-rh,37.321975899140135,0.8872954517127997,0.575360244318444,0.9751455379033996,33.69415870917191,35.73511302547839,-10.02771390911901,Default,5,rh
7Networks_RH_Default_PFCv_3-rh,33.50364835102377,0.9138224358621124,0.5743884368242224,0.9754091089704257,46.30633978340245,32.05079049140998,-5.072106196546832,Default,5,rh
7Networks_RH_Default_PFCv_4-rh,25.603917264557705,0.8958562236128205,0.5766376426868498,0.9753674079925393,50.71605030493235,23.125186561388364,9.04514403944766,Default,5,rh
7Networks_RH_Default_Par_1-rh,16.004428031398344,0.8731909688943769,0.5707393571437731,0.9748094468122916,46.262068431824446,-48.7597706541419,16.681355418016512,Default,5,rh
7Networks_RH_Default_Par_2-rh,23.327752747586125,0.8148530751676301,0.5714735913839786,0.974827610823139,40.89926033027771,-65.7121846021686,20.078378885639886,Default,5,rh
7Networks_RH_Default_Par_3-rh,15.98927754538096,0.8635862795192132,0.5702839951337283,0.9746211954966164,46.73862093795649,-57.19350169409021,24.912585139553617,Default,5,rh
7Networks_RH_Default_Par_4-rh,17.20124321659874,0.8741619738770403,0.571305410022045,0.9748646580082128,52.09050543456579,-49.62564579900671,27.421346164583422,Default,5,rh
7Networks_RH_Default_Par_5-rh,22.54101959776744,0.8377025634092423,0.5728968593710149,0.9750630000341414,42.40429798878738,-65.90939738670612,38.229573218176,Default,5,rh
7Networks_RH_Default_Temp_1-rh,33.52642367594339,0.8871249756504427,0.5792661846198639,0.9763657028936708,51.33194893981104,0.004308584062968461,-29.560338197990998,Default,5,rh
7Networks_RH_Default_Temp_2-rh,31.463610239663193,0.8847236656254194,0.5801416931511896,0.976794086981209,59.05756906080049,-15.467672242208364,-21.9924000882264,Default,5,rh
7Networks_RH_Default_Temp_3-rh,32.561580459820604,0.90509264153999,0.5753951929643784,0.9757434452352642,49.60738681507463,7.659694572451507,-20.45167947606676,Default,5,rh
7Networks_RH_Default_Temp_4-rh,28.764553106705847,0.9093702209069353,0.5729770289878064,0.9756242599979977,52.958798540371234,-11.430707584212778,-13.897798551894471,Default,5,rh
7Networks_RH_Default_Temp_5-rh,24.38985600094795,0.8660195245206289,0.5781020809392483,0.9764725332040523,60.639633180559144,-30.9133624325889,-10.285578027021053,Default,5,rh
7Networks_RH_Default_Temp_6-rh,27.696315218336622,0.901325827979474,0.5706609152608975,0.9751874182572087,47.47251396992996,-26.267995994434266,-6.963241916349347,Default,5,rh
7Networks_RH_Default_Temp_7-rh,19.58733816267186,0.8592062095460394,0.5781187805732798,0.9760913497833313,59.604137406302485,-43.4347180744058,-2.840368901982607,Default,5,rh
7Networks_RH_Default_Temp_8-rh,19.651086245797465,0.875910304058824,0.5718326298302858,0.9751852904404701,47.668250549978225,-37.10290355252036,1.0908372323042952,Default,5,rh
7Networks_RH_Default_pCunPCC_1-rh,21.32392804840149,0.8308980397115168,0.5680658726034019,0.973974874075207,12.697787581967166,-54.751663329684504,15.086119539443064,Default,5,rh
7Networks_RH_Default_pCunPCC_2-rh,18.949962199752232,0.8640224561466431,0.5676644747538075,0.9739876038484618,7.892487325089795,-44.37681452416982,21.10028396172276,Default,5,rh
7Networks_RH_Default_pCunPCC_3-rh,23.545581997627323,0.8042999053945072,0.5669985196568037,0.9738724918817225,16.284992881729956,-62.99627446493164,27.903196844654005,Default,5,rh
7Networks_RH_Default_pCunPCC_4-rh,20.101240945028593,0.8303680599464976,0.5675622279665187,0.9738597476937756,7.447816522495932,-51.91139448392997,24.41164089786197,Default,5,rh
7Networks_RH_Default_pCunPCC_5-rh,24.267663436645517,0.8069533792237675,0.5673983094100042,0.973869904039422,6.411170249995054,-62.234849170584916,31.927673274021544,Default,5,rh
7Networks_RH_Default_pCunPCC_6-rh,16.71492170267329,0.8890134742225426,0.5677061074297879,0.9739049392808597,7.817013265671894,-38.64134116888181,35.7633935260357,Default,5,rh
7Networks_RH_Default_pCunPCC_7-rh,21.8561065994147,0.9081952949111367,0.5683245729495329,0.973999167785744,4.914213505214181,-18.921143797523808,37.24773982501129,Default,5,rh
7Networks_RH_Default_pCunPCC_8-rh,21.64637806372902,0.832603688269551,0.566989652965134,0.9738143199247901,12.999217428058106,-51.929234546200135,36.48988600367697,Default,5,rh
7Networks_RH_Default_pCunPCC_9-rh,20.051623260600014,0.8453158884883757,0.5679454008452152,0.9737856855807275,8.889625390156805,-49.2873996072589,45.212739312329816,Default,5,rh
7Networks_RH_DorsAttn_FEF_1-rh,14.796021498209873,0.8915676368150223,0.5721690620958021,0.9742530267370161,38.09755564474597,-4.342551977198982,48.81221786189567,DorsAttn,2,rh
7Networks_RH_DorsAttn_FEF_2-rh,16.59277149461666,0.914830585475302,0.5694265515879108,0.9739991448024661,26.116200083236745,-3.4246262965359135,47.726651645465964,DorsAttn,2,rh
7Networks_RH_DorsAttn_FEF_3-rh,15.01545931582282,0.9081018926071722,0.5701848341581425,0.974320160047816,21.159799073419286,-4.027190802186106,58.225623115866576,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_1-rh,23.095359709241553,0.8678135994690191,0.5780118342206237,0.9762971429241004,45.47563733454811,-52.82786945359054,-14.327007634087261,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_10-rh,24.163146634019423,0.8270795325110857,0.56736042851036,0.9736444315600526,27.32835148944157,-60.228999925976055,45.11468794668283,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_11-rh,16.999860520160194,0.8557329793854009,0.5670343529000791,0.9736861433105274,32.51764853827327,-47.90144695160801,40.181338198154286,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_12-rh,24.622738912101497,0.806606666070673,0.5684696143619683,0.9738126011141631,18.335120114738597,-65.71954495331077,48.99809675345204,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_13-rh,17.223005210009163,0.8712875261383314,0.567393258683552,0.9736917383510584,32.03264908346257,-38.81628157346328,46.014020893337126,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_14-rh,20.529057460999596,0.8421265029033701,0.5674378077636251,0.9735522033971895,31.046976032468347,-51.45908491039392,48.98049703705035,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_15-rh,39.886068309037995,0.7741743331431699,0.5696961127254653,0.9743337638342606,8.60586617328554,-68.002865333863,50.836819022736776,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_16-rh,19.347182465468027,0.8206468548754215,0.568583991127422,0.9737234227562559,24.65524496662589,-56.723456026547716,55.7855354070594,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_17-rh,18.396649211450104,0.8468065218823964,0.5698245396463895,0.9741438005922487,8.254611230831983,-54.08509692944779,57.527972226040966,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_18-rh,25.16147517220186,0.8081137721820123,0.5704643984725803,0.9743573339167336,12.64866486687483,-61.92046295260963,60.51539333715831,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_19-rh,18.742062965464832,0.8356729434312687,0.5686891362124955,0.9737717016126473,23.180326944991442,-50.39012424145522,61.57793123902899,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_2-rh,17.858021700538323,0.8894518855700397,0.5757026105616493,0.9758346548270431,53.150451739038964,-56.31939476669425,-1.0678054767094038,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_3-rh,19.85793356927639,0.876936165337477,0.5738347655070667,0.9755517248537626,47.225251902732644,-58.21663000191334,9.800635281479249,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_4-rh,28.486314700779353,0.7924992288249784,0.5736411862823078,0.9753792028758455,39.157150229299205,-75.15799914656179,29.66041722100147,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_5-rh,25.30243591788037,0.8161762500968673,0.5672143879852503,0.9739868038092021,28.658936883604856,-64.06152050156112,31.470659050509468,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_6-rh,14.528596149789607,0.8885703855987989,0.5715158939312012,0.9745954849464228,52.63739373458891,-29.435416322429568,40.77636108410602,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_7-rh,33.92905292987188,0.772924490671302,0.5676922239983794,0.9738474474869774,16.840835761589307,-74.25567759748768,43.75448874106594,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_8-rh,17.803038828431358,0.8678472312499368,0.5672614242119851,0.9739017661787972,36.351453201841544,-41.053280219345744,36.70963758913804,DorsAttn,2,rh
7Networks_RH_DorsAttn_Post_9-rh,15.978446650120913,0.8900358581140292,0.5681282767255688,0.9740537414407521,40.72197897319288,-30.853525210899868,39.78709513047951,DorsAttn,2,rh
7Networks_RH_DorsAttn_PrCv_1-rh,19.260180307498626,0.9072305669024244,0.5717992500773383,0.9744388356536643,45.992224759423145,5.110415286318708,24.234371561834738,DorsAttn,2,rh
7Networks_RH_Limbic_OFC_1-rh,47.693287161807575,0.9124348601405231,0.5767089433379897,0.9759991537196008,15.108259900477885,19.296582906936425,-18.313047028305927,Limbic,3,rh
7Networks_RH_Limbic_OFC_2-rh,45.01415054189377,0.9173713330928228,0.5768075884050647,0.975860407356999,23.04596171147891,21.113830130096023,-17.64892064126151,Limbic,3,rh
7Networks_RH_Limbic_OFC_3-rh,49.70410496637746,0.9337640580659547,0.573955400468018,0.97539999172601,10.309442219339491,40.018570358650045,-20.94836597734316,Limbic,3,rh
7Networks_RH_Limbic_OFC_4-rh,41.30074669817718,0.9303465299278352,0.5736948366348017,0.9754548950692958,19.447754323482513,39.503527399194375,-16.38445776541916,Limbic,3,rh
7Networks_RH_Limbic_OFC_5-rh,48.54284081489487,0.9142040811640831,0.5748727321461864,0.9758113047391987,6.99734275185189,20.999630787768044,-18.5330405958085,Limbic,3,rh
7Networks_RH_Limbic_OFC_6-rh,47.55166614901204,0.8912246544822072,0.5802993038757596,0.9762643332458965,10.912656506726918,57.64774575117505,-13.33752827823747,Limbic,3,rh
7Networks_RH_Limbic_TempPole_1-rh,33.7921191175419,0.9048676515543422,0.5757454362687691,0.9760778363130987,31.270494324355525,-4.381699450979024,-35.9545525922879,Limbic,3,rh
7Networks_RH_Limbic_TempPole_2-rh,34.37933208709776,0.8499425326007316,0.5842416855881764,0.9770817976748599,48.94728192101432,-11.827707966994751,-35.77804549810511,Limbic,3,rh
7Networks_RH_Limbic_TempPole_3-rh,41.067297152980785,0.9191725275297316,0.5754177976897212,0.9758652287899074,40.19357053833068,9.155653600298853,-34.96630235069803,Limbic,3,rh
7Networks_RH_Limbic_TempPole_4-rh,33.38400275616476,0.8857310474276185,0.5786001926161796,0.9763608031308466,40.081860692198596,-17.530604997880136,-26.7680626489651,Limbic,3,rh
7Networks_RH_Limbic_TempPole_5-rh,40.6754258372558,0.9300563508403883,0.5726187953261713,0.9755727690619874,33.544109682893776,5.6867261342431075,-30.091472333363185,Limbic,3,rh
7Networks_RH_Limbic_TempPole_6-rh,27.36227376681552,0.8675757860381016,0.5786337919058991,0.9764384789748769,47.91240135909796,-31.53613680058627,-23.522764274822233,Limbic,3,rh
7Networks_RH_Limbic_TempPole_7-rh,27.374877130915866,0.8827244864266006,0.5763708520226088,0.9761635787802638,24.253035907405526,-20.241071155285272,-24.736704620798783,Limbic,3,rh
7Networks_RH_SalVentAttn_FrOperIns_1-rh,33.41973985520972,0.9257417958259935,0.5715514169556684,0.9753148656853924,40.47035461803543,-1.5282134733920532,-15.695939466129731,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_FrOperIns_2-rh,28.575627868177673,0.9213544721996929,0.5697623576679881,0.9746610479387507,36.32386584187178,7.106570341493105,-2.053861926563164,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_FrOperIns_3-rh,30.653442648608124,0.9270620366121343,0.567945172499362,0.9745538022525894,38.57672890295853,-14.391651736522043,-5.159418677393801,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_FrOperIns_4-rh,24.83989912117797,0.9191216178532368,0.569468321805185,0.9744013588316734,35.77207385429315,-0.3682866902886881,5.695565223604903,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_FrOperIns_5-rh,27.115874778759217,0.9104096968059521,0.5715051498545913,0.9744021568412228,35.37778035747661,21.712915157556317,7.000685822929599,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_FrOperIns_6-rh,22.44600629267956,0.9261117183806701,0.5698229554856545,0.9743042292901285,37.07868279647951,4.643339684705941,13.32578637246332,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_FrOperIns_7-rh,24.375547149911394,0.9082396656795498,0.5733368474527643,0.9752069580438352,49.496391036186495,3.2852891680120155,6.880789584668211,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_FrOperIns_8-rh,21.78636859987976,0.902823160956794,0.5752420104537843,0.975054168130553,50.68603519882475,9.851154993560646,12.928178741717014,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_Med_1-rh,23.099728431396635,0.9141855783936532,0.5683994323000159,0.9738223208498469,9.943240987255441,15.966428801473837,35.58397215526529,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_Med_2-rh,21.96056378204111,0.9169580076952089,0.5683233276169705,0.9739292337255777,9.669219375197923,0.020792446454310737,41.917342172510644,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_Med_3-rh,16.26381740713614,0.8946300401716742,0.5678448783375745,0.9738269365373182,13.905468575386186,-33.064572781401594,39.97410143981326,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_Med_4-rh,20.21221729059975,0.913853033992021,0.5686842070808874,0.9739965039233184,8.844060450454878,9.67879922098001,53.767495586172394,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_Med_5-rh,18.31271744463184,0.8481086683252915,0.5680238938358809,0.9737951990013323,13.714355579675628,-45.24041235488846,51.61052595944512,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_Med_6-rh,16.128305003775644,0.8914191464233587,0.5693349782750743,0.9738724099851399,12.829283276503835,-31.515484256324942,49.277822060717476,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_Med_7-rh,16.41505352086566,0.9160184552333673,0.5699008939628041,0.9744441646090459,8.587795143370649,-3.0888511586308267,63.44160569181163,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_Med_8-rh,16.40291870428912,0.9234578044776636,0.5708348906980573,0.9747820136259275,16.009622839500462,4.519984446788084,63.228749070253414,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_PFCl_1-rh,25.676395953673833,0.8809830731035778,0.5732893928774558,0.9745154254781809,31.6697165185401,37.86424068851514,24.642990011856092,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_PrC_1-rh,17.10564571429937,0.9037598707836908,0.5736615892660663,0.9747235536975681,46.66978221516623,0.4664256805016902,39.01274876972271,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_TempOccPar_1-rh,15.57500606952662,0.8805056129131327,0.5750907231800191,0.9756547420216176,54.77938843828639,-50.96403294892022,6.265029663396806,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_TempOccPar_2-rh,17.477236430962197,0.871714477063383,0.5714400296468001,0.9749339801741914,47.68488250942116,-42.26147791886904,10.439834092613854,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_TempOccPar_3-rh,15.854628164227783,0.8783824502411254,0.5747534581070659,0.9754144691659685,56.55764481240042,-42.90121248233689,18.958555718362874,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_TempOccPar_4-rh,15.952212206197958,0.8791492146892899,0.5722616282387475,0.9746596687117213,53.352318060209306,-35.88283111707927,23.078173100611203,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_TempOccPar_5-rh,16.54075890840414,0.8858613088926494,0.5712846791236823,0.9746415884017741,55.72257894846254,-24.999594257094255,26.60648808834628,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_TempOccPar_6-rh,14.24001968940396,0.8810020538274693,0.5716943471329455,0.9747012201443045,56.974914672468564,-32.622256250164064,35.501792124511795,SalVentAttn,3,rh
7Networks_RH_SalVentAttn_TempOccPar_7-rh,14.803015448491937,0.8819708614198268,0.5726627838912802,0.9749660622015032,55.63558204252821,-42.17857703510811,32.63858029911494,SalVentAttn,3,rh
7Networks_RH_SomMot_1-rh,26.89201765186996,0.910853975592748,0.573962859534397,0.975418618445778,54.25325144894819,-4.9435446032977275,-6.310106609387295,SomMot,1,rh
7Networks_RH_SomMot_10-rh,19.626000442018203,0.8901723641039553,0.5678877427952221,0.974213053441795,39.36710932344456,-31.61239337369606,17.75824169132423,SomMot,1,rh
7Networks_RH_SomMot_11-rh,22.274539757829725,0.8996935259764292,0.570847509778489,0.9749174381253484,49.55605374237571,-13.413906033754293,17.133145244296795,SomMot,1,rh
7Networks_RH_SomMot_12-rh,21.82529121836597,0.8978555518286959,0.5752481377808462,0.9755204466706939,57.4629711673448,-2.27419856024052,12.00421773104982,SomMot,1,rh
7Networks_RH_SomMot_13-rh,20.976870544860386,0.8865627673887778,0.56948443810163,0.9745448531875722,47.29124846659145,-23.957894064904174,20.117661383535182,SomMot,1,rh
7Networks_RH_SomMot_14-rh,21.35187710254944,0.88743522235012,0.5762545978875078,0.975822901800268,60.15022697725466,-14.62191897444427,18.258675121303117,SomMot,1,rh
7Networks_RH_SomMot_15-rh,18.817967605944443,0.8829939077340972,0.5763235898036762,0.9752710718020766,57.49802253011501,2.906439597042911,29.983677105470136,SomMot,1,rh
7Networks_RH_SomMot_16-rh,19.093134140870244,0.8965424085092191,0.5719545787467717,0.9745429965193434,54.71290879463727,-9.329315124677123,27.57389122364136,SomMot,1,rh
7Networks_RH_SomMot_17-rh,15.700111248236878,0.9042884717161341,0.572155552720831,0.9747002231032273,56.56576892063571,-19.13956882711271,31.631085021691327,SomMot,1,rh
7Networks_RH_SomMot_18-rh,17.872150740327555,0.9037757222387423,0.5706484938092351,0.9741655804217951,45.648146277436844,-9.070221122993434,35.754814849217205,SomMot,1,rh
7Networks_RH_SomMot_19-rh,15.373873310093742,0.9015531370593444,0.5710171958042056,0.9743903691050967,50.01836261138893,-21.3938316088528,40.00214392390962,SomMot,1,rh
7Networks_RH_SomMot_2-rh,23.650717497096913,0.8528846662238634,0.5769735958251324,0.976096886952914,60.5088993089513,-23.69997636663222,0.41761066335336094,SomMot,1,rh
7Networks_RH_SomMot_20-rh,18.482865016716406,0.9170836801184288,0.5685890943331728,0.9739398293344068,12.428207799864275,-15.868979339726305,40.882478757564954,SomMot,1,rh
7Networks_RH_SomMot_21-rh,18.819501095883282,0.8906167621388016,0.5716772155358999,0.9742248697316801,49.0929040540111,-17.20305432191293,46.83973380220981,SomMot,1,rh
7Networks_RH_SomMot_22-rh,16.133759907855566,0.9073812345247874,0.5704487816582069,0.9740604521591844,39.65422030811378,-11.89262090136263,45.32747044769257,SomMot,1,rh
7Networks_RH_SomMot_23-rh,15.188652796258005,0.8893198945213424,0.5709261000808535,0.9745212035353855,44.52179515323533,-27.498129831329248,53.347129700759744,SomMot,1,rh
7Networks_RH_SomMot_24-rh,18.50994789659917,0.9121907582445626,0.5687584125565737,0.9739987524360665,9.703147985966377,-9.307936484399352,50.499865719500704,SomMot,1,rh
7Networks_RH_SomMot_25-rh,14.575706566475644,0.8781795929324647,0.568743705527652,0.9737935545109402,38.53892846473431,-23.670397499878693,50.308904538934044,SomMot,1,rh
7Networks_RH_SomMot_26-rh,13.2944612316185,0.8633282319115501,0.5709970981066278,0.974056902884813,33.74246059867063,-18.388701458014516,58.327089393782025,SomMot,1,rh
7Networks_RH_SomMot_27-rh,12.879244932111037,0.8766501846834646,0.5692875322288432,0.9738649893932876,30.73910151428329,-35.23254042493944,58.36205083577354,SomMot,1,rh
7Networks_RH_SomMot_28-rh,17.557122705572727,0.8580343234871176,0.567323766020803,0.9735066804448494,28.72329682410617,-43.464352518191994,56.826105923058314,SomMot,1,rh
7Networks_RH_SomMot_29-rh,15.189554140748298,0.8739627511050522,0.5698048011432668,0.9739434326548749,31.834434600746107,-29.27597912625884,56.76480500999862,SomMot,1,rh
7Networks_RH_SomMot_3-rh,24.68891609924438,0.8920526367018228,0.5717360070715481,0.9752176234127511,52.840190498826615,-19.24012543034619,4.385978663811482,SomMot,1,rh
7Networks_RH_SomMot_30-rh,16.29458975159832,0.8954677463063447,0.570111186754282,0.9742472331248706,6.546830942305739,-24.616587946257738,57.245927841725084,SomMot,1,rh
7Networks_RH_SomMot_31-rh,15.401373344700966,0.8754391694727036,0.5704839711527278,0.9741125357895583,27.92868996737525,-13.293463736772537,59.31665317621082,SomMot,1,rh
7Networks_RH_SomMot_32-rh,17.527894416020196,0.8532603224072871,0.5692508198765458,0.9740203230122151,10.132857538664188,-40.54119276283291,65.31681082554941,SomMot,1,rh
7Networks_RH_SomMot_33-rh,13.819975846126805,0.9050092665342905,0.5708557540049479,0.974178896671515,20.156773901284847,-24.501187037884304,59.570167185981035,SomMot,1,rh
7Networks_RH_SomMot_34-rh,12.498965145343961,0.9100833460048747,0.5712824743722241,0.9740783339416258,21.097185018081817,-31.252125028761167,61.48161953014712,SomMot,1,rh
7Networks_RH_SomMot_35-rh,12.380486675424702,0.8974524221526436,0.5700857654324145,0.9738880039428741,20.787830760269934,-36.356957208535874,64.81403547322957,SomMot,1,rh
7Networks_RH_SomMot_36-rh,14.089012214996067,0.9088477223858021,0.5716957092044062,0.9746831906814647,14.915764449458374,-9.450028428170633,64.46486609546761,SomMot,1,rh
7Networks_RH_SomMot_37-rh,21.739898381450097,0.8145787308948406,0.5704945854975569,0.974239534245412,14.30679002580828,-47.40578258407172,67.79599900896919,SomMot,1,rh
7Networks_RH_SomMot_38-rh,15.242642713687694,0.9034182939660826,0.5721589986699872,0.9748185514365165,5.768329400132905,-24.328105328781707,68.50811534815722,SomMot,1,rh
7Networks_RH_SomMot_39-rh,13.27300879658879,0.9092336755776651,0.5733579446432799,0.974847001087772,14.801924341923291,-21.895545568290377,68.09707838211128,SomMot,1,rh
7Networks_RH_SomMot_4-rh,25.68222730413874,0.9040451716084462,0.569344639113151,0.9747974826106534,39.05873482852626,-22.227604207839885,3.129216382848931,SomMot,1,rh
7Networks_RH_SomMot_40-rh,12.05858881574251,0.8957206511475436,0.5716232573461292,0.9742324913613531,10.945959665253149,-34.868980872211594,70.87704602098505,SomMot,1,rh
7Networks_RH_SomMot_5-rh,22.28967514564446,0.9237955382054613,0.5687141970503885,0.9743150343899011,36.32158175833634,-9.395326457313026,14.284016534081424,SomMot,1,rh
7Networks_RH_SomMot_6-rh,22.556778681219633,0.9086170358858344,0.5675974510416072,0.9743042890561966,33.848636475254274,-23.590280564471346,13.88855386510125,SomMot,1,rh
7Networks_RH_SomMot_7-rh,22.48352957301614,0.8621712128983176,0.5735552409403849,0.9753884220278521,58.86070737487649,-29.247911960805116,8.740049136534639,SomMot,1,rh
7Networks_RH_SomMot_8-rh,20.559224869904074,0.8559245596351901,0.5758049865191187,0.9755878046011235,60.97386741863662,-36.49099753544617,10.255610091630123,SomMot,1,rh
7Networks_RH_SomMot_9-rh,21.546708046747508,0.9220992412323287,0.5685258327878999,0.974308903284858,39.61011124058412,-14.535914406252022,20.116966212383257,SomMot,1,rh
7Networks_RH_Vis_1-rh,22.8312626407164,0.8712548113598341,0.5768375984834744,0.9761698128719171,35.01581779397818,-38.8837883484806,-21.221660007078746,Vis,1,rh
7Networks_RH_Vis_10-rh,25.48347482410335,0.7967150089174747,0.5861095462080399,0.9772804271398792,39.96514733092556,-83.92976201191246,-9.003781034081884,Vis,1,rh
7Networks_RH_Vis_11-rh,24.86398586780057,0.8082145304940738,0.5771956943275464,0.976068444142949,11.06476071528344,-74.29915484893074,-3.6611228059519942,Vis,1,rh
7Networks_RH_Vis_12-rh,23.228383684867314,0.8350684820726595,0.5715346233865828,0.9749786212973588,13.768798801051606,-57.88803396173608,-2.933803097106374,Vis,1,rh
7Networks_RH_Vis_13-rh,24.526465888779008,0.7994219238582713,0.587717899661982,0.9773641840528059,24.620804384173,-95.92437793434054,-8.149158005243628,Vis,1,rh
7Networks_RH_Vis_14-rh,21.977355304184677,0.8864886306449459,0.5691685530310974,0.9745062703003933,19.253684114290767,-47.21379840130628,-2.5576319438940707,Vis,1,rh
7Networks_RH_Vis_15-rh,25.343105267726006,0.8260754074137148,0.5808451341393707,0.9765303997911393,10.955204068229298,-91.33629004336451,0.6985119784634684,Vis,1,rh
7Networks_RH_Vis_16-rh,18.56893776732353,0.8470340504808468,0.5766284977741959,0.9758649382263301,44.219621753725924,-69.78285067768513,5.228408739683545,Vis,1,rh
7Networks_RH_Vis_17-rh,21.49817353605495,0.8653901917701274,0.5687393931275494,0.9742307489445002,14.824996216829573,-48.13307196404157,4.584543712193858,Vis,1,rh
7Networks_RH_Vis_18-rh,34.44370087534598,0.7988324526784584,0.5749660590116449,0.9755004574001103,30.952472851639822,-86.86463641548596,4.647635025070529,Vis,1,rh
7Networks_RH_Vis_19-rh,27.070569470970128,0.8156154875952956,0.5724938440919086,0.9751367017200723,11.656704002613138,-74.24520419350681,8.168353014258763,Vis,1,rh
7Networks_RH_Vis_2-rh,26.507696801732408,0.8840667945749842,0.5743875079289229,0.9756668856357058,32.958125418299225,-34.6498470572592,-15.821547258018386,Vis,1,rh
7Networks_RH_Vis_20-rh,28.344442748008564,0.8082833495680675,0.5707677934956173,0.9748708572679041,24.099571176663012,-62.27302543691317,5.363080539110601,Vis,1,rh
7Networks_RH_Vis_21-rh,26.69518359945237,0.8475956012586672,0.5789802838357635,0.9761772290210123,22.00328459977586,-97.118436944991,7.3156376069143185,Vis,1,rh
7Networks_RH_Vis_22-rh,25.11355790852867,0.8248896935923957,0.5759973425191829,0.9756473747598249,39.38439032107449,-78.81344197112978,11.819792165015444,Vis,1,rh
7Networks_RH_Vis_23-rh,33.47600250938317,0.7993301860486194,0.5760247201634688,0.9756015174776402,12.743869193618956,-91.87575564275933,16.312038842562167,Vis,1,rh
7Networks_RH_Vis_24-rh,33.29127812086404,0.8009550857992493,0.5689793558343831,0.9743580268065988,17.602527239718118,-68.2702782463569,17.70446390629961,Vis,1,rh
7Networks_RH_Vis_25-rh,32.37723815849057,0.807309725257724,0.5719750755500237,0.9747383410699164,5.873933353740408,-80.76663637652943,21.41540856743451,Vis,1,rh
7Networks_RH_Vis_26-rh,32.508471098832494,0.8222110137530411,0.5709324862585092,0.9746961969445632,24.95231468693961,-84.36208873322593,17.790155434989735,Vis,1,rh
7Networks_RH_Vis_27-rh,28.887054264645244,0.7957569234696608,0.5709546235402624,0.9748465341470637,33.53111120605053,-75.31851718996292,21.78589741237426,Vis,1,rh
