resolution,parcel_idx,rho,r2,label,hemi,network,x,y,z,PVALB,SST,VIP,GAD1,GAD2,PV_minus_SST
400,13,0.5974134705606778,0.9999137094525332,7Networks_LH_Cont_Par_1-lh,lh,Cont,-28.972550839407567,-72.08451705061768,36.627593393065496,0.8324464666667277,0.310096182835425,0.44660262909335713,0.7422716087649965,0.5311289493400667,2.183687267653182
400,14,0.6039813931952268,0.9998844799930682,7Networks_LH_Cont_Par_2-lh,lh,Cont,-57.43772529241607,-45.16406984404316,42.6297962684331,0.8144231918771355,0.14910255134975905,0.46864796145903775,0.5949158045817816,0.5886082652612455,2.9973893201975823
400,15,0.6025700910062552,0.9998883024559908,7Networks_LH_Cont_Par_3-lh,lh,Cont,-51.70714798822522,-53.06946920254301,39.308137758384994,0.6479862516390693,0.377357712629409,0.5068085660935396,0.42847411278504133,0.6233673110245442,0.8995612903190259
400,16,0.5954597521460302,0.9999251084144036,7Networks_LH_Cont_Par_4-lh,lh,Cont,-33.01249050057453,-60.82633115703933,41.58812086132989,0.6425769916422297,0.3105978273361002,0.550775801560276,0.4533904644228706,0.5051323292175756,1.24713535884008
400,17,0.598877103109185,0.9999052993677096,7Networks_LH_Cont_Par_5-lh,lh,Cont,-41.75459424227369,-54.409667524385625,40.20693772838962,0.8631263139000378,0.24411999886932317,0.3619048441400454,0.5910847904447467,0.6841376593575579,2.704347895092665
400,18,0.5984395715386096,0.9999083913460568,7Networks_LH_Cont_Par_6-lh,lh,Cont,-44.24843875250716,-44.61400144608295,42.80799689728426,0.7802470057327464,0.11730816548625922,0.32169028755089235,0.5121582400406774,0.6893426155172767,3.0075187775457355
400,19,0.6072885084325826,0.9998687296970024,7Networks_LH_Cont_Temp_1-lh,lh,Cont,-60.02472139294152,-49.59256503171226,-10.852849359675368,0.5323357368408524,0.2821985742651704,0.4785466894591282,0.36796210134799784,0.4859475222725858,0.8641629096433826
400,20,0.5965605522463121,0.9999129010365412,7Networks_LH_Cont_pCun_1-lh,lh,Cont,-10.760401704632644,-75.83670678375461,43.22303682016143,0.8915032856410705,0.24356731723336758,0.32855099701854695,0.6699854697448152,0.6735280019742961,2.846997864249743
400,21,0.5964523797819338,0.99991873085074,7Networks_LH_Cont_pCun_2-lh,lh,Cont,-7.017724206677307,-60.92232099007134,51.415970837159016,0.7352505832072266,0.389271881478717,0.4825084268389094,0.5776704107698795,0.6600483362141482,1.261933385857438
400,22,0.6032859039623596,0.9999027292155438,7Networks_LH_Default_PFC_1-lh,lh,Default,-35.41555273520814,22.084490812704704,-15.082578042399652,0.7466971354149522,0.4308937052717788,0.5643925659061189,0.6268554789119326,0.507394180403028,1.0849432987821155
400,23,0.6071197979249136,0.9998805993497104,7Networks_LH_Default_PFC_10-lh,lh,Default,-53.244488806094765,19.86821067858042,10.648061996735867,0.8465154712452585,0.2875157317392965,0.5377083103485741,0.632328627320112,0.5907293976396006,2.3794347201132764
400,24,0.6066186675600239,0.9998875163227624,7Networks_LH_Default_PFC_11-lh,lh,Default,-16.652498448100907,64.12688667021891,10.012552964724776,0.8164213997975723,0.1657239394232659,0.3449656342997421,0.7103437648873886,0.6576903662689918,2.914056571239021
400,25,0.5976946682433601,0.9999174227881232,7Networks_LH_Default_PFC_12-lh,lh,Default,-5.448136830848746,30.143438312911176,21.237053693985988,0.8257101643785624,0.4350657610631079,0.6343010189423453,0.8035101006528812,0.5545139082287903,1.4501301170733418
400,26,0.6014132253034319,0.9999001935424036,7Networks_LH_Default_PFC_13-lh,lh,Default,-5.358658399160932,49.0758804926848,27.355037936937627,0.8471864968252085,0.4218913789932154,0.414960252330413,0.6855842974231068,0.65789935542651,1.6295862083799206
400,27,0.6042086314065948,0.9998896834151756,7Networks_LH_Default_PFC_14-lh,lh,Default,-16.577720333903617,54.36081275852045,30.122063154449112,0.7844310942696898,0.22302396555874357,0.4873151256552003,0.6510496151246526,0.6535712451033997,2.4355794907006003
400,28,0.6032596938360228,0.9998973207918576,7Networks_LH_Default_PFC_15-lh,lh,Default,-24.65000903312796,44.89307394795034,28.692124938338456,0.8086863895859127,0.3334811828773936,0.4637389827882638,0.6642548574176347,0.6887455282059255,1.9357717141874127
400,29,0.6021748456780031,0.9999000103522456,7Networks_LH_Default_PFC_16-lh,lh,Default,-26.229546386109305,26.803473117083488,38.6378469975037,0.9164843282634184,0.5127300963984155,0.7036339795369001,0.644710565852553,0.42382246205598484,1.4612464076408744
400,30,0.6025193146804209,0.999892007305528,7Networks_LH_Default_PFC_17-lh,lh,Default,-41.33548079856023,18.13569087818757,45.765911541195216,0.7663283789047955,0.3394382497640181,0.7081780023596203,0.7241679060227328,0.6471164378751424,1.6940752852968155
400,31,0.6029793057689644,0.999888993912419,7Networks_LH_Default_PFC_18-lh,lh,Default,-9.74775480605409,42.90992183266523,48.448833176237855,0.636893268909728,0.4786227045506653,0.550487420662965,0.5150582168313854,0.51705265142489,0.2774382919741512
400,32,0.6009538345686372,0.9999016248469532,7Networks_LH_Default_PFC_19-lh,lh,Default,-20.882703936010376,34.39732618116795,42.4120461313348,0.7719546780784464,0.5842205650341749,0.6637568849170944,0.7172502783026031,0.5345390271090966,0.34978864979019547
400,33,0.6069963480784957,0.9998940655085604,7Networks_LH_Default_PFC_2-lh,lh,Default,-34.73836611879283,36.41457536713831,-13.202855249931073,0.4576308781889738,0.41910068336616213,0.27355422623907905,0.43237634239245376,0.5608613737639212,-0.2705295108132073
400,34,0.6011194745357054,0.999895549389366,7Networks_LH_Default_PFC_20-lh,lh,Default,-42.85162354774601,4.787632482870184,45.78667462540932,0.5243648449681808,0.6158133545006738,0.3944742992863134,0.4385862212727811,0.5264723259802548,-1.04488010874963
400,35,0.6011236774814549,0.9998985284661251,7Networks_LH_Default_PFC_21-lh,lh,Default,-32.034395758731605,13.224192363553328,52.6139647658696,0.7738061288755268,0.6618822464124728,0.7524154982150227,0.7788708778524962,0.3764275108187113,-0.07638439120977814
400,36,0.6009512487572188,0.9999055288317992,7Networks_LH_Default_PFC_22-lh,lh,Default,-25.162960916195274,17.890900521908165,47.82930414931579,0.7146814116381666,0.4433290203281444,0.665664339160446,0.6292689262486272,0.601371073293153,0.8577989003533069
400,37,0.6016088893380891,0.99989469037469,7Networks_LH_Default_PFC_23-lh,lh,Default,-13.077377486804217,25.03736183790356,58.38545190233328,0.46866664116986645,0.19228761542659945,0.7697669600358261,0.6419574457644381,0.7864008550758682,1.0549838125032673
400,38,0.6008274641130351,0.999896365621658,7Networks_LH_Default_PFC_24-lh,lh,Default,-7.39856478587175,10.489577521097202,63.66846887148344,0.7646107687991345,0.5688810558209992,0.3895018124652769,0.3677402754537745,0.3981078105704572,0.3996476300673031
400,39,0.6058637180505185,0.9998981649830592,7Networks_LH_Default_PFC_3-lh,lh,Default,-4.724587174592722,52.44956600132273,-9.9265980175121,0.7626674117865405,0.6015370032794818,0.5143144361792905,0.6545085429587246,0.5706339214872869,0.20706056812764817
400,40,0.6021803124127245,0.9999169491268366,7Networks_LH_Default_PFC_4-lh,lh,Default,-5.289522376148108,34.716976993096935,-8.594936791273296,0.9017589120886329,0.5790943823948801,0.6984926059432683,0.6934720319628912,0.45881110024920707,1.0168712632181547
400,41,0.6061153226077757,0.9998943647905116,7Networks_LH_Default_PFC_5-lh,lh,Default,-46.50230795114152,33.41523071644838,-10.048385246944758,0.8867235068883709,0.3836306711566597,0.7000219222169535,0.7882484380287359,0.6376173137999275,2.038464929400564
400,42,0.6057645201330605,0.999897523299356,7Networks_LH_Default_PFC_6-lh,lh,Default,-28.767925863574675,53.433223522907625,0.9124134181494138,0.762479129633993,0.567368208690654,0.32510229170928373,0.5707604766879478,0.4703887665009656,0.39764385682593206
400,43,0.605646729857956,0.9998887433922272,7Networks_LH_Default_PFC_7-lh,lh,Default,-46.10304853360947,27.4919744831242,1.4340034216095388,0.7697446538350472,0.5809386223973008,0.3233568272771775,0.5918352681308375,0.5427314953753494,0.3573148189097232
400,44,0.6051047094449497,0.9998943451453256,7Networks_LH_Default_PFC_8-lh,lh,Default,-7.544467431338713,54.49682205118597,7.529713835653562,0.8775776450478029,0.5161878457254164,0.5224999615013061,0.5794757500156166,0.5796543473638521,1.2505310927247824
400,45,0.6005341385391456,0.9999113629485072,7Networks_LH_Default_PFC_9-lh,lh,Default,-6.932250439334702,41.64669330303486,7.384135745438122,0.7108193431340762,0.36104088793222705,0.5151921165544812,0.7040157054319082,0.4977231743651722,1.3000144512491363
400,46,0.6034692699305457,0.9998842096966792,7Networks_LH_Default_Par_1-lh,lh,Default,-57.383010887272576,-49.72522937550264,12.918316185204691,0.7411944717258586,0.24864413817578945,0.5467274152972253,0.3549744311636611,0.5403881838919521,2.0793544698489557
400,47,0.5970570180844899,0.9999088609846926,7Networks_LH_Default_Par_2-lh,lh,Default,-42.824573299427726,-57.85325620582066,17.128322882973468,,,,,,
400,48,0.6016584923439369,0.9998872445269728,7Networks_LH_Default_Par_3-lh,lh,Default,-42.61979447022183,-75.7570265501533,24.6785933005728,0.598505311831763,0.5403709028294944,0.5352102587395283,0.41856208336635486,0.5521781851690025,-0.2574322760962897
400,49,0.6008935068715313,0.9998971021594972,7Networks_LH_Default_Par_4-lh,lh,Default,-42.58179975369058,-63.030436059429306,27.82130876127773,0.6907577239415745,0.17155208868846117,0.8132070306473302,0.8252817181930694,0.801983079809777,2.2634020170176323
400,50,0.6026084813830377,0.999887430057972,7Networks_LH_Default_Par_5-lh,lh,Default,-54.131188492661074,-55.54472807411835,25.30252821497457,0.8847222778424986,0.2946311614346994,0.46806026738280215,0.6761290106430851,0.5851414877899962,2.5274476387847193
400,51,0.6009825440622292,0.9998930681169216,7Networks_LH_Default_Par_6-lh,lh,Default,-39.05635863200874,-73.46306570016654,40.98188612567392,0.85391308542846,0.3928242453619792,0.35286257590605724,0.5764854296942159,0.4749714138835327,1.8255816715250643
400,52,0.6022553511306019,0.9998908444040308,7Networks_LH_Default_Par_7-lh,lh,Default,-47.452882282069474,-63.57486788952937,41.60346452525405,0.9220929233939519,0.4524346554619806,0.4288941594048489,0.5517105064977651,0.5820321098816839,1.8267721842952394
400,53,0.6087834254126924,0.9998815429674645,7Networks_LH_Default_Temp_1-lh,lh,Default,-55.9116706111005,-7.6435819522878115,-27.64751808117361,0.7019681637937228,0.49772783833836653,0.562698932930892,0.49269274281028214,0.5751640880739046,0.49038324133015515
400,54,0.6037135635502077,0.9998863482740548,7Networks_LH_Default_Temp_10-lh,lh,Default,-52.29275311985409,-44.45777504342105,3.683274732517424,0.607480695396988,0.35098279091600576,0.5266786680781806,0.55995049616252,0.6254595290532425,0.8481891583433135
400,55,0.6083420279432238,0.9998726721686254,7Networks_LH_Default_Temp_2-lh,lh,Default,-61.790484664840825,-23.34326415926764,-21.159731723702887,0.7080469996857306,0.4142232406248475,0.41722281985809834,0.3931737682245086,0.5112953430735365,0.988304225200123
400,56,0.6095100462773009,0.999869585434882,7Networks_LH_Default_Temp_3-lh,lh,Default,-58.37601721091349,-38.36302311433469,-20.80113221778244,0.8302393941210189,0.3269446639556791,0.26750940226494213,0.46866730101712706,0.47586552642820196,2.0784009753925625
400,57,0.6073456230016082,0.999876254602052,7Networks_LH_Default_Temp_4-lh,lh,Default,-56.184116394907726,-16.283339937164754,-14.49555316398523,0.7314940678480824,0.34879905270289996,0.3754247887548754,0.3967783540157855,0.32919984467553376,1.47030165773386
400,58,0.6069412095763932,0.9998837083181252,7Networks_LH_Default_Temp_5-lh,lh,Default,-56.14723524146419,-0.4664827350988786,-11.205865896063736,0.843882233750224,0.485919679017995,0.4338489226573798,0.610054346180509,0.481597252615989,1.2544707536198174
400,59,0.6068529380409333,0.9998740611494242,7Networks_LH_Default_Temp_6-lh,lh,Default,-58.67622828198444,-38.53217578000066,-5.0871125535864685,0.9419329856769382,0.5263171585644328,0.4082235817619109,0.6689977463526744,0.7877610490896366,1.5102450889724999
400,60,0.6051465629189678,0.9998834642985012,7Networks_LH_Default_Temp_7-lh,lh,Default,-51.35545365942661,-28.308782433717383,-6.800510683236047,0.7624626913860503,0.43586972978781774,0.22915208196529627,0.437827585661542,0.31378067233104173,1.1345855487349394
400,61,0.6095968532186468,0.9998736151653684,7Networks_LH_Default_Temp_8-lh,lh,Default,-61.78149339379368,-16.813580985261474,-3.943987178188997,0.826149279241543,0.28735881088507453,0.4512632944138334,0.6064544687605234,0.5011931896392304,2.2801573507469843
400,62,0.6060786730558223,0.9998770021844676,7Networks_LH_Default_Temp_9-lh,lh,Default,-61.810173705013,-35.032639649363446,2.062868429731705,0.851489307583665,0.3577653715902676,0.3532771186941419,0.496337930963951,0.4089596643124331,2.010159952133626
400,63,0.6017256204039586,0.999893844807798,7Networks_LH_Default_pCunPCC_1-lh,lh,Default,-7.1763669689368585,-54.03647287252248,7.499414140005204,0.7991310193115058,0.317222902089447,0.3706582534573735,0.49808959942925224,0.45880062920508324,1.979904699319183
400,64,0.5954854907075178,0.9999234227183648,7Networks_LH_Default_pCunPCC_10-lh,lh,Default,-4.11859862944659,-65.55800170732219,41.53012864522165,,,,,,
400,65,0.5936950346348191,0.999928025776042,7Networks_LH_Default_pCunPCC_11-lh,lh,Default,-7.123247340262015,-49.818272388727465,42.59006779616111,0.9425459824488257,0.30108297446050236,0.574858507589794,0.7228971235648434,0.6563641349944467,2.775651995897439
400,66,0.59841643115043,0.9999070450131696,7Networks_LH_Default_pCunPCC_2-lh,lh,Default,-14.11254913537572,-62.67526649996493,17.11080800938307,0.5890163511782597,0.4446836226378547,0.2842368939627329,0.49432115554979117,0.40303895671579326,0.23221086804986457
400,67,0.5962039629977074,0.9999147252717866,7Networks_LH_Default_pCunPCC_3-lh,lh,Default,-3.2310558035969734,-54.12389100514925,20.204847374023537,0.8677930233518742,0.4347197859451614,0.448694798119985,0.6851001652187978,0.5317352292717508,1.6590243635631663
400,68,0.6024456068410179,0.9998879517455032,7Networks_LH_Default_pCunPCC_4-lh,lh,Default,-4.187172914616038,-39.83902543355404,24.192996006833308,0.5284716013121077,0.5076053612160993,0.5606651391968772,0.579040674105175,0.43916580529893773,-0.4181998549285522
400,69,0.5928178950779011,0.999930601468732,7Networks_LH_Default_pCunPCC_5-lh,lh,Default,-12.182870918188613,-68.88448113755297,30.34756563875241,0.5801579352477279,0.43166344713984334,0.6343798949571597,0.5819590415541588,0.5419430286105537,0.26162240692676036
400,70,0.5939268424945139,0.9999276302598368,7Networks_LH_Default_pCunPCC_6-lh,lh,Default,-6.210162707089527,-59.21063153043514,29.97880504757839,0.5338056741211507,0.3290869716104939,0.5313557657088891,0.47467256322809953,0.4798826277067764,0.608591730066422
400,71,0.5983697352730064,0.9999023369285416,7Networks_LH_Default_pCunPCC_7-lh,lh,Default,-7.397917231708242,-43.84895533288432,33.774448196790374,0.7104993662712963,0.4699066115448193,0.4162242861311216,0.5348734604413257,0.4780308720754623,0.6882703790804757
400,72,0.5984727874146866,0.9999023117232352,7Networks_LH_Default_pCunPCC_8-lh,lh,Default,-2.999572497981412,-31.003679178811453,39.53711645419781,0.7694506135490351,0.46418724441147763,0.5475463746606256,0.5855733747408155,0.5186582276396318,1.010236784015016
400,73,0.5968672862362602,0.9999096090900652,7Networks_LH_Default_pCunPCC_9-lh,lh,Default,-1.8576950583632528,-14.542882574504793,39.12657913627014,0.6945360431870097,0.4401136162127701,0.4872969129727691,0.36581807583942755,0.5107089539558113,0.7767496809375181
400,74,0.5999760757945812,0.9999025129116844,7Networks_LH_DorsAttn_FEF_1-lh,lh,DorsAttn,-42.38063602239867,-4.416281575106394,49.41332086471154,0.5785864184339519,0.1905791550944118,0.3043896961873176,0.27466934038473667,0.370258657093813,1.6051229785779608
400,75,0.599176967402303,0.9999162683032302,7Networks_LH_DorsAttn_FEF_2-lh,lh,DorsAttn,-26.209761056873607,-0.553784114816239,51.04001641735806,0.811392015130641,0.4395018951431263,0.44430617224643765,0.5478188817356222,0.7094661278316636,1.3548526690453455
400,76,0.5982893245058097,0.9999142262427758,7Networks_LH_DorsAttn_FEF_3-lh,lh,DorsAttn,-30.667170245005902,-7.23287867207125,49.05226208024236,0.6995554455461457,0.34934192381821816,0.4971914357727217,0.7369089906552484,0.45449782195756416,1.3101911859175104
400,77,0.5984151439593692,0.9999107356539872,7Networks_LH_DorsAttn_FEF_4-lh,lh,DorsAttn,-21.806398165744284,5.312929678721981,59.09587647811226,0.7790332434313225,0.4552966429581492,0.6986691130028394,0.8478543650643248,0.780978583900724,1.1071922841211355
400,78,0.6079367989723206,0.999877722399042,7Networks_LH_DorsAttn_Post_1-lh,lh,DorsAttn,-44.205691876883705,-41.47907080056187,-24.02837216130461,0.6479400146988352,0.3809155522768346,0.5539480878669294,0.49739863331372935,0.5063830512093298,0.8793929304512454
400,79,0.5968380663260519,0.999920819625104,7Networks_LH_DorsAttn_Post_10-lh,lh,DorsAttn,-27.93978271047577,-56.96442309226698,45.037484685883264,0.7666423061736516,0.2963758909490153,0.6253983664251943,0.6463210372515931,0.5532127470956092,1.936974979114459
400,80,0.5972909011143673,0.9999203203374938,7Networks_LH_DorsAttn_Post_11-lh,lh,DorsAttn,-35.27278000163281,-38.49769673009557,44.12522832990632,0.6968078931352477,0.27514674004030304,0.47832269983506304,0.5186510934773365,0.4849810406694705,1.7125283555227304
400,81,0.5982886028083343,0.9999131288707108,7Networks_LH_DorsAttn_Post_12-lh,lh,DorsAttn,-34.70367788801006,-51.61386739818099,51.68537143632477,0.7623221566454347,0.4276328922251056,0.5563792383159064,0.6989705212085007,0.45148131434022254,1.1800602450868203
400,82,0.5966643711287297,0.999914875994354,7Networks_LH_DorsAttn_Post_13-lh,lh,DorsAttn,-15.236237032457543,-69.27501632643431,54.09764610619516,0.7852971423304849,0.6461702471527749,0.7007443806534959,0.7626950557027277,0.6343075765653776,0.0681887225466088
400,83,0.5987511015075173,0.9999078390088434,7Networks_LH_DorsAttn_Post_14-lh,lh,DorsAttn,-26.62689025998897,-60.30824582261152,58.1833988004712,0.713497236407319,0.4228265760465674,0.6901136069680586,0.6060646740454495,0.5982709254033399,0.966887439704563
400,84,0.5978211364290742,0.9999117102270276,7Networks_LH_DorsAttn_Post_15-lh,lh,DorsAttn,-9.955279937660416,-57.18201072912648,61.73898947549618,0.6485834240222712,0.47963616603176595,0.35957755030952954,0.4751594792259378,0.43714439867060445,0.3292479005505546
400,85,0.5985149394644341,0.9999096678362778,7Networks_LH_DorsAttn_Post_16-lh,lh,DorsAttn,-20.9414129970836,-53.92451153709775,63.16374481616377,0.7367034494053223,0.5309785844090636,0.4466554573807445,0.46079986778273535,0.5553327136980168,0.47484071778555914
400,86,0.5999842005478522,0.9999004660514073,7Networks_LH_DorsAttn_Post_17-lh,lh,DorsAttn,-15.386701867096406,-50.276124586138806,70.73036589658349,0.7052368425458782,0.42813333579766255,0.3707527790698474,0.4733209027763635,0.473682228059041,0.8965211452967758
400,87,0.6066653061509476,0.9998780985409264,7Networks_LH_DorsAttn_Post_2-lh,lh,DorsAttn,-47.15596871878233,-54.06269714307735,-15.919451797095528,,,,,,
400,88,0.6070103609917301,0.9998721442880288,7Networks_LH_DorsAttn_Post_3-lh,lh,DorsAttn,-53.2125022771322,-62.25397700136548,-3.8142905067428297,0.6273495025378845,0.4782221390657284,0.3815591919109676,0.3534129387153976,0.4123365486364813,0.23274903725724183
400,89,0.6029250898619363,0.999883122435254,7Networks_LH_DorsAttn_Post_4-lh,lh,DorsAttn,-46.47895984177876,-67.84704178719133,11.128987582749277,0.7249359333412663,0.5705565121587223,0.5278030485179555,0.48505715868980886,0.5371922181526695,0.19514408910709596
400,90,0.5937823050499538,0.9999324530820046,7Networks_LH_DorsAttn_Post_5-lh,lh,DorsAttn,-26.4475365004726,-69.29530358625301,27.30186345190976,0.8246510458892392,0.662390061031899,0.40485800560478474,0.5942626575641831,0.7111742129185739,0.17081459319212056
400,91,0.6013740340894304,0.999893354484632,7Networks_LH_DorsAttn_Post_6-lh,lh,DorsAttn,-50.50214662977085,-33.157821261654995,40.64988930574648,0.6013720105718575,0.37517500987063884,0.5652258251773442,0.5321906996848804,0.42821744353589447,0.6825553395024322
400,92,0.5956928164695763,0.999921699722872,7Networks_LH_DorsAttn_Post_7-lh,lh,DorsAttn,-23.56977437251323,-64.05671753754487,42.030502046121136,0.598207584031261,0.386566272045626,0.5190043250880807,0.38249829520214434,0.4201597067737773,0.6031475856438382
400,93,0.5957854712144879,0.9999245915420428,7Networks_LH_DorsAttn_Post_8-lh,lh,DorsAttn,-41.80453570444181,-31.00647144860758,38.730709529601945,0.70555836804651,0.4769974907021374,0.4165154706876939,0.7439309806277755,0.4796349456169824,0.6242285813079922
400,94,0.5957343367011549,0.9999226054219804,7Networks_LH_DorsAttn_Post_9-lh,lh,DorsAttn,-33.93362460633502,-47.70593910757332,38.35676895789658,0.5906234708134402,0.4724935794104051,0.5571518929307291,0.5324484294150985,0.42953225005480256,0.08424514702476649
400,95,0.6012091402566301,0.999897678552472,7Networks_LH_DorsAttn_PrCv_1-lh,lh,DorsAttn,-47.97324231275872,6.2063375440996085,24.471581162030425,0.5524262517725602,0.4415717140886181,0.42378647562929517,0.4397690619487214,0.363201604318495,0.06970966262752781
400,96,0.6006828405060587,0.9998991785725052,7Networks_LH_DorsAttn_PrCv_2-lh,lh,DorsAttn,-49.70606513484832,0.9781463359288248,36.64115305562173,0.13989057775217653,0.7476755442303705,0.5346431510380815,0.4134853920718541,0.2701930068318299,-3.6747090987103226
400,97,0.6048307193944775,0.9999060914531616,7Networks_LH_Limbic_OFC_1-lh,lh,Limbic,-13.292980548075713,21.18468537236926,-21.08755740952804,0.0992113990057018,0.7553540076999716,0.5201075153734595,0.4398214448988156,0.42460564915072185,-3.917797447951939
400,98,0.6032746595903655,0.9999070249960712,7Networks_LH_Limbic_OFC_2-lh,lh,Limbic,-23.89638536037197,21.985710938771565,-20.290748986126232,0.48853489812795137,0.6490623613729942,0.44144301061930097,0.42770511755662804,0.46474430147125556,-1.4074386544532553
400,99,0.6053453087715089,0.9999082090423086,7Networks_LH_Limbic_OFC_3-lh,lh,Limbic,-10.873434260217609,43.48105623411096,-23.46935508130253,0.24366440477142903,0.6048992411573424,0.37612264217071983,0.40790933691864995,0.4063285922513995,-2.3641376008325645
400,100,0.6050719755844943,0.9999029953738038,7Networks_LH_Limbic_OFC_4-lh,lh,Limbic,-3.754660211937337,20.102923882762088,-18.793292442756364,0.28586220224411263,0.7255103485134123,0.3229198280289813,0.33175995306819683,0.32305116167622855,-2.832618234345923
400,101,0.6076203651618816,0.9998886777948756,7Networks_LH_Limbic_OFC_5-lh,lh,Limbic,-16.13442856102314,62.18571597164117,-7.906560958747399,0.38140393043134163,0.7833157302821112,0.6168263755367513,0.7046660457780256,0.6411328708585264,-2.6867505699193885
400,102,0.6089410936686688,0.9998860745251548,7Networks_LH_Limbic_TempPole_1-lh,lh,Limbic,-39.70239196528656,-7.127084286019371,-41.0033975718879,0.3683221759512667,0.7745790303906733,0.48453084524857326,0.4889429341225722,0.38285624430430243,-2.702116588977021
400,103,0.6065403492374964,0.9998952750073636,7Networks_LH_Limbic_TempPole_2-lh,lh,Limbic,-26.86821711989882,4.227945093631065,-38.74394536141904,0.5101245928975207,0.6258218274542363,0.5406554580108349,0.5420420950546709,0.4167170722262185,-1.1710063128372572
400,104,0.6079697180860921,0.9998931354294012,7Networks_LH_Limbic_TempPole_3-lh,lh,Limbic,-26.731302960713705,-10.89095298608144,-33.499243920644126,0.5631300932158824,0.4116191538331368,0.23840167616372618,0.18173617818537266,0.34379817740956875,0.29022710191063467
400,105,0.6089637318518958,0.999874818649282,7Networks_LH_Limbic_TempPole_4-lh,lh,Limbic,-51.7472156144016,-24.36365758002192,-32.80556341572594,0.6107601608308141,0.6649818070941279,0.5576663729389096,0.4774877319866506,0.331000571428169,-0.8955844286341587
400,106,0.6081261749069459,0.9998789513878852,7Networks_LH_Limbic_TempPole_5-lh,lh,Limbic,-40.06220527048464,-23.02177058546632,-26.49928586129789,0.25966319364775226,0.7754623995723396,0.5865654154516677,0.6719609053078222,0.7160724610424545,-3.241430946360733
400,107,0.6083638324068136,0.999894310857543,7Networks_LH_Limbic_TempPole_6-lh,lh,Limbic,-47.4509777497353,8.622316963813343,-30.74130548409761,0.38428476255251026,0.7250093242677971,0.46031208930631706,0.5228729622102178,0.5865409760894728,-2.3457875296674984
400,108,0.60643080575425,0.9998972078270144,7Networks_LH_Limbic_TempPole_7-lh,lh,Limbic,-33.55322896501292,7.815340258841119,-26.289559712617294,0.4760877402800324,0.5502699255667878,0.5650153076028598,0.47952873861355316,0.5200188026115233,-0.9149395625777238
400,109,0.603877563780504,0.9998974448570286,7Networks_LH_Limbic_TempPole_8-lh,lh,Limbic,-20.833664374048976,-22.47760446266105,-25.04633926841068,0.6480092701862231,0.7091416484672746,0.6359968862023433,0.6728928814589478,0.6261528515185173,-0.9599077528025486
400,110,0.6027777731687576,0.9999036316116984,7Networks_LH_SalVentAttn_FrOperIns_1-lh,lh,SalVentAttn,-44.27507714153524,-1.9691270553615543,-15.561208579821743,0.6292823076943921,0.48936858691171264,0.6418453173528628,0.578520309188694,0.6714025720476589,0.17978058957097667
400,111,0.6022356057756322,0.9999041913513868,7Networks_LH_SalVentAttn_FrOperIns_2-lh,lh,SalVentAttn,-39.97043976865537,0.595864837537787,-6.664366941782386,0.5924472370534671,0.47388294954867016,0.5749778717677397,0.569548164199732,0.4839516307168003,0.0854269262014899
400,112,0.6019982999202174,0.999911422292145,7Networks_LH_SalVentAttn_FrOperIns_3-lh,lh,SalVentAttn,-32.39046696366935,26.02637937874629,-0.3362175469819842,0.6839302266165288,0.5086005311282338,0.6436245044815688,0.5717000851549329,0.8190628839142696,0.3407369992643861
400,113,0.6059271832583375,0.9998859153239916,7Networks_LH_SalVentAttn_FrOperIns_4-lh,lh,SalVentAttn,-40.23415162386142,-16.420856948315397,-3.941731276541112,0.16471077986592322,0.7562180781192575,0.6511789663769124,0.6533636858364306,0.5745499260188426,-3.600527468857401
400,114,0.6007341713364748,0.9999078472828048,7Networks_LH_SalVentAttn_FrOperIns_5-lh,lh,SalVentAttn,-32.974421531985506,19.40142974371862,7.906767452124393,0.43899338935591087,0.7581981454389047,0.6795461858513021,0.5871035509319756,0.4797145986469498,-2.262758059513966
400,115,0.6027026887528514,0.9998928779247376,7Networks_LH_SalVentAttn_FrOperIns_6-lh,lh,SalVentAttn,-35.928958713498886,4.822265129268403,10.04293815226976,0.4206040875790395,0.714458188035796,0.6701823417709707,0.5985830531052542,0.47244574909190845,-2.1080393201831855
400,116,0.6069251044141623,0.9998787378189274,7Networks_LH_SalVentAttn_FrOperIns_7-lh,lh,SalVentAttn,-44.15241681496928,12.027876529637284,1.954714645833276,0.08668701080185225,0.783427140314322,0.32211722237721635,0.5271659363428629,0.531212566805413,-4.136734159891717
400,117,0.605807719815932,0.9998831979278306,7Networks_LH_SalVentAttn_FrOperIns_8-lh,lh,SalVentAttn,-51.096116187164135,0.163706507318967,3.985929608473668,0.5067240657364607,0.640310878660409,0.5660183710683486,0.4149283962152541,0.4540963592972515,-1.268937647163277
400,118,0.6056518828913864,0.9998808821596578,7Networks_LH_SalVentAttn_FrOperIns_9-lh,lh,SalVentAttn,-51.86575559607135,8.562580772968525,12.651200385378376,0.22203156120222395,0.622525182261714,0.5562860340402234,0.4730760621777789,0.43906511701256773,-2.5693134759412355
400,119,0.5974413827200193,0.999923497813559,7Networks_LH_SalVentAttn_Med_1-lh,lh,SalVentAttn,-7.622988210197239,19.573154094349984,32.80045354014207,0.1381606584021802,0.8097949381229077,0.6156668156997934,0.6022472092763937,0.5899631108747858,-4.031383209321234
