parcel_idx,label,hemi,x,y,z,rho_mean,rho_std,n_subjects
190,7Networks_LH_Vis_29-lh,lh,-16.95356636250939,-88.38620781859349,28.612489427839005,0.45257923721579607,0.01854617819200423,1093
191,7Networks_LH_Vis_3-lh,lh,-36.478565499802265,-61.14527789659736,-20.06013478050547,0.4566451548646713,0.01677990717783495,1093
192,7Networks_LH_Vis_30-lh,lh,-13.66630835192544,-79.6397770914792,33.57240023299994,0.47173111396231865,0.012682835847229653,1093
193,7Networks_LH_Vis_31-lh,lh,-21.08930028309612,-77.06418851936388,39.01340075258939,0.42844667671832115,0.022264053524073502,1093
194,7Networks_LH_Vis_4-lh,lh,-26.57484521249041,-54.31074229378012,-9.431516289117916,0.44379833084562575,0.02198328984399757,1093
195,7Networks_LH_Vis_5-lh,lh,-24.92466871007284,-73.26484629821778,-10.00446177037557,0.45016761193245125,0.018859019256911958,1093
196,7Networks_LH_Vis_6-lh,lh,-34.64361891612201,-80.6698271388739,-16.732641611300725,0.45869683604302197,0.01671650469743462,1093
197,7Networks_LH_Vis_7-lh,lh,-19.014586882002664,-37.84904459166825,-12.17023153978938,0.46683401408915187,0.013792332873248603,1093
198,7Networks_LH_Vis_8-lh,lh,-43.993360427731226,-69.29369410149238,-9.570383422120376,0.44149889720245844,0.02115090482093839,1093
199,7Networks_LH_Vis_9-lh,lh,-17.310307839234962,-87.84337217062439,-12.153232631997174,0.4535492984823065,0.020279432249451893,1093
200,7Networks_RH_Cont_Cing_1-rh,rh,4.109800150917797,-25.29359493371917,29.053500754658767,0.46388364502263035,0.015097129463865716,1093
201,7Networks_RH_Cont_Cing_2-rh,rh,3.155343483909701,-0.2025656573961459,31.53282304703136,0.47643439660067527,0.013210605557009328,1093
202,7Networks_RH_Cont_PFCl_1-rh,rh,27.986942701890204,52.30002185149051,-13.416409871879496,0.4452701174823014,0.01879267846582496,1093
203,7Networks_RH_Cont_PFCl_10-rh,rh,36.431297569475326,11.299653027813406,30.729302708614103,0.41838172864120554,0.020459916737334032,1093
204,7Networks_RH_Cont_PFCl_11-rh,rh,37.26327935217558,30.61038870943047,36.97827252953187,0.4594438041170949,0.018289932355192495,1093
205,7Networks_RH_Cont_PFCl_12-rh,rh,41.34909707119591,20.19441542499944,39.795362961919686,0.4282050653371253,0.020542448736815665,1093
206,7Networks_RH_Cont_PFCl_13-rh,rh,41.15386166593954,7.346591785082368,46.490649022329016,0.48695398193708644,0.011225062387768195,1093
207,7Networks_RH_Cont_PFCl_14-rh,rh,34.31315690797992,15.67370102179082,52.58439444992347,0.4043137875129483,0.02035097332909111,1093
208,7Networks_RH_Cont_PFCl_15-rh,rh,24.59286099607608,8.304191625305194,53.71093755982034,0.42001174649303324,0.026338902242393887,1093
209,7Networks_RH_Cont_PFCl_2-rh,rh,42.60892465688887,48.0329504918008,-4.145084624362253,0.4160953733394205,0.02251140164584402,1093
210,7Networks_RH_Cont_PFCl_3-rh,rh,28.33977524577109,54.3951634851541,3.541195894611669,0.43891473923594315,0.018893325168534442,1093
211,7Networks_RH_Cont_PFCl_4-rh,rh,46.33146818115681,36.46545952373275,5.405926232268758,0.4614063062570465,0.017302894235309372,1093
212,7Networks_RH_Cont_PFCl_5-rh,rh,40.67638054440802,42.033907573830334,15.31384148960471,0.3972349086868959,0.026798619615615984,1093
213,7Networks_RH_Cont_PFCl_6-rh,rh,45.62040812973369,29.41268179928445,16.996940627772148,0.47384013073316,0.013949206136213988,1093
214,7Networks_RH_Cont_PFCl_7-rh,rh,43.166955864244,18.624721320717477,22.83558898127231,0.3854404295162278,0.028826652542425914,1093
215,7Networks_RH_Cont_PFCl_8-rh,rh,26.06461976441824,48.84746140173559,23.250810792745614,0.4316493291105568,0.024934479397386175,1093
216,7Networks_RH_Cont_PFCl_9-rh,rh,46.76786480805813,27.62840656745128,27.253773429454903,0.47967986758206815,0.0119465130200653,1093
217,7Networks_RH_Cont_PFCmp_1-rh,rh,8.97032985015802,32.04564013968994,26.07139907392076,0.4034903552489862,0.025332319760513245,1093
218,7Networks_RH_Cont_PFCmp_2-rh,rh,4.795652627189261,25.6176882696983,46.74457559721595,0.4184604628538242,0.02486448033511377,1093
219,7Networks_RH_Cont_PFCv_1-rh,rh,34.285116081341734,21.91055755069535,-6.664761837805324,0.44507901703232006,0.0196690708442032,1093
220,7Networks_RH_Cont_Par_1-rh,rh,51.18898262374702,-56.87642972770779,41.70235615215082,0.39402441553759965,0.027194966701418914,1093
221,7Networks_RH_Cont_Par_2-rh,rh,52.00346158599854,-46.91642377471924,40.77199843597412,0.4189385243338271,0.027606041731264314,1093
222,7Networks_RH_Cont_Par_3-rh,rh,32.362512693734004,-67.84252778415022,42.07948364389354,0.4084595624373865,0.02685872509623156,1093
223,7Networks_RH_Cont_Par_4-rh,rh,49.114118170044506,-38.99513814788865,44.43647093137592,0.44794371043238496,0.020430130696544996,1093
224,7Networks_RH_Cont_Par_5-rh,rh,42.90274063508902,-48.25392402819733,40.48044496507787,0.43070354200746697,0.022691719734819295,1093
225,7Networks_RH_Cont_Par_6-rh,rh,38.11645154143165,-57.00652062787152,44.25646655490039,0.41177715333129883,0.025525394262240417,1093
226,7Networks_RH_Cont_Temp_1-rh,rh,58.97514143091862,-35.62536605738761,-20.49556885265125,0.4227052115786815,0.022162950379904817,1093
227,7Networks_RH_Cont_Temp_2-rh,rh,60.88816406357456,-47.586759943357656,-10.291781403649022,0.4407332580961053,0.023844382382986407,1093
228,7Networks_RH_Cont_pCun_1-rh,rh,12.853132706157044,-70.58133080102115,36.26859003133168,0.4224795509994356,0.027337067723744963,1093
229,7Networks_RH_Cont_pCun_2-rh,rh,5.498088653018245,-62.45582795544751,43.55214358763527,0.43145171420975315,0.02085628956488238,1093
230,7Networks_RH_Default_PFCdPFCm_1-rh,rh,5.588297783452536,37.42104409807124,-9.593708101057,0.4634336429266122,0.019299015899189833,1093
231,7Networks_RH_Default_PFCdPFCm_10-rh,rh,25.31312210389546,31.00944399493081,39.36191293512072,0.4526752654479141,0.02263254377857865,1093
232,7Networks_RH_Default_PFCdPFCm_11-rh,rh,13.267370673931804,37.36956202311247,51.487659948928304,0.44578766542498255,0.022433227310359793,1093
233,7Networks_RH_Default_PFCdPFCm_12-rh,rh,23.762133992209066,20.444972563866443,49.20852863772774,0.47019736904826637,0.016953949029690645,1093
234,7Networks_RH_Default_PFCdPFCm_13-rh,rh,12.232005817172114,18.632650527058868,62.18023994475642,0.4763101592753214,0.013402514777875303,1093
235,7Networks_RH_Default_PFCdPFCm_2-rh,rh,9.803337070420817,64.31052014998356,2.1734403552995487,0.4715814381819313,0.01589128765164367,1093
236,7Networks_RH_Default_PFCdPFCm_3-rh,rh,8.43134450712334,40.7287696766328,5.949203541510663,0.4495809175475561,0.02257049008267562,1093
237,7Networks_RH_Default_PFCdPFCm_4-rh,rh,8.173263098639465,49.435463988704726,14.053490551931263,0.45124378154763684,0.02187874029654928,1093
238,7Networks_RH_Default_PFCdPFCm_5-rh,rh,17.81460848293272,61.53761652827872,17.781020677881713,0.4717428405277689,0.014428742428475168,1093
239,7Networks_RH_Default_PFCdPFCm_6-rh,rh,3.83684627462606,21.711594576913804,21.371467330807544,0.45967468331831424,0.020044744947499683,1093
240,7Networks_RH_Default_PFCdPFCm_7-rh,rh,6.198490611497347,54.50929613542986,30.654135791675465,0.4661029675331689,0.01601208472949299,1093
241,7Networks_RH_Default_PFCdPFCm_8-rh,rh,18.79265238505439,48.52408156955492,35.24343968205598,0.4497273392977411,0.020100184259147662,1093
242,7Networks_RH_Default_PFCdPFCm_9-rh,rh,4.954849225102049,40.90822325330792,38.285303289240055,0.4635411967382721,0.01536434698768179,1093
243,7Networks_RH_Default_PFCv_1-rh,rh,34.27081070623454,21.02159628896318,-17.531312066704565,0.4569605113567096,0.019703946118693926,1093
244,7Networks_RH_Default_PFCv_2-rh,rh,34.08088187124471,36.03029393086507,-12.585957857593256,0.4488136307539155,0.01987638810141824,1093
245,7Networks_RH_Default_PFCv_3-rh,rh,48.05995820126857,31.190751683007704,-6.094201975800245,0.42052458086782785,0.02602736285254643,1093
246,7Networks_RH_Default_PFCv_4-rh,rh,52.64648396056376,23.043459775712755,8.024921463448324,0.44688353504245637,0.02006587698739215,1093
247,7Networks_RH_Default_Par_1-rh,rh,47.57667186737061,-49.14187300364176,16.539062418937682,0.43957703948849125,0.01821507114397283,1093
248,7Networks_RH_Default_Par_2-rh,rh,42.55005280819932,-66.14002597676536,19.68927357100338,0.4455874892833012,0.01802604852438753,1093
249,7Networks_RH_Default_Par_3-rh,rh,48.5526318569415,-57.537798985778565,24.66760673696696,0.4718020829122349,0.013804400236658724,1093
250,7Networks_RH_Default_Par_4-rh,rh,53.76739533201804,-51.02891871291666,26.71510990325597,0.43588434511692714,0.022135644966329453,1093
251,7Networks_RH_Default_Par_5-rh,rh,44.072940162990406,-67.54807635619974,39.64125069103846,0.44280309805409734,0.01907961720392275,1093
252,7Networks_RH_Default_Temp_1-rh,rh,53.53213134896201,1.1876589927557926,-30.469456115386887,0.4337580848207731,0.022240527492119706,1093
253,7Networks_RH_Default_Temp_2-rh,rh,61.84137821422965,-15.036201773383093,-22.79083654841069,0.46346261056212473,0.015626027986620352,1093
254,7Networks_RH_Default_Temp_3-rh,rh,50.75050901307713,9.91206988515044,-19.35705923873676,0.43795316069126006,0.018671030362610953,1093
255,7Networks_RH_Default_Temp_4-rh,rh,54.60705314975463,-11.22631081825231,-13.954414818114367,0.4352867885254168,0.021624151627321737,1093
256,7Networks_RH_Default_Temp_5-rh,rh,62.63798049217047,-29.721897098629974,-8.070959416840427,0.44913292011479683,0.02050829904625173,1093
257,7Networks_RH_Default_Temp_6-rh,rh,48.59316793388626,-26.47810995320417,-6.890964917723239,0.4457593702226572,0.021177956510092695,1093
258,7Networks_RH_Default_Temp_7-rh,rh,61.80421009151617,-42.416495397892966,-0.9022873837826988,0.4448698432258506,0.01986268115047193,1093
259,7Networks_RH_Default_Temp_8-rh,rh,48.789136233172016,-37.17882288685476,0.8362984158140443,0.46456085214638526,0.018463594007173085,1093
260,7Networks_RH_Default_pCunPCC_1-rh,rh,11.371401494780145,-56.735878458270776,13.294874331200278,0.4481229862286991,0.018651207942982497,1093
261,7Networks_RH_Default_pCunPCC_2-rh,rh,4.470121007799451,-44.1611646641799,20.471178127768265,0.45021903416517084,0.021880602171335237,1093
262,7Networks_RH_Default_pCunPCC_3-rh,rh,16.043998142930327,-64.62959662265465,26.699371850686,0.45708634899156597,0.018715773640927576,1093
263,7Networks_RH_Default_pCunPCC_4-rh,rh,4.632948196223766,-52.26327028337693,24.680937318612408,0.4486052211363074,0.02141528745631044,1093
264,7Networks_RH_Default_pCunPCC_5-rh,rh,4.057480467457167,-62.76660713007752,31.82082361906347,0.44734190650951483,0.022275979696565803,1093
265,7Networks_RH_Default_pCunPCC_6-rh,rh,5.061209592025379,-39.29035188483977,36.50329726726588,0.45680596466348994,0.018181206403550698,1093
266,7Networks_RH_Default_pCunPCC_7-rh,rh,2.2020231840274147,-18.82170599525895,39.06002417837436,0.4359591357723319,0.022673484607272375,1093
267,7Networks_RH_Default_pCunPCC_8-rh,rh,11.215948670823998,-51.38251839040596,36.54573605261116,0.44483010728102446,0.02259993204094459,1093
268,7Networks_RH_Default_pCunPCC_9-rh,rh,6.368820904090652,-49.40895337643831,44.86351006804502,0.45321162633410667,0.020141027620909774,1093
269,7Networks_RH_DorsAttn_FEF_1-rh,rh,38.3135613531902,-3.6349047379636463,50.73709463662114,0.4403526070908408,0.021148582477762516,1093
270,7Networks_RH_DorsAttn_FEF_2-rh,rh,26.464219323712594,-3.432914727188832,49.81678637927657,0.4284844189739684,0.022955268458107542,1093
271,7Networks_RH_DorsAttn_FEF_3-rh,rh,23.17010997404063,-4.056077748322879,59.61092115084983,0.4334976744442353,0.024733444215262437,1093
272,7Networks_RH_DorsAttn_Post_1-rh,rh,46.348202926374704,-53.78820482494301,-16.448455304788023,0.44170434514584184,0.021624563811723965,1093
273,7Networks_RH_DorsAttn_Post_10-rh,rh,27.60359283239019,-61.39694359639738,46.25960829476861,0.4198776323463441,0.0275014062457963,1093
274,7Networks_RH_DorsAttn_Post_11-rh,rh,33.524815552374896,-47.94944888703964,41.1034790207358,0.4257124848458925,0.019208862532035534,1093
275,7Networks_RH_DorsAttn_Post_12-rh,rh,19.251976292190456,-66.94902267552264,50.07701479802366,0.4415507446320438,0.018997858924316526,1093
276,7Networks_RH_DorsAttn_Post_13-rh,rh,33.37628368430611,-39.10428724828372,46.32378680983373,0.428389683050953,0.022160728648769612,1093
277,7Networks_RH_DorsAttn_Post_14-rh,rh,32.46562377660196,-52.07061060395514,49.57190646265659,0.43804432127903153,0.017657204899513026,1093
278,7Networks_RH_DorsAttn_Post_15-rh,rh,6.615711579632885,-69.514271546751,51.981414178134266,0.4457039224810906,0.01707390025477418,1093
279,7Networks_RH_DorsAttn_Post_16-rh,rh,25.682524452120557,-58.1057635309535,56.53086211464622,0.427727822453675,0.02081074645705,1093
280,7Networks_RH_DorsAttn_Post_17-rh,rh,5.917152761611425,-54.19254711198761,58.621544873680094,0.4325912331105748,0.01900851187464729,1093
281,7Networks_RH_DorsAttn_Post_18-rh,rh,11.90911540499872,-63.07773404205382,63.018327955630426,0.4167623903090154,0.024074126825015658,1093
282,7Networks_RH_DorsAttn_Post_19-rh,rh,23.593890755899835,-50.32747355257527,63.883427716373056,0.4379385430097489,0.019465529968029513,1093
283,7Networks_RH_DorsAttn_Post_2-rh,rh,54.87458081135262,-57.92956979203933,-1.6242633325671365,0.42583398896706315,0.023061774964055842,1093
284,7Networks_RH_DorsAttn_Post_3-rh,rh,48.45947062045222,-59.93395796876396,10.310884260313331,0.4256409348462694,0.021828407492900267,1093
285,7Networks_RH_DorsAttn_Post_4-rh,rh,40.541916154660846,-77.21403955577411,30.873190266859154,0.42916477464623265,0.024370459050108463,1093
286,7Networks_RH_DorsAttn_Post_5-rh,rh,28.38978977378355,-65.32357463311712,32.141261043023626,0.4370124023157941,0.02244710089180392,1093
287,7Networks_RH_DorsAttn_Post_6-rh,rh,52.8949711313053,-28.002365602765764,42.98658286114128,0.4341479100865396,0.020447036492396417,1093
288,7Networks_RH_DorsAttn_Post_7-rh,rh,16.47575874889598,-75.87437212700938,45.44054128609452,0.432892786288521,0.023604676842457182,1093
289,7Networks_RH_DorsAttn_Post_8-rh,rh,36.63401797503773,-41.28795124107683,38.286859454763245,0.42602388981102074,0.020438681252138026,1093
290,7Networks_RH_DorsAttn_Post_9-rh,rh,40.97849275143211,-31.310590812225147,41.087894259436986,0.44039074067994705,0.016549748800362953,1093
291,7Networks_RH_DorsAttn_PrCv_1-rh,rh,46.47460315626796,7.09831048766041,25.061566590108807,0.4496937009670416,0.017825510573604788,1093
292,7Networks_RH_Limbic_OFC_1-rh,rh,14.07984427417498,18.34913328941622,-21.006484159163243,0.4331278916562059,0.020655874069507172,1093
293,7Networks_RH_Limbic_OFC_2-rh,rh,23.775841848137453,20.96035031559541,-21.036142926855184,0.4401479650220685,0.02207051455039257,1093
294,7Networks_RH_Limbic_OFC_3-rh,rh,8.748649224337296,40.3155188328824,-24.00032773577733,0.45436397527841466,0.01880706435315285,1093
295,7Networks_RH_Limbic_OFC_4-rh,rh,21.647665709591983,39.92307148622663,-19.1825046475014,0.4386614736761348,0.021562888608242018,1093
296,7Networks_RH_Limbic_OFC_5-rh,rh,4.75263882353461,19.991875132865456,-21.278777542904283,0.4350113618645674,0.02364366497233003,1093
297,7Networks_RH_Limbic_OFC_6-rh,rh,9.64704330301122,60.16479338558054,-14.816802146084886,0.44008148101982264,0.021226646322098225,1093
298,7Networks_RH_Limbic_TempPole_1-rh,rh,29.57476182487297,-4.768859522915494,-38.516588140360106,0.41968947662271966,0.027257490859524395,1093
299,7Networks_RH_Limbic_TempPole_2-rh,rh,50.46374282550454,-11.901481811003816,-38.40162119668476,0.41276756739062676,0.027757183063821505,1093
300,7Networks_RH_Limbic_TempPole_3-rh,rh,40.75116325458247,11.491265406882215,-37.33728399119926,0.4315089924524694,0.020776986297070765,1093
301,7Networks_RH_Limbic_TempPole_4-rh,rh,39.96872856977906,-18.480383260926203,-28.571150450309965,0.48238573566290716,0.012442790425765635,1093
302,7Networks_RH_Limbic_TempPole_5-rh,rh,30.64272738968509,8.083568287685285,-28.46018266790584,0.47104535944371045,0.015182992779417662,1093
303,7Networks_RH_Limbic_TempPole_6-rh,rh,47.899293777127525,-32.70247620545858,-26.52756239179969,0.47404795268156613,0.014459260899890023,1093
304,7Networks_RH_Limbic_TempPole_7-rh,rh,22.43537580966949,-20.49568425392618,-25.147459710130885,0.47219396173198774,0.014374066399471313,1093
305,7Networks_RH_SalVentAttn_FrOperIns_1-rh,rh,41.981187423676936,-0.3311610826986136,-14.979981759577306,0.4397947975995938,0.01806878782905445,1093
306,7Networks_RH_SalVentAttn_FrOperIns_2-rh,rh,40.967557941644,7.767952047509537,-2.0754919730171832,0.4680486930649816,0.013776741217406751,1093
307,7Networks_RH_SalVentAttn_FrOperIns_3-rh,rh,41.30119235476932,-13.839918048961742,-4.574036725030558,0.451415003795381,0.018506917402159487,1093
308,7Networks_RH_SalVentAttn_FrOperIns_4-rh,rh,39.12488603397291,0.0287277889723072,6.171664282352644,0.43260408715360704,0.022215641568538533,1093
309,7Networks_RH_SalVentAttn_FrOperIns_5-rh,rh,36.11202239439376,21.28192997667333,5.602545683507199,0.4122663541871316,0.029279903365051853,1093
310,7Networks_RH_SalVentAttn_FrOperIns_6-rh,rh,37.42141387129077,4.213974989060351,11.4872019834469,0.44503935321174437,0.01597853136246608,1093
311,7Networks_RH_SalVentAttn_FrOperIns_7-rh,rh,49.48076854091836,2.962070921519501,4.01449540630413,0.4618077717127888,0.015077809251568599,1093
312,7Networks_RH_SalVentAttn_FrOperIns_8-rh,rh,52.82435532654224,10.208086172739664,13.132418039148408,0.45547446430179694,0.017557822828323275,1093
313,7Networks_RH_SalVentAttn_Med_1-rh,rh,7.585728896351961,16.395244640006116,36.34647055067254,0.4423588838072094,0.015535491594215653,1093
314,7Networks_RH_SalVentAttn_Med_2-rh,rh,7.356912833743144,0.2745236418781872,43.25901147537145,0.4596366461661924,0.018406486952897195,1093
315,7Networks_RH_SalVentAttn_Med_3-rh,rh,12.931206527275124,-32.72201663002449,41.92644299917271,0.4685736270510858,0.015907911439153738,1093
316,7Networks_RH_SalVentAttn_Med_4-rh,rh,6.036390720934108,9.63839429282192,53.73862471096758,0.4440574302423899,0.018539448759040202,1093
317,7Networks_RH_SalVentAttn_Med_5-rh,rh,12.367558380722496,-43.91977046210052,52.13398835494717,0.4396694171050222,0.018812788938179986,1093
318,7Networks_RH_SalVentAttn_Med_6-rh,rh,11.300935133474844,-32.3369916845251,47.6872664670591,0.4801138326653933,0.013609684299798511,1093
319,7Networks_RH_SalVentAttn_Med_7-rh,rh,6.491606072125681,-2.784925786840172,65.25174341290437,0.46903838831160355,0.014825464436725095,1093
320,7Networks_RH_SalVentAttn_Med_8-rh,rh,16.81648499379724,5.63756817630571,66.50696219428112,0.4712712464680837,0.014874230468214072,1093
321,7Networks_RH_SalVentAttn_PFCl_1-rh,rh,32.15586728276433,39.53848211614935,26.49043172801937,0.4617272039439031,0.015855433682225768,1093
322,7Networks_RH_SalVentAttn_PrC_1-rh,rh,47.79780671762865,2.2614182842202317,39.861866790194846,0.48620377575105483,0.010997809210598498,1093
323,7Networks_RH_SalVentAttn_TempOccPar_1-rh,rh,56.839385596949136,-50.53383529395388,8.114580490562524,0.4530503338362425,0.018469947370759406,1093
324,7Networks_RH_SalVentAttn_TempOccPar_2-rh,rh,48.91662306793791,-42.87915146740702,10.04337062687964,0.4740758425114961,0.01593524841048991,1093
325,7Networks_RH_SalVentAttn_TempOccPar_3-rh,rh,58.09814796935924,-44.78331820751239,18.535297371133808,0.46585591927368825,0.016953233561965177,1093
326,7Networks_RH_SalVentAttn_TempOccPar_4-rh,rh,54.739830735150505,-34.855605098672584,23.026261487589704,0.46642446123417736,0.015618947442732718,1093
327,7Networks_RH_SalVentAttn_TempOccPar_5-rh,rh,57.69827638294981,-26.170714910608453,25.365206347647494,0.4748554594416117,0.01337216517325784,1093
328,7Networks_RH_SalVentAttn_TempOccPar_6-rh,rh,59.34533298094891,-32.21774297913004,35.75224575922389,0.48199921487909503,0.012183208985470154,1093
329,7Networks_RH_SalVentAttn_TempOccPar_7-rh,rh,57.98018251452363,-43.38525100004049,33.54077320859914,0.47786748472633406,0.014183282550865539,1093
330,7Networks_RH_SomMot_1-rh,rh,54.16707049868234,-3.1325528045209343,-4.817231903234957,0.48571231439071877,0.012112979764297704,1093
331,7Networks_RH_SomMot_10-rh,rh,40.146711502240336,-30.90476738529288,17.142110249696874,0.4127422394748063,0.028335996812082386,1093
332,7Networks_RH_SomMot_11-rh,rh,49.124778318940926,-14.59144760785478,14.545440470234732,0.41819442782779503,0.025185256905659686,1093
333,7Networks_RH_SomMot_12-rh,rh,59.36088851699255,-2.1840281121591505,9.89366909256555,0.41476190635442234,0.024112053851020727,1093
334,7Networks_RH_SomMot_13-rh,rh,47.57107659748623,-25.19497849016773,17.386464291689347,0.41444197482858836,0.02503769099613843,1093
335,7Networks_RH_SomMot_14-rh,rh,62.31803682872227,-15.638313655342374,16.307944854668207,0.4240607455972718,0.021487998114979576,1093
336,7Networks_RH_SomMot_15-rh,rh,59.97977982723352,4.343431564284996,31.272222819472805,0.410552164837666,0.025431129978978142,1093
337,7Networks_RH_SomMot_16-rh,rh,55.97383255349066,-8.665662223994998,28.3367738426692,0.44359671539672124,0.02466091248161152,1093
338,7Networks_RH_SomMot_17-rh,rh,58.6717884288666,-19.05908757287103,32.782994581967664,0.4242443377544373,0.027038213945447472,1093
339,7Networks_RH_SomMot_18-rh,rh,47.22718268174391,-10.461100134712,36.27267553714606,0.45533143112890795,0.015389466920725282,1093
340,7Networks_RH_SomMot_19-rh,rh,51.366038976571495,-22.07235040114476,40.97237098522675,0.4415847032775516,0.022345013467050798,1093
341,7Networks_RH_SomMot_2-rh,rh,62.27627736473283,-24.248087418615007,-1.573212818450381,0.41767944274395186,0.029158797775292768,1093
342,7Networks_RH_SomMot_20-rh,rh,10.85787755087762,-16.374574887003874,42.29369466047548,0.41794406681712304,0.029852871047368272,1093
343,7Networks_RH_SomMot_21-rh,rh,49.64813986717754,-15.760309406637786,47.72572051218269,0.4396995634404105,0.021208534616942217,1093
344,7Networks_RH_SomMot_22-rh,rh,41.20006065468514,-12.802968873091393,46.234237665905376,0.41532297550670005,0.031346063119489086,1093
345,7Networks_RH_SomMot_23-rh,rh,46.0530230812598,-28.567303431632222,53.83086544379609,0.432422410510401,0.02187605382921393,1093
346,7Networks_RH_SomMot_24-rh,rh,7.458931906394709,-9.311182114533056,49.57925182666654,0.43741456877125945,0.021024349742074847,1093
347,7Networks_RH_SomMot_25-rh,rh,38.75372867638569,-22.786434736007298,51.48008764435423,0.425308635617719,0.026739409088792066,1093
348,7Networks_RH_SomMot_26-rh,rh,35.22973374826177,-19.34261807082767,59.3431970309482,0.4165385006483645,0.02701683290621312,1093
349,7Networks_RH_SomMot_27-rh,rh,31.363481462422143,-36.75099741151538,59.3115878730634,0.43703768290012535,0.021187325379862655,1093
350,7Networks_RH_SomMot_28-rh,rh,29.776935271342367,-42.28359443751994,58.28797455161895,0.41519731651556074,0.029964531321208195,1093
351,7Networks_RH_SomMot_29-rh,rh,32.21193271912869,-28.384141826029843,58.18446229538828,0.42143419111958147,0.02800704080144923,1093
352,7Networks_RH_SomMot_3-rh,rh,53.36903767549354,-18.244371210800782,6.734288401347194,0.432058782712269,0.023194035947729306,1093
353,7Networks_RH_SomMot_30-rh,rh,3.981809020042419,-24.704219892187027,56.86575749468263,0.41465005382686193,0.02820848969392078,1093
354,7Networks_RH_SomMot_31-rh,rh,28.26973286867142,-11.522211138010023,60.640694184303285,0.43207864700817705,0.01991389821672506,1093
355,7Networks_RH_SomMot_32-rh,rh,8.84448964238402,-41.644575999333306,65.66025912267922,0.42130713339875764,0.02300490794435648,1093
356,7Networks_RH_SomMot_33-rh,rh,21.113430320995004,-26.097218609210728,60.7053500958978,0.4422102154026897,0.021099284710736542,1093
357,7Networks_RH_SomMot_34-rh,rh,21.24476136853618,-30.0118748264928,62.39330081939697,0.46783701443060133,0.012812184240917119,1093
358,7Networks_RH_SomMot_35-rh,rh,21.66870424984756,-36.93358524376748,66.25574120978044,0.4839298146636249,0.010308980406342302,1093
359,7Networks_RH_SomMot_36-rh,rh,15.91704198134573,-9.38943478747418,66.94574837132504,0.444739999111569,0.018643756126870605,1093
360,7Networks_RH_SomMot_37-rh,rh,14.517009213356246,-48.4923494000637,69.88299911475069,0.4322651522969961,0.019017005697982977,1093
361,7Networks_RH_SomMot_38-rh,rh,4.072558445913775,-24.107531795749917,70.02845520920701,0.44568291145807837,0.019067268186191363,1093
362,7Networks_RH_SomMot_39-rh,rh,15.58972176316259,-21.862215113010908,70.2278064983926,0.43852914774171037,0.022492379982712533,1093
363,7Networks_RH_SomMot_4-rh,rh,39.71924394478828,-21.259226856056166,3.87016308458452,0.42622726848257114,0.02507100253298613,1093
364,7Networks_RH_SomMot_40-rh,rh,10.677242035366314,-34.10032670977853,72.53431116032327,0.4287879580473412,0.02277461026721191,1093
365,7Networks_RH_SomMot_5-rh,rh,38.31698875996604,-9.508908070735078,13.669518731423278,0.41294714600129767,0.029444429939981184,1093
366,7Networks_RH_SomMot_6-rh,rh,35.73026431974817,-23.47255503232362,13.909120812963266,0.45477054613041684,0.017387648193855264,1093
367,7Networks_RH_SomMot_7-rh,rh,60.02697238660839,-27.96783253134113,10.53669749808638,0.4456401061356515,0.02189122977742277,1093
368,7Networks_RH_SomMot_8-rh,rh,62.91798085915415,-37.91018609937869,9.375149672360797,0.4652667943847753,0.018407667902614933,1093
369,7Networks_RH_SomMot_9-rh,rh,39.65330003591684,-15.134071417038257,17.82500345156743,0.45230767185590115,0.01952598453114614,1093
370,7Networks_RH_Vis_1-rh,rh,33.73421924152402,-38.76331486486799,-23.52695965246342,0.4352968672368937,0.023740485598523795,1093
371,7Networks_RH_Vis_10-rh,rh,42.00011734654484,-85.393584712311,-10.430461916392192,0.4551098508874758,0.016348719006017615,1093
372,7Networks_RH_Vis_11-rh,rh,9.3143160225989,-73.61334473694656,-5.402652717239465,0.4399216961747885,0.02306977851316999,1093
373,7Networks_RH_Vis_12-rh,rh,11.603607693186133,-56.83899196154295,-3.7746265772944607,0.45399589307399657,0.01911301180075788,1093
374,7Networks_RH_Vis_13-rh,rh,24.974504228786376,-97.4432663410708,-9.269698006822171,0.46112964280217295,0.015347421931743193,1093
375,7Networks_RH_Vis_14-rh,rh,17.59583367624755,-46.90128453061922,-2.5144432037822537,0.4481326768813373,0.01763348647232101,1093
376,7Networks_RH_Vis_15-rh,rh,9.230852150714432,-92.25688443710716,0.04916290388899,0.43058607860899284,0.024998879701184275,1093
377,7Networks_RH_Vis_16-rh,rh,46.25512828862423,-70.0902906840518,5.295305901964921,0.4336724799114861,0.02637694641774507,1093
378,7Networks_RH_Vis_17-rh,rh,13.130108099305229,-48.858929297629366,2.5628123190546974,0.4524563276711439,0.015296974345921253,1093
379,7Networks_RH_Vis_18-rh,rh,32.3130364311509,-88.13911828982219,5.241248358444906,0.44230952228453724,0.02252879414820067,1093
380,7Networks_RH_Vis_19-rh,rh,10.339547792008158,-73.68011280291343,8.260370245892448,0.455481657944324,0.016463239144159526,1093
381,7Networks_RH_Vis_2-rh,rh,32.11541472952472,-35.21119974912049,-16.925132261768,0.4433126145197441,0.020886808980973916,1093
382,7Networks_RH_Vis_20-rh,rh,22.964381222040803,-62.04981967264376,5.045612511913067,0.431346377807147,0.027137365281050284,1093
