parcel_idx,label,hemi,network,tau_mean,tau_median,tau_std,rho_mean,rho_median,rho_std,tau_exp_r2_mean,rho_r2_mean,ts_var_mean,ts_rms_mean,n_subjects,x,y,z
191,7Networks_LH_Vis_3-lh,lh,Vis,0.008293704540633074,0.0069362297380384,0.004552495237390701,0.6058942608989972,0.6065868981555613,0.0054767815487722134,0.8565734731081793,0.999878063235601,1.0,1.0,208,-36.478565499802265,-61.14527789659736,-20.06013478050547
192,7Networks_LH_Vis_30-lh,lh,Vis,0.01509814137111734,0.0136929549822968,0.006872551463971359,0.5956670506871407,0.5956752205902038,0.008761210914796378,0.6374783570640538,0.9999165308882615,1.0,1.0,208,-13.66630835192544,-79.6397770914792,33.57240023299994
193,7Networks_LH_Vis_31-lh,lh,Vis,0.014294716661647104,0.0132976707975722,0.006373171285396459,0.5964188315919949,0.5961890814915352,0.009330409366453667,0.7257528401892486,0.9999153768067408,1.0,1.0,208,-21.08930028309612,-77.06418851936388,39.01340075258939
194,7Networks_LH_Vis_4-lh,lh,Vis,0.011218869477752693,0.01009888046528215,0.004809992930975024,0.6023899773868756,0.6025323410315625,0.008956693326586518,0.7948027702120378,0.9998919644138504,1.0,1.0,208,-26.57484521249041,-54.31074229378012,-9.431516289117916
195,7Networks_LH_Vis_5-lh,lh,Vis,0.009209353278697336,0.00791678433260095,0.005893287944981055,0.6057656325452558,0.6059801213817817,0.007665763274760795,0.8312689215616934,0.9998816353784001,1.0,1.0,208,-24.92466871007284,-73.26484629821778,-10.00446177037557
196,7Networks_LH_Vis_6-lh,lh,Vis,0.0069943124470531115,0.0057447315452702,0.004882275564784118,0.6072191056295746,0.6071418618238285,0.008394331806008728,0.859399234529241,0.9998713697121638,1.0,1.0,208,-34.64361891612201,-80.6698271388739,-16.732641611300725
197,7Networks_LH_Vis_7-lh,lh,Vis,0.015994175959858473,0.0138364258888134,0.007996110267510428,0.6066372140568921,0.6051823087891824,0.011601869869930158,0.6760521711604137,0.9998880691114914,1.0,1.0,208,-19.014586882002664,-37.84904459166825,-12.17023153978938
198,7Networks_LH_Vis_8-lh,lh,Vis,0.007454957164247756,0.006279853775252151,0.004816936788571143,0.607204485186826,0.606927775156288,0.009615894325305933,0.8640853228207346,0.9998748098971689,1.0,1.0,208,-43.993360427731226,-69.29369410149238,-9.570383422120376
199,7Networks_LH_Vis_9-lh,lh,Vis,0.007513982177957078,0.0062158597220173,0.005069414605308416,0.6074025569409989,0.6066170594012372,0.010412382594986905,0.8531388861798489,0.9998747333909175,1.0,1.0,208,-17.310307839234962,-87.84337217062439,-12.153232631997174
200,7Networks_RH_Cont_Cing_1-rh,rh,Cont,0.008747959718228667,0.0075240400392966,0.00601902655978765,0.6028042003903118,0.6029551470468624,0.004224555546124017,0.8502265796878751,0.9998858962686966,1.0,1.0,208,4.109800150917797,-25.29359493371917,29.053500754658767
201,7Networks_RH_Cont_Cing_2-rh,rh,Cont,0.01302129553610356,0.0120583099781466,0.006483660160954814,0.5985572696031605,0.5986575734341315,0.007414040340707996,0.8369566009197152,0.9999019310992158,1.0,1.0,208,3.155343483909701,-0.2025656573961459,31.53282304703136
202,7Networks_RH_Cont_PFCl_1-rh,rh,Cont,0.019218888124676706,0.017153417218692853,0.009214034415623764,0.6075646128313319,0.6067490956771644,0.009064878116401475,0.6070951150448333,0.999893136864584,1.0,1.0,208,27.986942701890204,52.30002185149051,-13.416409871879496
203,7Networks_RH_Cont_PFCl_10-rh,rh,Cont,0.014294852917683683,0.0124525998823058,0.008589293411363257,0.5977734087628578,0.5981854906427324,0.009569435529720994,0.8357566411159698,0.9999115323748605,1.0,1.0,208,36.431297569475326,11.299653027813406,30.729302708614103
204,7Networks_RH_Cont_PFCl_11-rh,rh,Cont,0.011845745794962613,0.0096991873811154,0.010183511009198227,0.6029661886357119,0.6031260465673169,0.009162732807704316,0.8350202069426597,0.9998947152941444,1.0,1.0,208,37.26327935217558,30.61038870943047,36.97827252953187
205,7Networks_RH_Cont_PFCl_12-rh,rh,Cont,0.010845834581001393,0.008682531561058051,0.009252372200752515,0.6013320400502132,0.6016754977405476,0.009785647475119211,0.8493836785735595,0.9998961329701783,1.0,1.0,208,41.34909707119591,20.19441542499944,39.795362961919686
206,7Networks_RH_Cont_PFCl_13-rh,rh,Cont,0.011081063209801838,0.00884201295453105,0.009524784414700525,0.6001951615289418,0.6003536537244376,0.008982880047818016,0.8526680164567296,0.9998988377235689,1.0,1.0,208,41.15386166593954,7.346591785082368,46.490649022329016
207,7Networks_RH_Cont_PFCl_14-rh,rh,Cont,0.011446031418003235,0.0091932982602623,0.009601257820520008,0.6002735326300898,0.6011809060525595,0.007728585973788843,0.8514063967417964,0.9998994751225396,1.0,1.0,208,34.31315690797992,15.67370102179082,52.58439444992347
208,7Networks_RH_Cont_PFCl_15-rh,rh,Cont,0.01351010893859385,0.0118832480921027,0.00963622138443021,0.59824851722937,0.5975798455253938,0.010596763890023977,0.8589691141679842,0.9999134610015283,1.0,1.0,208,24.59286099607608,8.304191625305194,53.71093755982034
209,7Networks_RH_Cont_PFCl_2-rh,rh,Cont,0.019473055606545626,0.01802040226295345,0.009253301830361745,0.6064028618726309,0.6054650740953249,0.01046587671945359,0.6257705972992866,0.9998910878115674,1.0,1.0,208,42.60892465688887,48.0329504918008,-4.145084624362253
210,7Networks_RH_Cont_PFCl_3-rh,rh,Cont,0.019121467694234236,0.017154353038950153,0.010409592087472578,0.6048355548349831,0.6041844763352481,0.008832520649315233,0.6912090583385138,0.9999024652377888,1.0,1.0,208,28.33977524577109,54.3951634851541,3.541195894611669
211,7Networks_RH_Cont_PFCl_4-rh,rh,Cont,0.01349447756955585,0.0110545084639791,0.00927174254768518,0.6067803047397404,0.6052175624243668,0.01222938891906401,0.7559135605122376,0.9998837556190405,1.0,1.0,208,46.33146818115681,36.46545952373275,5.405926232268758
212,7Networks_RH_Cont_PFCl_5-rh,rh,Cont,0.012681906828393767,0.0106892435281946,0.008419520551606743,0.6049061432459311,0.6039372217511272,0.011614498567133496,0.7998318313624966,0.9998930470458993,1.0,1.0,208,40.67638054440802,42.033907573830334,15.31384148960471
213,7Networks_RH_Cont_PFCl_6-rh,rh,Cont,0.01149378741789551,0.00897901516233785,0.008468805213719855,0.6048546087305907,0.6037162268147003,0.012592588793034412,0.8184467062591897,0.9998882214242961,1.0,1.0,208,45.62040812973369,29.41268179928445,16.996940627772148
214,7Networks_RH_Cont_PFCl_7-rh,rh,Cont,0.011200421658101724,0.0092801604130775,0.008014141848894757,0.6022537406174706,0.6024852220521444,0.00910249886247296,0.8276578370942477,0.9998903287959985,1.0,1.0,208,43.166955864244,18.62472132071748,22.83558898127231
215,7Networks_RH_Cont_PFCl_8-rh,rh,Cont,0.013890870283278397,0.0121185730002184,0.009220635291678216,0.6037467810307272,0.6031306610660889,0.010043270328574647,0.8119238435558953,0.9999002217361984,1.0,1.0,208,26.06461976441824,48.84746140173559,23.25081079274561
216,7Networks_RH_Cont_PFCl_9-rh,rh,Cont,0.011087330401078507,0.008755279754295901,0.009519064771369547,0.6037568463033332,0.6033467623835687,0.01032908659002361,0.8336737128486577,0.9998904992127322,1.0,1.0,208,46.76786480805813,27.62840656745128,27.253773429454903
217,7Networks_RH_Cont_PFCmp_1-rh,rh,Cont,0.01844743456361234,0.017521880144209648,0.008402157798355608,0.5977553498955511,0.5978176638049575,0.00907733333768759,0.8476797774350667,0.999923381133086,1.0,1.0,208,8.97032985015802,32.04564013968994,26.07139907392076
218,7Networks_RH_Cont_PFCmp_2-rh,rh,Cont,0.012321692235172581,0.01094044983950145,0.007804504599454255,0.6007279579957492,0.6007196158632342,0.008845320999100643,0.8488326932792846,0.9999003072731001,1.0,1.0,208,4.795652627189261,25.6176882696983,46.74457559721595
219,7Networks_RH_Cont_PFCv_1-rh,rh,Cont,0.03901063364633063,0.037096593570332306,0.017585762142958677,0.6035020239895817,0.6024158809879343,0.01095845063600147,0.5923917593975574,0.9999101064973673,1.0,1.0,208,34.285116081341734,21.91055755069535,-6.664761837805324
220,7Networks_RH_Cont_Par_1-rh,rh,Cont,0.010062046791813991,0.008631569325788749,0.006123544387257765,0.6015854389241296,0.6019900830955609,0.00947391262482886,0.8429348693535172,0.9998919997389705,1.0,1.0,208,51.18898262374702,-56.87642972770779,41.70235615215082
221,7Networks_RH_Cont_Par_2-rh,rh,Cont,0.010479473838790153,0.0086194402256589,0.008174159531226879,0.603071855630948,0.6029563623572882,0.01140695911816659,0.8423101587050753,0.999892396721328,1.0,1.0,208,52.00346158599854,-46.91642377471924,40.77199843597412
222,7Networks_RH_Cont_Par_3-rh,rh,Cont,0.012979321571032081,0.0114561238404597,0.005517256970558373,0.5965465680769133,0.597388408380773,0.008307971066955579,0.7832040169690339,0.999909824556059,1.0,1.0,208,32.362512693734004,-67.84252778415022,42.07948364389354
223,7Networks_RH_Cont_Par_4-rh,rh,Cont,0.012932139074855499,0.0112677103366203,0.008170033491425806,0.599002863299138,0.599441348277715,0.008480428263916205,0.8307438928702806,0.9999057870183147,1.0,1.0,208,49.114118170044506,-38.99513814788865,44.43647093137592
224,7Networks_RH_Cont_Par_5-rh,rh,Cont,0.014369611488075622,0.01351975753696305,0.005356814498438635,0.5966705471363368,0.5971912531151695,0.00763896997841063,0.8145609043229656,0.9999137361689219,1.0,1.0,208,42.90274063508902,-48.25392402819733,40.48044496507787
225,7Networks_RH_Cont_Par_6-rh,rh,Cont,0.013194876947274862,0.01214549752539845,0.006334280039946367,0.5981092199937073,0.5984057086603994,0.010185425591083305,0.8063372091149902,0.9999086382996384,1.0,1.0,208,38.11645154143165,-57.00652062787152,44.25646655490039
226,7Networks_RH_Cont_Temp_1-rh,rh,Cont,0.007878850884120724,0.0058891016331625,0.006875403623835788,0.610035505426089,0.6077639526823071,0.013592798745892006,0.8479962826624031,0.999870215192413,1.0,1.0,208,58.97514143091862,-35.62536605738761,-20.49556885265125
227,7Networks_RH_Cont_Temp_2-rh,rh,Cont,0.006943472661235892,0.005942066727062999,0.004075286259822465,0.6081287939528008,0.6066881253637022,0.012076536889904009,0.8737599073691698,0.9998710377194391,1.0,1.0,208,60.88816406357456,-47.586759943357656,-10.291781403649022
228,7Networks_RH_Cont_pCun_1-rh,rh,Cont,0.018267348777796535,0.01717768082853225,0.007367497384647842,0.5930477353032362,0.5922304631516675,0.008835597806814558,0.5993172062953052,0.9999278708284156,1.0,1.0,208,12.853132706157044,-70.58133080102115,36.26859003133168
229,7Networks_RH_Cont_pCun_2-rh,rh,Cont,0.015798187408253315,0.014794154239043001,0.007231386321784332,0.594037604129966,0.5941495686246668,0.00915100525873246,0.6693936733258922,0.9999244517900319,1.0,1.0,208,5.498088653018245,-62.45582795544751,43.55214358763527
230,7Networks_RH_Default_PFCdPFCm_1-rh,rh,Default,0.04508344632157349,0.035920834769382404,0.02495862706035322,0.6024155869218976,0.601054497008557,0.011341378603950146,0.6828227023080273,0.9999199509045185,1.0,1.0,208,5.588297783452536,37.42104409807124,-9.593708101057
231,7Networks_RH_Default_PFCdPFCm_10-rh,rh,Default,0.01377732400098839,0.01191095726702045,0.00942440044901701,0.6002885392109019,0.6011385004504903,0.008632772393140389,0.8374655528685679,0.999906387455491,1.0,1.0,208,25.31312210389546,31.00944399493081,39.36191293512072
232,7Networks_RH_Default_PFCdPFCm_11-rh,rh,Default,0.01070315767754912,0.0084889906024184,0.00989197813005912,0.6029770971246902,0.6030938324249984,0.0110964644295838,0.8524101607106156,0.9998894832928028,1.0,1.0,208,13.267370673931804,37.36956202311247,51.487659948928304
233,7Networks_RH_Default_PFCdPFCm_12-rh,rh,Default,0.013704688408134158,0.011950303475985,0.009920612093243809,0.5999546278539286,0.6000503717519483,0.009846582825901465,0.8523433498868422,0.9999079683386785,1.0,1.0,208,23.762133992209066,20.444972563866443,49.20852863772774
234,7Networks_RH_Default_PFCdPFCm_13-rh,rh,Default,0.010264910956296246,0.0081849904381194,0.009915985200975672,0.601599238591321,0.6026594365413622,0.007310187707835477,0.8593337941757831,0.9998908942813577,1.0,1.0,208,12.232005817172114,18.632650527058868,62.18023994475642
235,7Networks_RH_Default_PFCdPFCm_2-rh,rh,Default,0.012603126182081505,0.01074121207513555,0.008533129848491326,0.6058978548957058,0.606068315135343,0.008217520362750946,0.7870989476699162,0.999887244472668,1.0,1.0,208,9.803337070420817,64.31052014998356,2.1734403552995487
236,7Networks_RH_Default_PFCdPFCm_3-rh,rh,Default,0.027045493719751602,0.0249342879402673,0.011434182840331824,0.6005029895571281,0.6001343822703631,0.008796778608929945,0.6841317465903063,0.999914948311374,1.0,1.0,208,8.43134450712334,40.7287696766328,5.949203541510663
237,7Networks_RH_Default_PFCdPFCm_4-rh,rh,Default,0.014016307279691763,0.0122325364948811,0.008637169626524142,0.6034645847380656,0.6036639591615369,0.008488648639452633,0.7985359340343489,0.9998994462129267,1.0,1.0,208,8.173263098639465,49.435463988704726,14.053490551931263
238,7Networks_RH_Default_PFCdPFCm_5-rh,rh,Default,0.012077324997426432,0.009709079282992299,0.009360891431554712,0.6055948254661171,0.6053403425514916,0.009548314260509975,0.8209767381705704,0.9998912828088221,1.0,1.0,208,17.81460848293272,61.53761652827872,17.781020677881713
239,7Networks_RH_Default_PFCdPFCm_6-rh,rh,Default,0.01897041966366974,0.018021157120145202,0.008117648832057386,0.5985117579816841,0.598908852006593,0.006006361339190854,0.7752761011605055,0.9999088850968464,1.0,1.0,208,3.83684627462606,21.711594576913804,21.371467330807544
240,7Networks_RH_Default_PFCdPFCm_7-rh,rh,Default,0.010956228492184429,0.00871549525893045,0.008625018045413336,0.6036317505403848,0.6034942263134182,0.009872888568367084,0.8475149227665248,0.9998900641396471,1.0,1.0,208,6.198490611497347,54.50929613542986,30.654135791675465
241,7Networks_RH_Default_PFCdPFCm_8-rh,rh,Default,0.01251355947298599,0.01035128306239625,0.010262695733148256,0.6028636141727384,0.6032914700696421,0.009001094926221502,0.8371832491552021,0.9998966870608661,1.0,1.0,208,18.79265238505439,48.52408156955492,35.24343968205598
242,7Networks_RH_Default_PFCdPFCm_9-rh,rh,Default,0.012379110699237167,0.01025639817105025,0.009061119273151175,0.6014444030595076,0.6020362760609053,0.0072445780323906195,0.8416833912569526,0.9998975214672311,1.0,1.0,208,4.954849225102049,40.90822325330792,38.285303289240055
243,7Networks_RH_Default_PFCv_1-rh,rh,Default,0.036844885128082185,0.034122592634136195,0.015965794015517593,0.6038952388731188,0.6023879720484508,0.012390487918490265,0.559478064540642,0.9999070431813403,1.0,1.0,208,34.27081070623454,21.02159628896318,-17.531312066704565
244,7Networks_RH_Default_PFCv_2-rh,rh,Default,0.030753955111203338,0.029031621399178198,0.014803041035763522,0.6054003754264777,0.6032042815449642,0.013092590768741218,0.5581499673026972,0.9999016181154675,1.0,1.0,208,34.08088187124471,36.03029393086507,-12.585957857593256
245,7Networks_RH_Default_PFCv_3-rh,rh,Default,0.025328285347145804,0.023952398402735997,0.010648819005369655,0.6059899143383304,0.6040014108466063,0.013273890136999703,0.5794218553877695,0.9998974467106335,1.0,1.0,208,48.05995820126857,31.190751683007704,-6.094201975800245
246,7Networks_RH_Default_PFCv_4-rh,rh,Default,0.011125933657020417,0.00888664797349265,0.00782344601399308,0.6068678451734297,0.6047662008090762,0.013987288730553611,0.8039827687506844,0.9998790612740923,1.0,1.0,208,52.64648396056376,23.043459775712755,8.024921463448324
247,7Networks_RH_Default_Par_1-rh,rh,Default,0.011512209393326731,0.01012015507148135,0.005809906050098837,0.5996518579361525,0.6008120730367315,0.008705176665541324,0.8294382554597965,0.999897768395855,1.0,1.0,208,47.57667186737061,-49.14187300364176,16.539062418937682
248,7Networks_RH_Default_Par_2-rh,rh,Default,0.011335480015863727,0.00967083699788815,0.0062814727483903226,0.5992857949147191,0.6002515415462384,0.010425324839374453,0.7912430796428146,0.9998972549932112,1.0,1.0,208,42.55005280819932,-66.14002597676536,19.68927357100338
249,7Networks_RH_Default_Par_3-rh,rh,Default,0.011410092898508032,0.0100566646967171,0.005896984033929487,0.6007857960733222,0.6006177417786256,0.011720524010353886,0.8208301344241902,0.999896483227272,1.0,1.0,208,48.5526318569415,-57.537798985778565,24.66760673696696
250,7Networks_RH_Default_Par_4-rh,rh,Default,0.009855811898638026,0.0084093810525447,0.006422891541625039,0.6015591837362912,0.6028459399278561,0.008508830093822105,0.8494143725984998,0.9998903003080446,1.0,1.0,208,53.76739533201804,-51.02891871291666,26.71510990325597
251,7Networks_RH_Default_Par_5-rh,rh,Default,0.009892012429777676,0.0085592251323271,0.005618910894926441,0.6004494557482808,0.6012498116425196,0.008451031883804864,0.8359200392683553,0.9998919927731877,1.0,1.0,208,44.072940162990406,-67.54807635619974,39.64125069103846
252,7Networks_RH_Default_Temp_1-rh,rh,Default,0.02153975446328173,0.01888437043145905,0.01074955911936706,0.6102236498723744,0.6059341142598991,0.017532526173059105,0.5693858215380874,0.9998868057802964,1.0,1.0,208,53.53213134896201,1.1876589927557926,-30.469456115386887
253,7Networks_RH_Default_Temp_2-rh,rh,Default,0.01111036572491839,0.00920647756163185,0.006889545471108254,0.6103512299983047,0.607007410309359,0.015435283645256273,0.7970362825691423,0.9998748701913106,1.0,1.0,208,61.84137821422965,-15.036201773383093,-22.79083654841069
254,7Networks_RH_Default_Temp_3-rh,rh,Default,0.025972638865157452,0.0242034212033267,0.010556523943374488,0.6080053752881128,0.6044027248357458,0.016009879708531995,0.5240801474911673,0.9998938494159889,1.0,1.0,208,50.75050901307713,9.91206988515044,-19.35705923873676
255,7Networks_RH_Default_Temp_4-rh,rh,Default,0.0150657493959528,0.0132113212554986,0.008052497102618255,0.606803097273086,0.6052475895303051,0.012776910276500509,0.7171667670559185,0.9998862421217903,1.0,1.0,208,54.60705314975463,-11.22631081825231,-13.954414818114367
256,7Networks_RH_Default_Temp_5-rh,rh,Default,0.007391019789792022,0.0059392837679316,0.004876617411324898,0.6098611076089876,0.6077062151261141,0.01379490251349045,0.8567932981855085,0.9998710723065115,1.0,1.0,208,62.63798049217047,-29.721897098629974,-8.070959416840427
257,7Networks_RH_Default_Temp_6-rh,rh,Default,0.015009422850403326,0.0132922819591051,0.0075379699111316,0.6033862527472409,0.6033543500112759,0.010448484915988626,0.74669527310865,0.9998927443308201,1.0,1.0,208,48.59316793388626,-26.47810995320417,-6.890964917723239
258,7Networks_RH_Default_Temp_7-rh,rh,Default,0.007010313170920962,0.00588147589338105,0.004288731615652579,0.6073251141888705,0.6061916761787978,0.01144233030264515,0.8790820469388159,0.9998727632046968,1.0,1.0,208,61.80421009151617,-42.416495397892966,-0.9022873837826988
259,7Networks_RH_Default_Temp_8-rh,rh,Default,0.01691131356059761,0.0160378467137577,0.006364434474872886,0.6000717795009516,0.6004551169230925,0.009780447859560037,0.7663497563261715,0.999904267486901,1.0,1.0,208,48.789136233172016,-37.17882288685476,0.8362984158140443
260,7Networks_RH_Default_pCunPCC_1-rh,rh,Default,0.013652419292065721,0.01283144664052105,0.004415264258527799,0.6005242406481508,0.6008928609660293,0.007283316537261467,0.7387605560345644,0.9998977768471824,1.0,1.0,208,11.371401494780145,-56.735878458270776,13.294874331200278
261,7Networks_RH_Default_pCunPCC_2-rh,rh,Default,0.012005112034864861,0.0112502561275898,0.005087663810542511,0.6005649724345323,0.6005199275873411,0.0071113281998488745,0.7931184671872432,0.999896393013385,1.0,1.0,208,4.470121007799451,-44.1611646641799,20.471178127768265
262,7Networks_RH_Default_pCunPCC_3-rh,rh,Default,0.018640796869848406,0.017769436244201853,0.006409845005151591,0.5942911692994456,0.5935594747727491,0.008917173481671616,0.5960804457199248,0.9999239993027651,1.0,1.0,208,16.043998142930327,-64.62959662265465,26.699371850686
263,7Networks_RH_Default_pCunPCC_4-rh,rh,Default,0.0149710423382905,0.014317173126438501,0.005257141039775931,0.5961868114688331,0.5960449795002096,0.008441686221805937,0.7076787067350714,0.9999135586479555,1.0,1.0,208,4.632948196223766,-52.26327028337693,24.680937318612408
264,7Networks_RH_Default_pCunPCC_5-rh,rh,Default,0.017868593555194354,0.0174484634957932,0.006401038236387605,0.5930275831770395,0.5929773168628756,0.008473815703849216,0.6025108121230782,0.9999290290546624,1.0,1.0,208,4.057480467457167,-62.76660713007752,31.82082361906347
265,7Networks_RH_Default_pCunPCC_6-rh,rh,Default,0.013812781249915454,0.0133044925402253,0.004383588636367477,0.5979375948660149,0.5973503466207528,0.00864981231997537,0.8062682586405465,0.999908228629055,1.0,1.0,208,5.061209592025379,-39.29035188483977,36.50329726726588
266,7Networks_RH_Default_pCunPCC_7-rh,rh,Default,0.012625430414995559,0.011645808542209299,0.005152300552228025,0.5971801095386806,0.5973268392789812,0.006325839163528222,0.8499567546100558,0.9999085744715844,1.0,1.0,208,2.2020231840274147,-18.82170599525895,39.06002417837436
267,7Networks_RH_Default_pCunPCC_8-rh,rh,Default,0.01650481422296841,0.01522141720406785,0.006135322091003311,0.5934010533559205,0.5935791244381079,0.007683902827650305,0.6868190365999136,0.999924616105194,1.0,1.0,208,11.215948670823998,-51.38251839040596,36.54573605261116
268,7Networks_RH_Default_pCunPCC_9-rh,rh,Default,0.017616478578883415,0.0167618503881971,0.005607079050886351,0.593915223568465,0.5934913594925828,0.008919990708637249,0.683553131069351,0.9999261346387919,1.0,1.0,208,6.368820904090652,-49.40895337643831,44.86351006804502
269,7Networks_RH_DorsAttn_FEF_1-rh,rh,DorsAttn,0.012991774520769522,0.01064852323647225,0.010145246371587946,0.5978901171536382,0.5974648660435723,0.012462719916692207,0.7604099764131751,0.9999111307684755,1.0,1.0,208,38.3135613531902,-3.6349047379636463,50.73709463662114
270,7Networks_RH_DorsAttn_FEF_2-rh,rh,DorsAttn,0.014278942303003016,0.012973700132280549,0.009568903469721985,0.5978063583851381,0.596601655006724,0.013159655182437481,0.8672524552792182,0.9999222797188789,1.0,1.0,208,26.464219323712594,-3.432914727188832,49.81678637927657
271,7Networks_RH_DorsAttn_FEF_3-rh,rh,DorsAttn,0.01197147296608307,0.0101905365859819,0.011090796682304904,0.5993426440865065,0.5980212419307624,0.011657500845075677,0.8419342776506217,0.9999092671826568,1.0,1.0,208,23.17010997404063,-4.056077748322879,59.61092115084983
272,7Networks_RH_DorsAttn_Post_1-rh,rh,DorsAttn,0.009275489821090704,0.00803454024841,0.004790732719494883,0.6064407785845677,0.6053992817968654,0.012658038185112814,0.8437613681885783,0.9998800039966768,1.0,1.0,208,46.348202926374704,-53.78820482494301,-16.448455304788023
273,7Networks_RH_DorsAttn_Post_10-rh,rh,DorsAttn,0.014966599184631502,0.0142508866966641,0.005682878234797633,0.5951034175932743,0.5955677284525847,0.008694219211076607,0.7267313227187717,0.9999192906740877,1.0,1.0,208,27.60359283239019,-61.39694359639738,46.25960829476861
274,7Networks_RH_DorsAttn_Post_11-rh,rh,DorsAttn,0.017577048551726263,0.01665727051378125,0.00763770863713942,0.5937522815093822,0.5938598961907702,0.008128889865273421,0.7871176274559775,0.9999295378397763,1.0,1.0,208,33.524815552374896,-47.94944888703964,41.1034790207358
275,7Networks_RH_DorsAttn_Post_12-rh,rh,DorsAttn,0.015072631257676383,0.01383149210228905,0.0074877421346056456,0.5945569696661464,0.5948537854623064,0.00881725260224428,0.7059862862926669,0.9999192300499343,1.0,1.0,208,19.251976292190456,-66.94902267552264,50.07701479802366
276,7Networks_RH_DorsAttn_Post_13-rh,rh,DorsAttn,0.015318886644710837,0.01422199310052095,0.007836539459823816,0.5951848711688801,0.5951538540753056,0.009128022666164061,0.7661779696108673,0.9999250769650783,1.0,1.0,208,33.37628368430611,-39.10428724828372,46.32378680983373
277,7Networks_RH_DorsAttn_Post_14-rh,rh,DorsAttn,0.0146305390928462,0.0138218343149678,0.006572520683692619,0.595890028046004,0.5963080702221342,0.008405088871650734,0.7765551963165925,0.9999181245809624,1.0,1.0,208,32.46562377660196,-52.07061060395514,49.57190646265659
278,7Networks_RH_DorsAttn_Post_15-rh,rh,DorsAttn,0.0126651776522304,0.0108547982241242,0.0074439151672773575,0.5974706356540088,0.5979624075176249,0.009557808539706187,0.7429746343239957,0.999907817457761,1.0,1.0,208,6.615711579632885,-69.514271546751,51.981414178134266
279,7Networks_RH_DorsAttn_Post_16-rh,rh,DorsAttn,0.013789774925023677,0.013228120096197449,0.005955065560572726,0.5962688988786399,0.5969341572077795,0.008320876235902344,0.7563250867857909,0.999914531993685,1.0,1.0,208,25.68252445212056,-58.1057635309535,56.53086211464622
280,7Networks_RH_DorsAttn_Post_17-rh,rh,DorsAttn,0.012208391171805026,0.0108603550635847,0.0066677092502752475,0.5982669294630527,0.5983184662880312,0.0104816350711466,0.7808726511626459,0.999909584000181,1.0,1.0,208,5.917152761611425,-54.19254711198761,58.621544873680094
281,7Networks_RH_DorsAttn_Post_18-rh,rh,DorsAttn,0.012156187982286284,0.0105840592476759,0.007597908385410463,0.5978995929738233,0.5991231638312351,0.009327660445172324,0.7796247182718681,0.9999065836766908,1.0,1.0,208,11.90911540499872,-63.07773404205382,63.018327955630426
282,7Networks_RH_DorsAttn_Post_19-rh,rh,DorsAttn,0.0130806991583764,0.01217216351887815,0.006620390023400855,0.5972677539731214,0.5972401798440916,0.010737401934802479,0.7798748919880953,0.9999136719457424,1.0,1.0,208,23.593890755899835,-50.32747355257527,63.883427716373056
283,7Networks_RH_DorsAttn_Post_2-rh,rh,DorsAttn,0.007613619664760269,0.0060726890020639,0.007010009854976356,0.6067218507994236,0.605799606749443,0.012534051404372618,0.8753440195515076,0.9998762151882368,1.0,1.0,208,54.87458081135262,-57.92956979203933,-1.6242633325671365
284,7Networks_RH_DorsAttn_Post_3-rh,rh,DorsAttn,0.009213424029299698,0.0077067656421567,0.006387893417732929,0.6025883030693034,0.6029760108624431,0.010101162233223222,0.8533488652403697,0.9998869100373664,1.0,1.0,208,48.45947062045222,-59.93395796876396,10.310884260313331
285,7Networks_RH_DorsAttn_Post_4-rh,rh,DorsAttn,0.010354948074043904,0.008973195392886251,0.00593571517453211,0.599554171205496,0.6004538327543825,0.009264205161348939,0.8186926008591195,0.999894585137821,1.0,1.0,208,40.541916154660846,-77.21403955577411,30.873190266859154
286,7Networks_RH_DorsAttn_Post_5-rh,rh,DorsAttn,0.016553723834919584,0.0158662012001086,0.005351564867017109,0.5942622993654486,0.5941674949021302,0.01066287364962714,0.7136378148660174,0.9999262009130979,1.0,1.0,208,28.38978977378355,-65.32357463311712,32.141261043023626
287,7Networks_RH_DorsAttn_Post_6-rh,rh,DorsAttn,0.010412641128046043,0.00857646476208705,0.00764579710945099,0.601401969798105,0.6019166928398992,0.00922786827824808,0.8482468763476837,0.999894287056115,1.0,1.0,208,52.8949711313053,-28.002365602765764,42.98658286114128
288,7Networks_RH_DorsAttn_Post_7-rh,rh,DorsAttn,0.012590947128075772,0.011454422924537199,0.006789026481794109,0.5969234361396711,0.5978630396921643,0.008687454687478075,0.7517371236483068,0.9999069942850496,1.0,1.0,208,16.47575874889598,-75.87437212700938,45.44054128609452
289,7Networks_RH_DorsAttn_Post_8-rh,rh,DorsAttn,0.016949366696411502,0.0158099685346767,0.006955690605475108,0.5949452812637995,0.5947857131985543,0.010323928570419322,0.8134958766277809,0.9999255252664636,1.0,1.0,208,36.63401797503773,-41.28795124107683,38.286859454763245
290,7Networks_RH_DorsAttn_Post_9-rh,rh,DorsAttn,0.01624328687564563,0.015480430228738101,0.006888821068328508,0.5948816310193481,0.5946759917421786,0.009594864950593756,0.7741274838244363,0.9999251085131589,1.0,1.0,208,40.97849275143211,-31.310590812225147,41.087894259436986
