parcel_idx,label,hemi,tau_mean,rho_mean,tau_r2_mean,rho_r2_mean,x,y,z,tau_resid,rho_resid
126,7Networks_LH_SalVentAttn_PFCl_1-lh,lh,0.013103087957709309,0.6035155686750902,0.7790554049238099,0.9998953827972134,-30.43239820530984,39.53049867765039,25.725265998755937,-0.0042101394390149215,0.0003936485606396145
127,7Networks_LH_SalVentAttn_ParOper_1-lh,lh,0.011566957193287214,0.6014165479582471,0.8315531804126017,0.999896377867554,-53.007303389158544,-35.49347277359816,21.68828773603565,-0.000808200378245522,-0.0005813463994305268
128,7Networks_LH_SalVentAttn_ParOper_2-lh,lh,0.009241548938754668,0.6042505853232057,0.8448402715559489,0.9998852262830871,-57.54926100154381,-45.50295204227253,25.69512326030408,-0.002150272205583191,0.002853825577559088
129,7Networks_LH_SalVentAttn_ParOper_3-lh,lh,0.0072296639459543165,0.6051679826476278,0.875924554289694,0.9998801236844577,-59.68074720102058,-24.800348331803395,30.209649454625765,-0.005233243134828334,0.0037426848175526883
130,7Networks_LH_SalVentAttn_ParOper_4-lh,lh,0.007457404053472447,0.6049911535478636,0.8676345117785295,0.9998809342980648,-60.27880584389154,-37.42226658276985,34.42161412911912,-0.0038582966630314975,0.00427798390460532
131,7Networks_LH_SalVentAttn_TempOcc_1-lh,lh,0.00768611897723071,0.6049096296168752,0.8587041965565314,0.9998797173059436,-53.62599159361529,-54.918923530160434,7.941994568516798,-0.004323654302488102,0.0019494620774686
132,7Networks_LH_SomMot_1-lh,lh,0.013700338082233664,0.6050044566486065,0.7672801653048928,0.9998919055145365,-49.10716878647772,-13.393378912210798,0.4076897875755875,-0.0016639166662443285,0.0003652621760906749
133,7Networks_LH_SomMot_10-lh,lh,0.010500037675906855,0.6034678273408631,0.8260386353478614,0.9998918776816205,-48.60821804058589,-25.19058727096988,17.03619863844964,-0.002921895336880819,0.0007952747515540537
134,7Networks_LH_SomMot_11-lh,lh,0.007145898980950602,0.6058447895718924,0.8707218177117364,0.9998780625487709,-60.038825685568085,-19.98567181373921,18.521731339629167,-0.006447444238690787,0.0031163776713022395
135,7Networks_LH_SomMot_12-lh,lh,0.008448775053530621,0.6051913772327678,0.8519504216626969,0.9998845948693795,-58.84164334007316,-5.112528729102339,22.820865601232047,-0.005859525743646819,0.0025711484914680005
136,7Networks_LH_SomMot_13-lh,lh,0.006681488804519442,0.605635973155991,0.8818343792526752,0.9998784089429545,-62.35561814361916,-12.373987597159909,31.45366324088424,-0.006516193805494414,0.004033427581172755
137,7Networks_LH_SomMot_14-lh,lh,0.011925297516135873,0.600116883952392,0.8350931980378918,0.9999036053238433,-50.190783267419775,-10.547492154242454,28.73387516541377,-0.0016659022976444823,-0.0017101188351966723
138,7Networks_LH_SomMot_15-lh,lh,0.009048811724349178,0.6021937546281148,0.8480926937640796,0.9998914223390951,-53.3214094234946,-23.75585824414029,37.91048008757211,-0.0029953288678580825,0.0015783550489164577
139,7Networks_LH_SomMot_16-lh,lh,0.010524934823315442,0.5997940158392246,0.8427574908373722,0.9999025175562586,-49.83749240769976,-10.013368644769963,40.2321214262352,-0.0023099767193978486,-0.0008711530551283042
140,7Networks_LH_SomMot_17-lh,lh,0.011710554714779792,0.5995462088801202,0.8303706246359908,0.9999053814282512,-45.774021628853326,-17.987458420800163,37.90019580200836,-0.0007747125849112343,-0.0011432630428644952
141,7Networks_LH_SomMot_18-lh,lh,0.011099544301677528,0.5991915941847912,0.8501576227880069,0.9999024573646123,-8.743129790720923,-13.75252651180579,45.59628399935636,-0.0013899943489957389,-0.0005236054155668413
142,7Networks_LH_SomMot_19-lh,lh,0.01199982368915234,0.5988431287024223,0.761624510278717,0.999912794468486,-38.86746629572385,-16.22310636275578,44.99045438457107,-0.00016117190729362553,-0.0011108110854183284
143,7Networks_LH_SomMot_2-lh,lh,0.010702684421847939,0.6047224226062783,0.7978808822345567,0.9998848175546755,-56.10931351951565,-23.69945911513901,5.707054936435079,-0.0035522443307528274,0.0008037309266729631
144,7Networks_LH_SomMot_20-lh,lh,0.009654742855117993,0.6003984240748313,0.803421601696984,0.9998994229750665,-46.825092743854135,-19.5573662118036,52.93963616234915,-0.0016779509034919298,0.001268592591761486
145,7Networks_LH_SomMot_21-lh,lh,0.010746954986198341,0.6004620647055411,0.7944886131426833,0.9999007717632673,-46.16054633649737,-30.398967910518845,54.6225489349511,0.00025794990464877293,0.0017559378323492858
146,7Networks_LH_SomMot_22-lh,lh,0.014784890998277386,0.5970025409174589,0.6958268108327021,0.999923339497818,-36.92225503634833,-24.852956129697137,48.816611440960536,0.003457758711780364,-0.002349867368672487
147,7Networks_LH_SomMot_23-lh,lh,0.013818994554809127,0.595311328795517,0.7857211478292182,0.9999134432932573,-10.595498790968524,-36.98443543109356,51.43822518967237,0.0033140286708122565,-0.0032935731977254967
148,7Networks_LH_SomMot_24-lh,lh,0.012063920166957459,0.5978717530683039,0.8575836383273402,0.9999182397517845,-4.910091947092869,-23.9275973102834,54.10443394727046,0.0008234018734119119,-0.000715137156497625
149,7Networks_LH_SomMot_25-lh,lh,0.010325695498566809,0.5991973718089082,0.856904571837949,0.9999003332162707,-4.144896760297461,-9.14335792123472,57.2605713372943,-0.001699860034356248,0.0006009133627423724
150,7Networks_LH_SomMot_26-lh,lh,0.01192431747558646,0.5991813630561239,0.718133710740679,0.9999120069775671,-35.46460509877983,-19.69449630808176,60.009912207361566,0.0010127652174519476,0.0008628711603869688
151,7Networks_LH_SomMot_27-lh,lh,0.012064876329606653,0.5991072754786778,0.8188587761045723,0.9999087552907086,-30.09208316156825,-44.93929588001974,58.88197968505706,0.002743195016020994,0.0012909391563659112
152,7Networks_LH_SomMot_28-lh,lh,0.012963194071836494,0.5992931329913176,0.6900480656316692,0.9999128302903261,-33.50274708048503,-28.586031125386555,58.95554850260417,0.002565727191140685,0.0010851107675501348
153,7Networks_LH_SomMot_29-lh,lh,0.010901454660789695,0.5997682350345271,0.7938179820078594,0.9999057222680907,-30.132549316611065,-36.48280794796528,60.82360043621704,0.0011433923830786903,0.001956609378700125
154,7Networks_LH_SomMot_3-lh,lh,0.016337937636878904,0.6006769301353299,0.7625906542503074,0.999900864991031,-36.600375378225735,-24.48510210232472,8.472105336007406,0.0021952774233497466,-0.0027910749803318202
155,7Networks_LH_SomMot_30-lh,lh,0.010396524385170991,0.6009319628478399,0.8372080336561872,0.9999077611784317,-26.147134152439435,-11.438259468999265,60.13442602888109,-0.001126744732936084,0.0025101323889760163
156,7Networks_LH_SomMot_31-lh,lh,0.009443032047409362,0.5984338872799366,0.8392363478228937,0.9999024067749014,-22.04363322725483,-26.53818640989416,60.84053631202848,-0.001039851959883372,0.0004599627141721463
157,7Networks_LH_SomMot_32-lh,lh,0.009966597034732485,0.599508339419271,0.8238113422994011,0.9999007657913487,-9.737462859300951,-42.27655872147296,68.4564729499186,0.0009893378110822065,0.002764282831362541
158,7Networks_LH_SomMot_33-lh,lh,0.010909004906894502,0.600447207035698,0.8424655560087654,0.9999076168940544,-4.5160255521326,-25.76914211897783,67.47828754237,0.0007145063358123711,0.003267677528573598
159,7Networks_LH_SomMot_34-lh,lh,0.007593020314366709,0.6015188371261553,0.8714706612007979,0.9998884371242776,-16.98395305465736,-14.130715002357736,68.84486236950427,-0.0032083922535657665,0.004116648230197306
160,7Networks_LH_SomMot_35-lh,lh,0.010063833978130095,0.5986565692203499,0.8239194004788205,0.9999036908275996,-19.01375838058765,-31.45782142355233,64.50237796687279,0.00014566595184947392,0.001191268173234783
161,7Networks_LH_SomMot_36-lh,lh,0.012131490985998783,0.5982389983160934,0.8096980674712805,0.9999134839317574,-20.53849470405113,-39.21286640400155,68.25770817294696,0.0030066940257887764,0.0013211952964417017
162,7Networks_LH_SomMot_37-lh,lh,0.010066086878580622,0.5994422167907736,0.8259334277971451,0.9999038966533844,-13.274689418241982,-29.313758384396824,68.78446425905653,0.0002603559255875392,0.002408694011279633
163,7Networks_LH_SomMot_4-lh,lh,0.016350896636880177,0.5981359807736686,0.8064956402933414,0.9999068396924525,-38.73192432550015,-8.68678628993808,12.735589813597676,0.0014508632536577876,-0.005274345578650919
164,7Networks_LH_SomMot_5-lh,lh,0.0169635747093263,0.5970070929552854,0.8251646456981913,0.9999135134626695,-36.52532194769103,-26.759153874289897,17.119322231382032,0.003571592783593331,-0.005527644073153093
165,7Networks_LH_SomMot_6-lh,lh,0.010446919113023053,0.6034937736915296,0.8332811215613704,0.9998884564729515,-58.85225339873676,-37.719997849821056,14.647466864282077,-0.002225070609065403,0.0007841412588539542
166,7Networks_LH_SomMot_7-lh,lh,0.02073240988239518,0.5974689212501989,0.8066057950774864,0.9999193189636436,-41.89994005826891,-34.98152779736212,12.694232993023492,0.007625959312770889,-0.00537078726071627
167,7Networks_LH_SomMot_8-lh,lh,0.015350540834994398,0.600169400374504,0.7972834584478892,0.9999054676772745,-47.326613596264544,-14.227169012377164,13.181350216885946,0.0009134207347121833,-0.003135803586939878
168,7Networks_LH_SomMot_9-lh,lh,0.008284389948712969,0.6058569209136236,0.8490240287483423,0.9998773300270305,-60.75959134706309,-4.318530817605345,10.313856801180773,-0.00692900020122441,0.0019297070026290664
169,7Networks_LH_Vis_1-lh,lh,0.015226836504180925,0.6056611703220401,0.6878904350124668,0.9998901484613824,-31.4309310791405,-41.7305473893453,-23.353852010419683,1.3646611310726836e-05,-0.0006156553158458422
170,7Networks_LH_Vis_10-lh,lh,0.010635653551432268,0.6042080007360867,0.7957588628845031,0.9998872982337907,-13.831584402089996,-61.93816955272968,-6.925084474659111,-0.00219687410202013,0.00020163890841284893
171,7Networks_LH_Vis_11-lh,lh,0.009760941011720455,0.6047997235597177,0.8128957137158945,0.9998878873840544,-7.6674930474741,-76.6371835941891,-6.423972532256983,-0.002086363728623421,0.0012272081597636264
172,7Networks_LH_Vis_12-lh,lh,0.0055362448876283025,0.6096683599787919,0.8609964296309748,0.9998673950315466,-24.88535555931016,-96.7344111954627,-12.331187576548398,-0.0052462978757194375,0.005818837348586681
173,7Networks_LH_Vis_13-lh,lh,0.009348497559577375,0.6063493029509093,0.8194808928459842,0.9998785355705542,-13.33588174859591,-44.53940906480609,-4.765169160052536,-0.004512595308941363,0.002170208802871554
174,7Networks_LH_Vis_14-lh,lh,0.0056075928531733425,0.6060557482996745,0.8880224995776734,0.9998729415410891,-39.96225601367736,-87.00389323226904,-5.55985734128598,-0.00526186959884734,0.002557403705415795
175,7Networks_LH_Vis_15-lh,lh,0.006882066286800086,0.6054864323412569,0.8635938837708638,0.9998786002137149,-10.10872519621048,-97.78456176792218,-3.886825971378868,-0.003345820999816491,0.0026354939377849496
176,7Networks_LH_Vis_16-lh,lh,0.011630341774053143,0.6041977432710198,0.7763622681067419,0.999889772994557,-15.482495665705253,-58.09110391465523,0.7895022529339805,-0.0009175071564754122,0.0008767510642041509
177,7Networks_LH_Vis_17-lh,lh,0.0063146478275689115,0.6055631590953435,0.8792598518264453,0.9998753912017584,-44.34436879345911,-72.90463907650104,1.5993256595568917,-0.004982134847745185,0.0024387605588489514
178,7Networks_LH_Vis_18-lh,lh,0.010453694544430635,0.5991933786152644,0.7951296244800773,0.9998987125679705,-7.046712842381116,-88.08057260050357,3.616288670102469,6.863879213249782e-05,-0.003090730084211568
179,7Networks_LH_Vis_19-lh,lh,0.006560060678453778,0.603394507321348,0.8796800645559115,0.9998817083935017,-26.07193373999697,-94.43096102044936,3.78806229834965,-0.003255829437277061,0.0011252801601676632
180,7Networks_LH_Vis_2-lh,lh,0.015412949280442125,0.6095261703609163,0.6610267811338313,0.9998851552730963,-31.40945883181384,-35.14854264301093,-18.22494495228168,0.00010979458298258221,0.003621936549576321
181,7Networks_LH_Vis_20-lh,lh,0.011065103574879696,0.6050327693008429,0.7758230557250337,0.9998866688307934,-13.2440716159587,-51.69824464759048,2.876118942084057,-0.0017852046304616294,0.0017959489920896798
182,7Networks_LH_Vis_21-lh,lh,0.013723306213854031,0.5975349847077218,0.7390255119806823,0.9999094638453202,-9.856477479710986,-75.67654549863917,7.829021696911358,0.0028110855320524018,-0.004624498070562866
183,7Networks_LH_Vis_22-lh,lh,0.013363422840298315,0.599474760269959,0.7950065200539191,0.9999038979772074,-21.03412999840422,-66.21519638146768,5.735785520143349,0.001743395256260728,-0.003200197187530507
184,7Networks_LH_Vis_23-lh,lh,0.006242573357992349,0.6044961928128786,0.8884919746888362,0.9998793968506824,-38.88945099783496,-83.35966367350517,10.044632151487876,-0.0038015981776232007,0.002512646471467317
185,7Networks_LH_Vis_24-lh,lh,0.01070237183874485,0.5981177536491373,0.7660902038425992,0.9999001183184405,-14.192239268374,-97.16284925567436,15.415261314818578,0.0017942365428583896,-0.0028127741711668763
186,7Networks_LH_Vis_25-lh,lh,0.014020527884141104,0.5953043557492431,0.6355952715001503,0.9999141288324245,-3.968079407498219,-84.70897804445805,23.46371066894313,0.0047588696813051,-0.00501099549965911
187,7Networks_LH_Vis_26-lh,lh,0.01754753377406415,0.5943743040352824,0.5624715501228544,0.9999234267227465,-13.974083823852643,-70.9343149771445,19.449905606403803,0.0071462329099731044,-0.006741404599868828
188,7Networks_LH_Vis_27-lh,lh,0.009761263659825046,0.5987757965032016,0.8140561066017618,0.9999018007760393,-27.42744734250926,-83.66948806387039,16.621921721544524,0.00011513100099216217,-0.0024419056804312333
189,7Networks_LH_Vis_28-lh,lh,0.008565376069612994,0.6008454308861708,0.841612214640985,0.9998919843261742,-33.7867070651843,-82.53938262395883,23.04350547693461,-0.000670210591101358,0.00020684663675507586
190,7Networks_LH_Vis_29-lh,lh,0.011674495382326457,0.5979579925653973,0.7534345667699535,0.9999052412867655,-16.95356636250939,-88.38620781859349,28.612489427839005,0.0031047220196667637,-0.001849642180432154
191,7Networks_LH_Vis_3-lh,lh,0.008109789219057414,0.6062234329471534,0.8493402634575397,0.9998779102075552,-36.478565499802265,-61.14527789659736,-20.06013478050547,-0.0055310338478456265,0.0006855690031872808
192,7Networks_LH_Vis_30-lh,lh,0.015428169799684156,0.5952091193823084,0.604148051974401,0.9999169481128104,-13.66630835192544,-79.6397770914792,33.57240023299994,0.006588564823421565,-0.0042671782616794385
193,7Networks_LH_Vis_31-lh,lh,0.013903632276489724,0.5958721340916752,0.6998677627793816,0.9999140084123403,-21.08930028309612,-77.06418851936388,39.01340075258939,0.005316411160201836,-0.003166121427613522
194,7Networks_LH_Vis_4-lh,lh,0.01109079972878112,0.6019746999715982,0.8029367678314765,0.9998928916311054,-26.57484521249041,-54.31074229378012,-9.431516289117916,-0.0023437116418306755,-0.0025595510399759602
195,7Networks_LH_Vis_5-lh,lh,0.008426459199402107,0.6075453094114348,0.8275850073375527,0.9998815225897253,-24.92466871007284,-73.26484629821778,-10.00446177037557,-0.003779311943634447,0.003397522751705684
196,7Networks_LH_Vis_6-lh,lh,0.00624197216222243,0.6077549302569586,0.8645980068929502,0.9998710331601691,-34.64361891612201,-80.6698271388739,-16.732641611300725,-0.005863262431666932,0.0030152841291191113
197,7Networks_LH_Vis_7-lh,lh,0.014031836943102524,0.6049058865309975,0.7015325927670564,0.9998861183002744,-19.014586882002664,-37.84904459166825,-12.17023153978938,-0.0007543217277670589,-0.0002240157223402095
198,7Networks_LH_Vis_8-lh,lh,0.006871330080462266,0.6067768767273886,0.8575799427648279,0.9998741308188559,-43.993360427731226,-69.29369410149238,-9.570383422120376,-0.005443606876636306,0.0024350824143063443
199,7Networks_LH_Vis_9-lh,lh,0.006629767238328371,0.6071490871279345,0.867788832076029,0.9998738659771574,-17.310307839234962,-87.84337217062439,-12.153232631997174,-0.004791872191195713,0.0031737031007523786
200,7Networks_RH_Cont_Cing_1-rh,rh,0.007867539035239894,0.6028046080373363,0.8489896183507842,0.9998840231360228,4.109800150917797,-25.29359493371917,29.053500754658767,-0.005073205265631951,0.0017669018320082275
201,7Networks_RH_Cont_Cing_2-rh,rh,0.012969121450540268,0.6000524514334842,0.829379747144837,0.9998998053747,3.155343483909701,-0.2025656573961459,31.53282304703136,-0.0014875746413461882,-0.0013120233251056046
202,7Networks_RH_Cont_PFCl_1-rh,rh,0.018757665451571887,0.6062333488788867,0.6101904000234067,0.9998927546141203,27.986942701890204,52.30002185149051,-13.416409871879496,-0.0025178654635018664,-0.0007143073210624795
203,7Networks_RH_Cont_PFCl_10-rh,rh,0.014272986350518161,0.5998681287935511,0.8236862403601957,0.9999089982116159,36.431297569475326,11.299653027813406,30.729302708614103,-0.0012406491900852235,-0.00158262710364665
204,7Networks_RH_Cont_PFCl_11-rh,rh,0.010645220507116304,0.606598872811479,0.8317791884213473,0.9998920290671219,37.26327935217558,30.61038870943047,36.97827252953187,-0.005745695204850285,0.005350940035975027
205,7Networks_RH_Cont_PFCl_12-rh,rh,0.01025053986859494,0.602640609224931,0.8429247474853114,0.9998935463825481,41.34909707119591,20.19441542499944,39.795362961919686,-0.005270155188633217,0.0019487135805243971
206,7Networks_RH_Cont_PFCl_13-rh,rh,0.010496191805658917,0.6015473629337991,0.8354401999895177,0.9998951546973346,41.15386166593954,7.346591785082368,46.490649022329016,-0.0036931287350754054,0.0018288293600693395
207,7Networks_RH_Cont_PFCl_14-rh,rh,0.011181056350413091,0.6017673289175942,0.8294507092103783,0.9998955525774581,34.31315690797992,15.67370102179082,52.58439444992347,-0.0031029565383077825,0.0024267380590662357
208,7Networks_RH_Cont_PFCl_15-rh,rh,0.013686894251595118,0.5981190594015193,0.8409004585592562,0.999910048218937,24.59286099607608,8.304191625305194,53.71093755982034,4.393300821483627e-05,-0.001014086203001363
209,7Networks_RH_Cont_PFCl_2-rh,rh,0.01857873367822261,0.6082772075580458,0.6306297532391854,0.9998914959671178,42.60892465688887,48.0329504918008,-4.145084624362253,-0.001866780383406378,0.0024845040136398655
210,7Networks_RH_Cont_PFCl_3-rh,rh,0.020110852733909255,0.6039055793443121,0.6697945772574764,0.9999035858608735,28.33977524577109,54.3951634851541,3.541195894611669,-0.0001364248311117068,-0.0013597095345315724
211,7Networks_RH_Cont_PFCl_4-rh,rh,0.01138023098481443,0.6062833221739489,0.7838196572700181,0.9998832905172299,46.33146818115681,36.46545952373275,5.405926232268758,-0.007649440344942634,0.0017560426887960334
212,7Networks_RH_Cont_PFCl_5-rh,rh,0.012415948845787061,0.6040722931921216,0.8017154476527144,0.9998934390591067,40.67638054440802,42.033907573830334,15.31384148960471,-0.006266579569863855,0.00038355345583107603
213,7Networks_RH_Cont_PFCl_6-rh,rh,0.010686211664396195,0.603627262039382,0.8191652719634478,0.9998877723445023,45.62040812973369,29.41268179928445,16.996940627772148,-0.00706141098562774,0.0004359599140403292
214,7Networks_RH_Cont_PFCl_7-rh,rh,0.010725186535992194,0.602535583210383,0.8228002642036217,0.9998899114717297,43.166955864244,18.62472132071748,22.83558898127231,-0.005874055900821155,0.00016593629059191706
215,7Networks_RH_Cont_PFCl_8-rh,rh,0.013684156595889601,0.6053020592334479,0.7994529568629101,0.9998984941944109,26.06461976441824,48.84746140173559,23.25081079274561,-0.0048109599842160455,0.0021533287969848214
216,7Networks_RH_Cont_PFCl_9-rh,rh,0.010698704399297447,0.6054373048597316,0.8215744777582634,0.9998898557620888,46.76786480805813,27.62840656745128,27.253773429454903,-0.006227298772689372,0.00334037752195282
217,7Networks_RH_Cont_PFCmp_1-rh,rh,0.01934622426694792,0.5973644147151986,0.8341430975548718,0.9999216131643385,8.97032985015802,32.04564013968994,26.07139907392076,0.0022958238496427787,-0.005246421932912804
218,7Networks_RH_Cont_PFCmp_2-rh,rh,0.012633347707121715,0.6002806267502272,0.827427323439159,0.9998971160197166,4.795652627189261,25.6176882696983,46.74457559721595,-0.0025260305710608257,-0.00011014693635358341
219,7Networks_RH_Cont_PFCv_1-rh,rh,0.03411757093188182,0.6042082522620976,0.5679171563554781,0.9999065838100272,34.285116081341734,21.91055755069535,-6.664761837805324,0.01531756256685082,-0.0013101534808389603
220,7Networks_RH_Cont_Par_1-rh,rh,0.009782028971806273,0.6039198922523704,0.840548912550401,0.9998908688742675,51.18898262374702,-56.87642972770779,41.70235615215082,-0.0004707120647704094,0.0052552479143122
221,7Networks_RH_Cont_Par_2-rh,rh,0.010315861709652414,0.6023480260337862,0.8414265591509626,0.9998917282752757,52.00346158599854,-46.91642377471924,40.77199843597412,-0.0006790392270746154,0.0033678881724844567
222,7Networks_RH_Cont_Par_3-rh,rh,0.01251170027988347,0.5969331794819465,0.7944282102994513,0.9999081173973707,32.362512693734004,-67.84252778415022,42.07948364389354,0.0031525582224656203,-0.001588913530028102
223,7Networks_RH_Cont_Par_4-rh,rh,0.012938706487431376,0.600053887890937,0.8293374338055779,0.9999040064129987,49.114118170044506,-38.99513814788865,44.43647093137592,0.0016818913547491498,0.0012440917340303947
224,7Networks_RH_Cont_Par_5-rh,rh,0.01531483845089293,0.5972538964432653,0.8154559488803667,0.9999143021796252,42.90274063508902,-48.25392402819733,40.48044496507787,0.004451594691536094,-0.0017959471646840086
225,7Networks_RH_Cont_Par_6-rh,rh,0.012660896143514028,0.5980434111429768,0.8103134139994008,0.9999069371148342,38.11645154143165,-57.00652062787152,44.25646655490039,0.0026818413402500026,-0.0004593521193757555
226,7Networks_RH_Cont_Temp_1-rh,rh,0.007044870893580436,0.610554806550052,0.855962576241485,0.9998701053900202,58.97514143091862,-35.62536605738761,-20.49556885265125,-0.008994035179227068,0.00513026047264975
227,7Networks_RH_Cont_Temp_2-rh,rh,0.006427079788621183,0.60631792070578,0.875167342266613,0.9998698439039935,60.88816406357456,-47.586759943357656,-10.291781403649022,-0.008112042381380736,0.002220256208211424
228,7Networks_RH_Cont_pCun_1-rh,rh,0.018280495262713196,0.5928012004747513,0.559317119268851,0.9999283333162081,12.853132706157044,-70.58133080102115,36.26859003133168,0.00883648352823528,-0.006401510996335347
229,7Networks_RH_Cont_pCun_2-rh,rh,0.015102675358151706,0.593309278248142,0.6744043990817872,0.9999231890738153,5.498088653018245,-62.45582795544751,43.55214358763527,0.005663294454538167,-0.005393678931574386
230,7Networks_RH_Default_PFCdPFCm_1-rh,rh,0.046599609362692,0.6013568366823956,0.6581474959191018,0.9999235240382623,5.588297783452536,37.42104409807124,-9.593708101057,0.026744114311267938,-0.005035762387552212
231,7Networks_RH_Default_PFCdPFCm_10-rh,rh,0.013929405109971352,0.6016121591128002,0.8159187748970402,0.9999037240694103,25.31312210389546,31.00944399493081,39.36191293512072,-0.0022429140946771727,0.0005053748002920022
232,7Networks_RH_Default_PFCdPFCm_11-rh,rh,0.010004917553432599,0.6024442388131315,0.8421472343989237,0.99988491523917,13.267370673931804,37.36956202311247,51.487659948928304,-0.005677208104669656,0.0023343668763681213
233,7Networks_RH_Default_PFCdPFCm_12-rh,rh,0.013716478581841083,0.6006815231756887,0.8348852354447819,0.9999051429024572,23.762133992209066,20.444972563866443,49.20852863772774,-0.0010516261353997348,0.0008065630443767624
234,7Networks_RH_Default_PFCdPFCm_13-rh,rh,0.008839298685799316,0.6026056145485387,0.8605768060089909,0.9998863025318533,12.232005817172114,18.632650527058868,62.18023994475642,-0.004831946711673401,0.004004020190956581
235,7Networks_RH_Default_PFCdPFCm_2-rh,rh,0.012315204848432728,0.6083633578543186,0.775914898892435,0.9998853794652967,9.803337070420817,64.31052014998356,2.1734403552995487,-0.008570638500975366,0.0025891458625477703
236,7Networks_RH_Default_PFCdPFCm_3-rh,rh,0.02740085656301396,0.6005821845948395,0.6600170083854731,0.9999130180172319,8.43134450712334,40.7287696766328,5.949203541510663,0.008377145180280567,-0.004280506253905414
237,7Networks_RH_Default_PFCdPFCm_4-rh,rh,0.01425708248290464,0.6028409421925213,0.7773798969353639,0.9998981394845589,8.173263098639465,49.435463988704726,14.053490551931263,-0.004792479552846646,-0.0013966650753677312
238,7Networks_RH_Default_PFCdPFCm_5-rh,rh,0.011729739749629892,0.6057389875759486,0.8049570288767389,0.9998887819586931,17.81460848293272,61.53761652827872,17.781020677881713,-0.007944314678461472,0.0016799078687544933
239,7Networks_RH_Default_PFCdPFCm_6-rh,rh,0.020073238786701808,0.5997618670285545,0.7417650105581988,0.9999061324867448,3.83684627462606,21.711594576913804,21.371467330807544,0.0034302914882666513,-0.00313193613295637
240,7Networks_RH_Default_PFCdPFCm_7-rh,rh,0.010703550799367842,0.603089884248002,0.8376404905502924,0.9998890344868748,6.198490611497347,54.50929613542986,30.654135791675465,-0.00752777198786099,0.00041235570250919285
241,7Networks_RH_Default_PFCdPFCm_8-rh,rh,0.01235535615366183,0.6026363699145886,0.8164234063595013,0.9998945734027519,18.79265238505439,48.52408156955492,35.24343968205598,-0.005239869157907364,0.0006603149436239519
242,7Networks_RH_Default_PFCdPFCm_9-rh,rh,0.01223088461792382,0.6010551014634871,0.8272284968496654,0.9998948184092694,4.954849225102049,40.90822325330792,38.285303289240055,-0.004546442390933367,-0.000544682310745781
243,7Networks_RH_Default_PFCv_1-rh,rh,0.03357574758111385,0.6055874041297543,0.5671967063741113,0.9999055422567057,34.27081070623454,21.02159628896318,-17.531312066704565,0.014084774101762777,-0.0010177735541222477
244,7Networks_RH_Default_PFCv_2-rh,rh,0.026324834535022185,0.6042141640128283,0.5674531009430445,0.9998973574321184,34.08088187124471,36.03029393086507,-12.585957857593256,0.006163794976186011,-0.002230837520173279
245,7Networks_RH_Default_PFCv_3-rh,rh,0.021951400519474428,0.6053404594115812,0.5865122520994487,0.9998949919324447,48.05995820126857,31.190751683007704,-6.094201975800245,0.0024712509940342416,-0.00022466198765969114
246,7Networks_RH_Default_PFCv_4-rh,rh,0.009762543918123548,0.6073701241149335,0.8211008898983171,0.9998789564725014,52.64648396056376,23.043459775712755,8.024921463448324,-0.00822274629620108,0.003464490288501376
247,7Networks_RH_Default_Par_1-rh,rh,0.010910148040986847,0.6004391024467227,0.8351056110790409,0.9998959041444709,47.57667186737061,-49.14187300364176,16.539062418937682,-0.001579524125489607,-0.000993092910425153
248,7Networks_RH_Default_Par_2-rh,rh,0.009956497652434674,0.6030075947961216,0.8246588321018208,0.9998959549433369,42.55005280819932,-66.14002597676536,19.68927357100338,-0.0011339995404269308,0.0022448214527036603
249,7Networks_RH_Default_Par_3-rh,rh,0.01081389354351616,0.6028799952056126,0.8316255664459601,0.999894573877824,48.5526318569415,-57.537798985778565,24.66760673696696,-0.0005537830265123726,0.002474755388540917
250,7Networks_RH_Default_Par_4-rh,rh,0.009121206674200005,0.6030745153172654,0.8537183084620892,0.9998889839174513,53.76739533201804,-51.02891871291666,26.71510990325597,-0.0025795846261817013,0.002769873115289867
251,7Networks_RH_Default_Par_5-rh,rh,0.00905814579952781,0.6008563507902708,0.8458503580061363,0.9998896351744794,44.072940162990406,-67.54807635619974,39.64125069103846,-0.0005685606513194785,0.0021698832939482937
252,7Networks_RH_Default_Temp_1-rh,rh,0.019649899859138353,0.6079554035836854,0.5811805629886317,0.9998860970786954,53.53213134896201,1.1876589927557926,-30.469456115386887,0.00047335430059639375,0.0006335762395495159
253,7Networks_RH_Default_Temp_2-rh,rh,0.009607113886885633,0.6098217662089531,0.8142943480807981,0.9998734126504816,61.84137821422965,-15.036201773383093,-22.79083654841069,-0.00799968234450068,0.00371629836276155
254,7Networks_RH_Default_Temp_3-rh,rh,0.023376342582875784,0.6060459788805984,0.5449612834300505,0.9998932830352973,50.75050901307713,9.91206988515044,-19.35705923873676,0.00439772320416075,-0.0003642939918611088
255,7Networks_RH_Default_Temp_4-rh,rh,0.013670858599250732,0.6067279417735826,0.719413494751103,0.9998860402885639,54.60705314975463,-11.22631081825231,-13.954414818114367,-0.0035334669411913825,0.001379718003650332
256,7Networks_RH_Default_Temp_5-rh,rh,0.0066711474268788635,0.6133251051139911,0.8688395693788818,0.9998706771683636,62.63798049217047,-29.721897098629974,-8.070959416840427,-0.008932272246979414,0.009060002430160585
